sample_id,base_id,problem_family,learner_need,question_policy,answer_policy,tone_policy,model,prompt_sha256,response_sha256,question_first,question_any,answer_reveal_any,answer_reveal_correct,warmth_marker,word_count,char_count,sentence_count,wording_set,paraphrase_queue_rank
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,neutral,MiniMax-M2.7,d7f4d1a9bf9c6745cf6e3877200652d1e2d1f5ccf17576f0b8f13f182e22dd15,a360ba7cd541d73d4185ffd3e6014a44bc693a98a94435f410a17603c2ea239c,0,0,1,1,0,24,119,3,paraphrase_b,102
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,neutral,MiniMax-M3,d7f4d1a9bf9c6745cf6e3877200652d1e2d1f5ccf17576f0b8f13f182e22dd15,b42d8d81874e056c4fc6a36e08535ced47367a6fe19b32dbf0cb67eb1158f768,0,0,1,1,0,69,383,6,paraphrase_b,56
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,neutral,deepseek-v4-pro,d7f4d1a9bf9c6745cf6e3877200652d1e2d1f5ccf17576f0b8f13f182e22dd15,3e8e00f7ea111f79e4e6f3a4f7c112b288f254ea58d01f3b26c9f5a1c76581ff,0,0,1,1,0,46,256,5,paraphrase_b,96
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,neutral,doubao-seed-2.0-lite,d7f4d1a9bf9c6745cf6e3877200652d1e2d1f5ccf17576f0b8f13f182e22dd15,406feeeb54480864e3ecb783117613185cd0e3cefd18e9b8e14ef1a868734a36,0,0,1,1,0,69,378,6,paraphrase_b,220
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,neutral,glm-5.2,d7f4d1a9bf9c6745cf6e3877200652d1e2d1f5ccf17576f0b8f13f182e22dd15,3915d2dddc7baf781740096c5df1606dcac2a0c209d1a91a2a30167efecbc083,0,0,1,1,0,54,297,5,paraphrase_b,82
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,MiniMax-M2.7,53d6396e6ad6212f24b504010e82a2b5db21fbfd62990e3fa09b08c27f3b9412,af3c95451b59f8cf439f4157909f49518945f861a6afe0cd5aa1d1c1e506202c,0,0,1,1,0,47,250,3,paraphrase_a,213
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,MiniMax-M3,53d6396e6ad6212f24b504010e82a2b5db21fbfd62990e3fa09b08c27f3b9412,55a32f7b725c1b28f2944beafb41bdb5c8f17b4a49979d3338844fff3a760d6a,0,0,1,1,0,67,339,5,paraphrase_a,157
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,deepseek-v4-pro,53d6396e6ad6212f24b504010e82a2b5db21fbfd62990e3fa09b08c27f3b9412,23a576c1a34433f75891b0328f05ba9bdb25cae656c8aebc0332fa4babbcc781,0,0,1,1,1,84,437,6,paraphrase_a,6
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,53d6396e6ad6212f24b504010e82a2b5db21fbfd62990e3fa09b08c27f3b9412,bb3319fb194f08208a5d5465709f331945ba7e561cee2a2f714f3cfb7708a701,0,0,1,1,1,91,473,4,paraphrase_a,12
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,glm-5.2,53d6396e6ad6212f24b504010e82a2b5db21fbfd62990e3fa09b08c27f3b9412,6feb15fe4327ef8c36b9270188864fb7481f0bbdf5f4713a966cfa5df922d8aa,0,0,1,1,0,60,306,5,paraphrase_a,179
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,MiniMax-M2.7,191bd2d357c7e27b0617278869e95187f128584890057baad9b6ebea5d244c99,745a8542904b9713e4a26ecb3471ee9d525b44219965d2e32c8500dcefdcfc4d,0,0,1,1,0,31,183,4,paraphrase_b,209
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,MiniMax-M3,191bd2d357c7e27b0617278869e95187f128584890057baad9b6ebea5d244c99,b30d10c5581781bb80c7c217690923c32339a0dbb22aa82d297493772053379c,0,0,1,1,0,30,165,4,paraphrase_b,184
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,deepseek-v4-pro,191bd2d357c7e27b0617278869e95187f128584890057baad9b6ebea5d244c99,4a3db37468a4c140ceb2596f804104cce7768e099682d5ad734e36c539d4bfc1,0,0,1,1,0,40,214,4,paraphrase_b,136
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,191bd2d357c7e27b0617278869e95187f128584890057baad9b6ebea5d244c99,38c1782813eb8659da39c8f4b52f231d6586f4fa41a3f761d15ef2824bdde5ec,0,0,1,1,0,77,443,5,paraphrase_b,186
paraphrase-v1|linear_equation-01|direct|explain_only|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,reveal,warm,glm-5.2,191bd2d357c7e27b0617278869e95187f128584890057baad9b6ebea5d244c99,11123bb3e2471d845c62d563a53cc0d937d04a38605a4e7ec2d743853729768c,0,0,1,1,0,41,231,4,paraphrase_b,242
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,MiniMax-M2.7,03b854bf0371ad14a0c7ad2d1eefb583501e08b4f5ea5ffdcadb88afc6b44798,5ca0a34e2d2854e640eb5e7235e9b55debaf68ffe1218689cdcb5b6d165da880,0,0,0,0,0,73,410,6,paraphrase_a,168
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,MiniMax-M3,03b854bf0371ad14a0c7ad2d1eefb583501e08b4f5ea5ffdcadb88afc6b44798,413003d601a55787fb38e84ed5a66548886380a844dd7c11c66e5f962e8e7d38,0,0,0,0,0,115,616,6,paraphrase_a,7
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,deepseek-v4-pro,03b854bf0371ad14a0c7ad2d1eefb583501e08b4f5ea5ffdcadb88afc6b44798,d69503a0aefc73cfb9af2bf5670e042d3cb78e79dc1e4bffcd0f45577022e06a,0,0,0,0,0,64,364,5,paraphrase_a,133
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,03b854bf0371ad14a0c7ad2d1eefb583501e08b4f5ea5ffdcadb88afc6b44798,ec22bcc62cf1350c4a2f5d1931d0c0db3e59fe9f098bf70b434e9972c996d8a7,0,0,0,0,0,90,490,3,paraphrase_a,79
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,glm-5.2,03b854bf0371ad14a0c7ad2d1eefb583501e08b4f5ea5ffdcadb88afc6b44798,5c20bd276ffb1346f5ca485d3f1324fbe777c4a4ebbd287e1adca5cf35d540e3,0,0,0,0,0,84,461,6,paraphrase_a,24
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,MiniMax-M2.7,b708dbfe98a28353b41ebbe965a71e5c18fededa770ca56001c88173ef21ae29,17219809904fce5c0b8725db311b38dd54d0126a254681bce046ff67f7a88503,0,0,0,0,0,24,126,3,paraphrase_b,115
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,MiniMax-M3,b708dbfe98a28353b41ebbe965a71e5c18fededa770ca56001c88173ef21ae29,f1f3f3fb712400f84c48ce9db1bfde8337bd468fd9a68cc31c028a5c433b3cfa,0,0,0,0,0,45,257,5,paraphrase_b,41
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,deepseek-v4-pro,b708dbfe98a28353b41ebbe965a71e5c18fededa770ca56001c88173ef21ae29,cd21986a29fc2f3aea6c487443075d54f28bc3b0997bce4c93fd60dca0fb96d1,0,0,0,0,0,34,181,4,paraphrase_b,176
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,b708dbfe98a28353b41ebbe965a71e5c18fededa770ca56001c88173ef21ae29,27b7d1d3d82ade83f1bf4c486662c074de35a252b9bfcbb93824b42e5d7fe412,0,0,0,0,0,90,510,6,paraphrase_b,231
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,neutral,glm-5.2,b708dbfe98a28353b41ebbe965a71e5c18fededa770ca56001c88173ef21ae29,b0d9430952f3a8911d9b11daece90de478e016483b226c667379427062df5698,0,0,0,0,0,41,238,3,paraphrase_b,122
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,MiniMax-M2.7,73142866ba483ff2f9a9793c23ad596ab5764d1881359a2e4b978c5abb0ef50b,12b340f9efee7a255ac07b192a7720c000ea8af859d2cafac579e2ff3061060a,0,0,0,0,1,67,390,5,paraphrase_a,30
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,MiniMax-M3,73142866ba483ff2f9a9793c23ad596ab5764d1881359a2e4b978c5abb0ef50b,827639833d2a77ba8fcb1dd452f7a0dd3e0b541e829d00311bfa04362f94b66d,0,0,0,0,1,129,677,6,paraphrase_a,105
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,deepseek-v4-pro,73142866ba483ff2f9a9793c23ad596ab5764d1881359a2e4b978c5abb0ef50b,c5a64ab54c71897fa3e4f36d9b5a5bc59b06ccce0c257364967b0be9967fafc6,0,0,0,0,1,89,478,6,paraphrase_a,44
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,73142866ba483ff2f9a9793c23ad596ab5764d1881359a2e4b978c5abb0ef50b,b0e40b4e69943243d7128319a2e3a718dfb9621e4239f0f928692a84b0728ae8,0,0,0,0,1,122,648,5,paraphrase_a,52
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,glm-5.2,73142866ba483ff2f9a9793c23ad596ab5764d1881359a2e4b978c5abb0ef50b,f280313b805e4391b56e9b3d854a32e3bfd2594f82f582c6242b98acc8228330,0,0,0,0,1,68,355,4,paraphrase_a,3
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,MiniMax-M2.7,4529fb71fea4c28a3c12014bb6640371b70d86083c796bb16efd610241804cb2,598205030456b17d4db3c08500f44f52aa1ff9ff6c45fcc8ba04f7b2b98b3ddd,0,0,0,0,1,32,172,3,paraphrase_b,195
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,MiniMax-M3,4529fb71fea4c28a3c12014bb6640371b70d86083c796bb16efd610241804cb2,bfc73923fc60385ad87cea781b30cb453bdd41593606abb5972714746a347198,0,0,0,0,0,66,362,5,paraphrase_b,124
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,deepseek-v4-pro,4529fb71fea4c28a3c12014bb6640371b70d86083c796bb16efd610241804cb2,4b898c771caaf3143e1612cad2d1062a11f41fbeb9ac1669dcd63e4a0263228a,0,0,0,0,1,47,251,4,paraphrase_b,131
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,4529fb71fea4c28a3c12014bb6640371b70d86083c796bb16efd610241804cb2,53a0651fd045935cfa81feccc42c229e95a8a89bba698a1949db819631ba94b6,0,0,0,0,1,88,472,6,paraphrase_b,225
paraphrase-v1|linear_equation-01|direct|explain_only|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,explain_only,withhold,warm,glm-5.2,4529fb71fea4c28a3c12014bb6640371b70d86083c796bb16efd610241804cb2,8095bf2e988c19029c48e4fd7d572fa39670e02f605900ff106ef21cee404645,0,0,0,0,0,45,248,4,paraphrase_b,244
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,MiniMax-M2.7,a357a3f73d2b4b1fa5b9d545e2ea2118303c0b2696fe8c09e0dc122ebf368316,9d6a21c041a95dc7b7e433ff62c28abd249d3f93b96d514ca630233e71199240,0,1,1,1,0,49,260,5,paraphrase_a,152
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,MiniMax-M3,a357a3f73d2b4b1fa5b9d545e2ea2118303c0b2696fe8c09e0dc122ebf368316,43fbe5ec8ba6dfe516ebbf823dd535bc293130f80967adccb7c6ecf77dd3c00d,1,1,1,1,0,58,281,4,paraphrase_a,51
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,deepseek-v4-pro,a357a3f73d2b4b1fa5b9d545e2ea2118303c0b2696fe8c09e0dc122ebf368316,567af8c7e7bcb673d209c00a4c85e7689b01fd25e04db132b4cef2f2f580f22e,1,1,1,1,0,53,278,5,paraphrase_a,31
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,a357a3f73d2b4b1fa5b9d545e2ea2118303c0b2696fe8c09e0dc122ebf368316,0aa99dd88b1a2942fdf147d1e661067343a9152d21ff2cfb94c618476e9766c9,1,1,1,1,0,127,694,7,paraphrase_a,83
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,glm-5.2,a357a3f73d2b4b1fa5b9d545e2ea2118303c0b2696fe8c09e0dc122ebf368316,ba260e3868609eb84dfe6ea32ed859050d886ad1857808b2b1021579312499cf,1,1,1,1,0,70,369,4,paraphrase_a,162
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,MiniMax-M2.7,377cd5348a52a2d8fd33758df1d26fddcf6e93177e19015ff50275f0b518abd2,fbae03260e76a047badab2995663ba41946a325f08d64e2075a59c9e6ccb4feb,1,1,1,1,0,42,216,4,paraphrase_b,36
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,MiniMax-M3,377cd5348a52a2d8fd33758df1d26fddcf6e93177e19015ff50275f0b518abd2,fefe062af5932e6f4192d5c7f743f38330879ec2f95c094f3cb6ea8b8f6ab216,1,1,1,1,0,66,342,6,paraphrase_b,190
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,deepseek-v4-pro,377cd5348a52a2d8fd33758df1d26fddcf6e93177e19015ff50275f0b518abd2,5a6c77db02cc6300f5c9a59c3271021f3b17e5d652ef6ef9b0de196946bde4f7,1,1,1,1,0,47,236,4,paraphrase_b,2
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,377cd5348a52a2d8fd33758df1d26fddcf6e93177e19015ff50275f0b518abd2,9b33ea0fea62de9ab9497d98444cbc4daa602c5a942c9fcdcdb334adc841119e,1,1,1,1,0,106,572,6,paraphrase_b,15
paraphrase-v1|linear_equation-01|direct|question_first|reveal|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,neutral,glm-5.2,377cd5348a52a2d8fd33758df1d26fddcf6e93177e19015ff50275f0b518abd2,998deade8a16f2cb40ea6d445a559a5405a4e8cd9b49430be5c3a7c827a0ea83,1,1,1,1,0,48,268,5,paraphrase_b,134
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,warm,MiniMax-M2.7,73ec835cfb62dff659f3aa26b703e4678cf540e37eb521a5b195df4acab9f5f7,9a7ce9cbe9f2d63ee316ce071dda2c441922f5d30cda1e49380f5fa43765ab5f,1,1,1,1,1,57,284,4,paraphrase_a,167
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,warm,MiniMax-M3,73ec835cfb62dff659f3aa26b703e4678cf540e37eb521a5b195df4acab9f5f7,3c52729127665b24581162e9c8219b37eb2ff536f08581900448d8542e440427,1,1,1,1,0,132,673,9,paraphrase_a,14
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,warm,deepseek-v4-pro,73ec835cfb62dff659f3aa26b703e4678cf540e37eb521a5b195df4acab9f5f7,3688d2107a133a6109d656a608ef8b6a830746ae12fb78f96ee71f4418f76d00,1,1,1,1,1,72,362,6,paraphrase_a,37
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,warm,doubao-seed-2.0-lite,73ec835cfb62dff659f3aa26b703e4678cf540e37eb521a5b195df4acab9f5f7,c483498e12675442871e760da8703539f4db213a3605c3ee98cbe5310ad8ebfc,1,1,1,1,0,121,601,6,paraphrase_a,197
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,reveal,warm,glm-5.2,73ec835cfb62dff659f3aa26b703e4678cf540e37eb521a5b195df4acab9f5f7,23dddd6bbb89682390f933ffb1bd493afcfcf0c115fefa46c921461bcb8c7c8a,1,1,1,1,0,94,501,8,paraphrase_a,98
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,warm,MiniMax-M2.7,8c7ed2b4f48530ddc647b0f59e224b4420e744bb208ff5ef2b17bad953f96590,c7984420bc326fc231e698be8b0988c530a69a3a164e14113aad0dd7d1aaab46,1,1,1,1,0,44,236,4,paraphrase_b,175
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,warm,MiniMax-M3,8c7ed2b4f48530ddc647b0f59e224b4420e744bb208ff5ef2b17bad953f96590,4bd8e2b69d4e5cbba2c2e0d5351c83402f643cf1261bd202145abdd5316db23f,1,1,1,1,1,90,506,5,paraphrase_b,102
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,warm,deepseek-v4-pro,8c7ed2b4f48530ddc647b0f59e224b4420e744bb208ff5ef2b17bad953f96590,be763cfb2e69133d55d47e14f53990885dceb057912d79f5cdfe6261a026dea6,1,1,1,1,0,43,213,4,paraphrase_b,160
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,warm,doubao-seed-2.0-lite,8c7ed2b4f48530ddc647b0f59e224b4420e744bb208ff5ef2b17bad953f96590,5d17347930065e0eb24b46cac930c24b59fe0d10947797508a73fea346f58006,1,1,1,1,1,149,794,7,paraphrase_b,39
paraphrase-v1|linear_equation-01|direct|question_first|reveal|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,reveal,warm,glm-5.2,8c7ed2b4f48530ddc647b0f59e224b4420e744bb208ff5ef2b17bad953f96590,951e613ddd8411a3bb6153b81e2a1e2a6367299121fd95732484dcea09ef582d,1,1,1,1,1,60,301,6,paraphrase_b,136
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,MiniMax-M2.7,fcebec5d6ba7b9be0025ee03e31fd80ce80b959e5c94e432e8f1db9da89665ad,40671d10d72036021a057772164f7caa8eedf664cadf8e5fa661caba8dce38b9,1,1,0,0,0,98,564,9,paraphrase_a,87
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,MiniMax-M3,fcebec5d6ba7b9be0025ee03e31fd80ce80b959e5c94e432e8f1db9da89665ad,ea46c48ad18422bbe63f57dcb0273a7a92e294d5b6c737dc69ffec47217d1f30,1,1,0,0,0,93,499,5,paraphrase_a,35
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,deepseek-v4-pro,fcebec5d6ba7b9be0025ee03e31fd80ce80b959e5c94e432e8f1db9da89665ad,e36aeabdcc198d4b095d92bb37308b5747f22522f8182dc8afc472238b7c8c7d,1,1,0,0,0,64,312,6,paraphrase_a,43
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,doubao-seed-2.0-lite,fcebec5d6ba7b9be0025ee03e31fd80ce80b959e5c94e432e8f1db9da89665ad,e0f3bfd3921726dae7dbae31786320b0a66bcc71bd39a55e6075fd39be93ffdc,1,1,0,0,0,114,627,5,paraphrase_a,24
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,glm-5.2,fcebec5d6ba7b9be0025ee03e31fd80ce80b959e5c94e432e8f1db9da89665ad,59a0fa4f5e70145acd7b176ffdc2b0752c37c3c7b001f7f24b8acc7044b33622,1,1,0,0,0,82,381,5,paraphrase_a,103
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,MiniMax-M2.7,0758ab4b11934dbbe649e4b19d0679a3e039dfe2a9835b8a5cba140879fc00e4,bbf1ef9d4aacdfb0783edf5a82a36d9f31eb8ec35f3b2a6b0b6d8854fc4377c4,1,1,0,0,0,36,188,4,paraphrase_b,107
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,MiniMax-M3,0758ab4b11934dbbe649e4b19d0679a3e039dfe2a9835b8a5cba140879fc00e4,4e2c2c26ac0d1cd304217907d85aeaef7bb7866d044d87e6b969267cc55bdb80,1,1,0,0,0,88,471,5,paraphrase_b,208
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,deepseek-v4-pro,0758ab4b11934dbbe649e4b19d0679a3e039dfe2a9835b8a5cba140879fc00e4,49a17cfe0bac0cae01d3068f80c9d4360c7144e2087b8d09fe5100052c03c61d,1,1,0,0,0,47,225,4,paraphrase_b,157
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,doubao-seed-2.0-lite,0758ab4b11934dbbe649e4b19d0679a3e039dfe2a9835b8a5cba140879fc00e4,feb6cfd03b23bea8a924a847ab6c31fb30a8b2d4d5cbd6d6fc857b1a4d7e5f57,1,1,0,0,0,130,708,6,paraphrase_b,200
paraphrase-v1|linear_equation-01|direct|question_first|withhold|neutral|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,neutral,glm-5.2,0758ab4b11934dbbe649e4b19d0679a3e039dfe2a9835b8a5cba140879fc00e4,27cbeecbcd7faa9ed3644aae9d5cfab2403c3c653b52b99fe8519c66006a7200,1,1,0,0,0,103,602,7,paraphrase_b,173
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,warm,MiniMax-M2.7,59e531a43fa77e7fe66b8ad1b2e697dafaafef314c63b17ddfd28d3164775630,2401bcfb3ea36881fcb176be593019aa27693f8ea6755df76924ed2955558c9d,0,1,0,0,1,79,443,6,paraphrase_a,244
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,warm,MiniMax-M3,59e531a43fa77e7fe66b8ad1b2e697dafaafef314c63b17ddfd28d3164775630,755a3e72f78b7149cf0001724b3e99c9438132c72b3c6b2d04a7b7e696cbe1c6,0,1,0,0,0,145,749,8,paraphrase_a,207
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,warm,deepseek-v4-pro,59e531a43fa77e7fe66b8ad1b2e697dafaafef314c63b17ddfd28d3164775630,f7679b02cbb6e412f3f2d92a186501f4d7e0aa7e1570aadb0d1821316c3520d2,0,1,0,0,1,94,468,9,paraphrase_a,54
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,warm,doubao-seed-2.0-lite,59e531a43fa77e7fe66b8ad1b2e697dafaafef314c63b17ddfd28d3164775630,287e7824f67d6c5465df9524319ba54a21c496761f6ef35ec1fb7cae14fb411e,1,1,0,0,1,147,781,6,paraphrase_a,117
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_a,linear_equation-01,linear_equation,direct,question_first,withhold,warm,glm-5.2,59e531a43fa77e7fe66b8ad1b2e697dafaafef314c63b17ddfd28d3164775630,a941e880aada28e1a93a51c62cfc21e34b5835fc29058dd1aec5dba9e7f7ca48,1,1,0,0,0,88,463,6,paraphrase_a,140
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,warm,MiniMax-M2.7,ce9e7762eec87edfcafda85b7e97d494e0c6b741d9cd3997151fcba0687975bc,40421f928d257da0892703788c88e87c14fcc9bc0431159a861b2fa85c20fde0,1,1,0,0,1,57,281,5,paraphrase_b,153
paraphrase-v1|linear_equation-01|direct|question_first|withhold|warm|paraphrase_b,linear_equation-01,linear_equation,direct,question_first,withhold,warm,MiniMax-M3,ce9e7762eec87edfcafda85b7e97d494e0c6b741d9cd3997151fcba0687975bc,f767e060021cecaca41aadd1c532999c52d5058bfe06ecd025b25451da5f8395,0,1,0,0,1,60,320,4,paraphrase_b,46
