benchmark,family,arm,pair_id,item_id,model,judge,win_score,strict_win
mathtutorbench_scaffolding,standard,scaffolding,850,scaffolding-850,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,851,scaffolding-851,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,852,scaffolding-852,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,853,scaffolding-853,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,854,scaffolding-854,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,855,scaffolding-855,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,856,scaffolding-856,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,857,scaffolding-857,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,858,scaffolding-858,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,859,scaffolding-859,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,860,scaffolding-860,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,861,scaffolding-861,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,862,scaffolding-862,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,863,scaffolding-863,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,864,scaffolding-864,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,865,scaffolding-865,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,866,scaffolding-866,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,867,scaffolding-867,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,868,scaffolding-868,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,869,scaffolding-869,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,870,scaffolding-870,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,871,scaffolding-871,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,872,scaffolding-872,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,873,scaffolding-873,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,874,scaffolding-874,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,875,scaffolding-875,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,876,scaffolding-876,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,877,scaffolding-877,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,878,scaffolding-878,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,879,scaffolding-879,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,880,scaffolding-880,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,881,scaffolding-881,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,882,scaffolding-882,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,883,scaffolding-883,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,884,scaffolding-884,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,885,scaffolding-885,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,886,scaffolding-886,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,887,scaffolding-887,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,888,scaffolding-888,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,889,scaffolding-889,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,890,scaffolding-890,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,891,scaffolding-891,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,892,scaffolding-892,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,893,scaffolding-893,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,894,scaffolding-894,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,895,scaffolding-895,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,896,scaffolding-896,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,897,scaffolding-897,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,898,scaffolding-898,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,899,scaffolding-899,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,900,scaffolding-900,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,901,scaffolding-901,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,902,scaffolding-902,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,903,scaffolding-903,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,904,scaffolding-904,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,905,scaffolding-905,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,906,scaffolding-906,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,907,scaffolding-907,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,908,scaffolding-908,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,909,scaffolding-909,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,910,scaffolding-910,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,911,scaffolding-911,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,912,scaffolding-912,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,913,scaffolding-913,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,914,scaffolding-914,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,915,scaffolding-915,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,916,scaffolding-916,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,917,scaffolding-917,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,918,scaffolding-918,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,919,scaffolding-919,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,920,scaffolding-920,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,921,scaffolding-921,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,922,scaffolding-922,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,923,scaffolding-923,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,924,scaffolding-924,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,925,scaffolding-925,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,926,scaffolding-926,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,927,scaffolding-927,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,928,scaffolding-928,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,929,scaffolding-929,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,930,scaffolding-930,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,931,scaffolding-931,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,932,scaffolding-932,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,933,scaffolding-933,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,934,scaffolding-934,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,935,scaffolding-935,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,936,scaffolding-936,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,937,scaffolding-937,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,938,scaffolding-938,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,939,scaffolding-939,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,940,scaffolding-940,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,941,scaffolding-941,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,942,scaffolding-942,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,943,scaffolding-943,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,944,scaffolding-944,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,945,scaffolding-945,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,946,scaffolding-946,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,947,scaffolding-947,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,948,scaffolding-948,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,949,scaffolding-949,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,950,scaffolding-950,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,951,scaffolding-951,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,952,scaffolding-952,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,953,scaffolding-953,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,954,scaffolding-954,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,955,scaffolding-955,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,956,scaffolding-956,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,957,scaffolding-957,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,958,scaffolding-958,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,959,scaffolding-959,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,960,scaffolding-960,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,961,scaffolding-961,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,962,scaffolding-962,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,963,scaffolding-963,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,964,scaffolding-964,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,965,scaffolding-965,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,966,scaffolding-966,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,967,scaffolding-967,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,968,scaffolding-968,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,969,scaffolding-969,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,970,scaffolding-970,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,971,scaffolding-971,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,972,scaffolding-972,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,973,scaffolding-973,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,974,scaffolding-974,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,975,scaffolding-975,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,976,scaffolding-976,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,977,scaffolding-977,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,978,scaffolding-978,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,979,scaffolding-979,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,980,scaffolding-980,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,981,scaffolding-981,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,982,scaffolding-982,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,983,scaffolding-983,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,984,scaffolding-984,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,985,scaffolding-985,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,986,scaffolding-986,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,987,scaffolding-987,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,988,scaffolding-988,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,989,scaffolding-989,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,990,scaffolding-990,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,991,scaffolding-991,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,992,scaffolding-992,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,993,scaffolding-993,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,994,scaffolding-994,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,995,scaffolding-995,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,996,scaffolding-996,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,997,scaffolding-997,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,998,scaffolding-998,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,999,scaffolding-999,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1000,scaffolding-1000,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1001,scaffolding-1001,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1002,scaffolding-1002,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1003,scaffolding-1003,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1004,scaffolding-1004,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1005,scaffolding-1005,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1006,scaffolding-1006,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1007,scaffolding-1007,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1008,scaffolding-1008,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1009,scaffolding-1009,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1010,scaffolding-1010,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1011,scaffolding-1011,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1012,scaffolding-1012,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1013,scaffolding-1013,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1014,scaffolding-1014,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1015,scaffolding-1015,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1016,scaffolding-1016,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1017,scaffolding-1017,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1018,scaffolding-1018,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1019,scaffolding-1019,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1020,scaffolding-1020,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1021,scaffolding-1021,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1022,scaffolding-1022,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1023,scaffolding-1023,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1024,scaffolding-1024,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1025,scaffolding-1025,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1026,scaffolding-1026,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1027,scaffolding-1027,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1028,scaffolding-1028,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1029,scaffolding-1029,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1030,scaffolding-1030,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1031,scaffolding-1031,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1032,scaffolding-1032,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1033,scaffolding-1033,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1034,scaffolding-1034,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1035,scaffolding-1035,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1036,scaffolding-1036,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1037,scaffolding-1037,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1038,scaffolding-1038,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1039,scaffolding-1039,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1040,scaffolding-1040,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1041,scaffolding-1041,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1042,scaffolding-1042,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1043,scaffolding-1043,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1044,scaffolding-1044,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1045,scaffolding-1045,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1046,scaffolding-1046,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1047,scaffolding-1047,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1048,scaffolding-1048,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1049,scaffolding-1049,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1050,scaffolding-1050,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1051,scaffolding-1051,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1052,scaffolding-1052,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1053,scaffolding-1053,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1054,scaffolding-1054,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1055,scaffolding-1055,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1056,scaffolding-1056,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1057,scaffolding-1057,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1058,scaffolding-1058,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1059,scaffolding-1059,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1060,scaffolding-1060,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1061,scaffolding-1061,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1062,scaffolding-1062,doubao-seed-2.0-pro,deepseek-v4-flash,0.0,0
mathtutorbench_scaffolding,standard,scaffolding,1063,scaffolding-1063,doubao-seed-2.0-pro,deepseek-v4-flash,0.5,0
mathtutorbench_scaffolding,standard,scaffolding,1064,scaffolding-1064,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
mathtutorbench_scaffolding,standard,scaffolding,1065,scaffolding-1065,doubao-seed-2.0-pro,deepseek-v4-flash,1.0,1
