item_id,model,response_sha256,affective_warmth,autonomy_support,cognitive_load,diagnostic_specificity,elicitation,epistemic_caution,help_directness,personalization,diagnosis_correct,diagnosis_predicted,diagnosis_gold,evidence_accuracy,evidence_questions,history_utilization,strategy_alignment,coherence,appropriateness,teaching_quality
2407||0a0a85b114ee5e340983c585699f36eb4ed80f0a2d71151ddc87ac0e34ce7b29,minimax-m3,0e242c404f400aba1469858f7ddb5b3948b06a1f1f8c827b5ec9db7c8c600081,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
2407||0a0a85b114ee5e340983c585699f36eb4ed80f0a2d71151ddc87ac0e34ce7b29,qwen3.5-4b,e1ad05f830c2457eb6efa5095bec8853a65881c6ba9a27db0d6d5c6c288bbf06,2.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
3040||763c12819594c442879c9176cb0e45ae89266550bb83e7d5a0f73986af8bc072,deepseek-v4-pro,f26f32cb6466dfc3a4462c7d456cbf7d6f6b04ce816ba5ff483d540f360e2aa5,3.0,3.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
3040||763c12819594c442879c9176cb0e45ae89266550bb83e7d5a0f73986af8bc072,doubao-seed-2.0-pro,75e9666d39bcb2a15a076a0ba4c7a4b5a31018d0516d65a3020937684c840b57,5.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
3040||763c12819594c442879c9176cb0e45ae89266550bb83e7d5a0f73986af8bc072,glm-5.2,6700dff1af674c5311ff27e9dbd6500b0f825e5c7989434210905eecea736f0a,1.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,Transfer Deficit,Procedural Error,1.0,3,2.0,3.0,5.0,4.0,3.5
3040||763c12819594c442879c9176cb0e45ae89266550bb83e7d5a0f73986af8bc072,minimax-m2.7,b9536fea8766cd64e884abcf6b0092c941b4be491b333915918bcf9b5f8a7808,2.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,0.0,Conceptual Gap,Procedural Error,0.3333333333333333,3,4.0,4.0,5.0,4.0,4.25
3040||763c12819594c442879c9176cb0e45ae89266550bb83e7d5a0f73986af8bc072,minimax-m3,1682fa605e2d42c98cb12b49c54bf801a85c3ad10cbb78b5c48e1d9cff862f9d,4.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
3040||763c12819594c442879c9176cb0e45ae89266550bb83e7d5a0f73986af8bc072,qwen3.5-4b,574c04edf5af4bd70fd9ccaeb4ec1afda31108e8011f805ef83ca8329dbb7ca0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,3.0,4.0,3.0,3.5
4110||23a93d7c2061238cdba6cc97538aaa6d4ea13896875c5d53fb3dbbff08854cf7,deepseek-v4-pro,b5e36980810168ffbc2f099827fd129604531c35610d72192029c5cad595f597,3.0,3.0,2.0,3.0,3.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
4110||23a93d7c2061238cdba6cc97538aaa6d4ea13896875c5d53fb3dbbff08854cf7,doubao-seed-2.0-pro,1e8dabf665112d1f6e9afae2278c21e28841e4a138c6c2fdeca7a3780f2d7b1e,4.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
4110||23a93d7c2061238cdba6cc97538aaa6d4ea13896875c5d53fb3dbbff08854cf7,glm-5.2,7bfb36dda672fccc257c7dae0707779ff1180995af3ab5007efdd2b58b26f34a,3.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,Transfer Deficit,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
4110||23a93d7c2061238cdba6cc97538aaa6d4ea13896875c5d53fb3dbbff08854cf7,minimax-m2.7,2f8c92c7a7a0731ee98cb671738e9587f46c2d881ae50d7789c140bad2cb8d2b,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,1.0,3.0,4.0,2.0,2.5
4110||23a93d7c2061238cdba6cc97538aaa6d4ea13896875c5d53fb3dbbff08854cf7,minimax-m3,0acaec07275cc65b4e9d5f45dba10606374e043cee5ae33cff442aa82bf857c6,3.0,5.0,3.0,2.0,5.0,2.0,2.0,4.0,0.0,Transfer Deficit,Procedural Error,1.0,3,4.0,3.0,4.0,4.0,3.75
4110||23a93d7c2061238cdba6cc97538aaa6d4ea13896875c5d53fb3dbbff08854cf7,qwen3.5-4b,0d56339d945a4aa01248e49672164c7d7e17a4965f78f923178b56cd6713056d,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
4167||42fe5a51488687445ce6ef2494516780a100c8da7a18506c1916957de3bde088,deepseek-v4-pro,6955dd086a4e9d4bafd4f75aa1de5e5c7b153b3939bf5b60f890339adb937c3c,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,3.0,4.0,5.0,4.0,4.0
4167||42fe5a51488687445ce6ef2494516780a100c8da7a18506c1916957de3bde088,doubao-seed-2.0-pro,f69a066a3d03ae626a994803fc37f98c73cad47c26735e29efb875c8dbd6e08c,3.0,4.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,2.0,4.0,5.0,5.0,4.0
4167||42fe5a51488687445ce6ef2494516780a100c8da7a18506c1916957de3bde088,glm-5.2,f8c529ae620d9ca2b1b0dca54677a35ecc9cbabae1dbab6e636544b5b1fc9d1c,3.0,2.0,3.0,2.0,2.0,2.0,4.0,1.0,0.0,Transfer Deficit,Conceptual Gap,1.0,3,2.0,4.0,5.0,4.0,3.75
4167||42fe5a51488687445ce6ef2494516780a100c8da7a18506c1916957de3bde088,minimax-m2.7,90af60af4f6105b9bed9a09c38ecd39ead828c0f53db85fcf2b6b461856fe61d,3.0,2.0,5.0,1.0,3.0,1.0,4.0,1.0,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,1.0,3.0,4.0,3.0,2.75
4167||42fe5a51488687445ce6ef2494516780a100c8da7a18506c1916957de3bde088,minimax-m3,e00b81fad563cf6908fd9ba1ee53f8515ad70d00059a4274ea8b2b4ea071ebaf,4.0,2.0,3.0,2.0,2.0,1.0,3.0,4.0,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,2.0,4.0,5.0,5.0,4.0
4167||42fe5a51488687445ce6ef2494516780a100c8da7a18506c1916957de3bde088,qwen3.5-4b,638d78700a0cf7d1a1b344df8c641c4e597d41a8bc59c4e08a9776b5ca002530,1.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,3.0,4.0,5.0,5.0,4.25
4266||20c2d24250437ab28475a086d1e743031ba26ddccc7c061b4b8de03a782a7939,deepseek-v4-pro,cd538a916dc28aa68adecd23154f72785532ee093641e9ef3f5c993425ed1934,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,0.0,Recall Failure,Conceptual Gap,1.0,3,4.0,5.0,5.0,5.0,4.75
4266||20c2d24250437ab28475a086d1e743031ba26ddccc7c061b4b8de03a782a7939,doubao-seed-2.0-pro,65bc7e10a76bde782cae0ff6a6e2dc506456ff84d4a21d0975622d72d01c5232,3.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,3.0,5.0,5.0,5.0,4.5
4266||20c2d24250437ab28475a086d1e743031ba26ddccc7c061b4b8de03a782a7939,glm-5.2,f12069983b64a50d0d34e3666907a23f33c2b7ff7e25e3ac347dbcc92d2208c7,3.0,3.0,2.0,3.0,4.0,1.0,3.0,4.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,3.0,4.0,5.0,4.0,4.0
4266||20c2d24250437ab28475a086d1e743031ba26ddccc7c061b4b8de03a782a7939,minimax-m2.7,922af6a3417d562004d16f423590147d9507d843d25acbbe66037fd2c004b96e,1.0,2.0,3.0,1.0,3.0,1.0,4.0,1.0,0.0,Recall Failure,Conceptual Gap,1.0,3,2.0,3.0,5.0,4.0,3.5
4266||20c2d24250437ab28475a086d1e743031ba26ddccc7c061b4b8de03a782a7939,minimax-m3,1949a4b770b4982eb486b17307c1fb6084f36544ba8348264e95282ef297f800,3.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,4.0,5.0,5.0,4.0,4.5
4266||20c2d24250437ab28475a086d1e743031ba26ddccc7c061b4b8de03a782a7939,qwen3.5-4b,bb1c5c1187582c92cacb2704546b8c1c43fa465bdb3beb4c4c5dd5eff88a693a,3.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,Recall Failure,Conceptual Gap,1.0,3,4.0,5.0,5.0,4.0,4.5
6188||4230bb42522bac3290003f9af1dd16587ff98f771ec9e88e02f61ec5b73843a9,deepseek-v4-pro,afd9b3396cac4425f4cc1e80b7a4f9c732466aa71de95b9a9a31dc1859ab44ec,3.0,2.0,2.0,3.0,1.0,2.0,5.0,4.0,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,4.0,4.0,5.0,5.0,4.5
6188||4230bb42522bac3290003f9af1dd16587ff98f771ec9e88e02f61ec5b73843a9,doubao-seed-2.0-pro,f6e1b28258d667680885825d43e649b3204e299bc50d245e3c02d4bd589aa2e3,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,3.0,4.0,4.0,4.0,3.75
6188||4230bb42522bac3290003f9af1dd16587ff98f771ec9e88e02f61ec5b73843a9,glm-5.2,0cbf8b6d95bdbdb34625a4a94d29798147e9b1413d7521bae73099d49f2e4727,3.0,3.0,2.0,3.0,5.0,2.0,3.0,2.0,1.0,Conceptual Gap,Conceptual Gap,0.3333333333333333,3,2.0,4.0,5.0,4.0,3.75
6188||4230bb42522bac3290003f9af1dd16587ff98f771ec9e88e02f61ec5b73843a9,minimax-m2.7,d69929175dbe67a52a31a559f5a9e15eb0cf1465f5c51799b2d8f87326d3b2d4,1.0,1.0,3.0,1.0,1.0,3.0,5.0,1.0,1.0,Conceptual Gap,Conceptual Gap,0.3333333333333333,3,1.0,4.0,5.0,3.0,3.25
6188||4230bb42522bac3290003f9af1dd16587ff98f771ec9e88e02f61ec5b73843a9,minimax-m3,9aa4cd645b2d3320920564815c097124647e61fdd23bc6aab5d8879e113edc24,4.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,1.0,Conceptual Gap,Conceptual Gap,0.3333333333333333,3,2.0,4.0,4.0,3.0,3.25
6188||4230bb42522bac3290003f9af1dd16587ff98f771ec9e88e02f61ec5b73843a9,qwen3.5-4b,4b7d1d504f59658c56b1ee607101fec13027bddc339599cc61761b27ff4ed27b,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,1.0,Conceptual Gap,Conceptual Gap,0.6666666666666666,3,2.0,3.0,4.0,4.0,3.25
6300||ccaf0d5e6a7cc5bb7adbb14ddccc863b910b58c9f7bf1a15285c7cca18e4764d,deepseek-v4-pro,17df513fe33396c0e1d9eba65fe9dc7c04c678a071216456bb9b4107d96fd7f9,4.0,4.0,2.0,2.0,5.0,4.0,1.0,3.0,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,2.0,1.0,4.0,3.0,2.5
6300||ccaf0d5e6a7cc5bb7adbb14ddccc863b910b58c9f7bf1a15285c7cca18e4764d,doubao-seed-2.0-pro,0ccf2d29986f95f16615a9b19c8ad7a99c17a0fb0148fc1d75314c2171e92d84,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,Transfer Deficit,Recall Failure,0.6666666666666666,3,2.0,2.0,4.0,4.0,3.0
6300||ccaf0d5e6a7cc5bb7adbb14ddccc863b910b58c9f7bf1a15285c7cca18e4764d,glm-5.2,8cc83896259e09a9e339208f121f583ea9ac429fa5e41a2435528e1f3254822f,4.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,0.0,Transfer Deficit,Recall Failure,0.6666666666666666,3,3.0,2.0,4.0,3.0,3.0
6300||ccaf0d5e6a7cc5bb7adbb14ddccc863b910b58c9f7bf1a15285c7cca18e4764d,minimax-m2.7,5c613035839196a40f76cd5022f2b49aecd2ce28fb79070cd89c8ca94bcab98a,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,0.0,Procedural Error,Recall Failure,0.3333333333333333,3,3.0,1.0,4.0,2.0,2.5
6300||ccaf0d5e6a7cc5bb7adbb14ddccc863b910b58c9f7bf1a15285c7cca18e4764d,minimax-m3,19def56bd2f8b76cffc11bc1352f14b6e83f8583cb69454b1b22339d24e521a7,3.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,0.0,Transfer Deficit,Recall Failure,0.3333333333333333,3,1.0,1.0,2.0,2.0,1.5
6300||ccaf0d5e6a7cc5bb7adbb14ddccc863b910b58c9f7bf1a15285c7cca18e4764d,qwen3.5-4b,7b297c6281c52d40dd21d8ade1aebcbbb54a37826093ef27f8601a1fede3b0bf,3.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,0.0,Conceptual Gap,Recall Failure,0.6666666666666666,3,4.0,3.0,5.0,4.0,4.0
6468||9a8e0952b33e4e4259db0460daef1f9377983e3f15576eed081fe48b335caf99,deepseek-v4-pro,9775115c2fe66c8eb6dc389054641e28f79e9aca11e55f628bca8776e721e997,3.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,0.0,Procedural Error,Conceptual Gap,1.0,3,4.0,5.0,5.0,5.0,4.75
6468||9a8e0952b33e4e4259db0460daef1f9377983e3f15576eed081fe48b335caf99,doubao-seed-2.0-pro,eac80abdd4ef69d0b0e8b2bd20b1dd27d58aa1aa8e7fd7b60f30b2262e73eaf2,4.0,4.0,3.0,3.0,5.0,1.0,2.0,4.0,0.0,Procedural Error,Conceptual Gap,1.0,3,3.0,3.0,4.0,4.0,3.5
6468||9a8e0952b33e4e4259db0460daef1f9377983e3f15576eed081fe48b335caf99,glm-5.2,3f8af7f66cbdee6f09ee4862f9c9f1e2b9a4abbd94d73f9e0648c17252a4b659,2.0,3.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,2.0,4.0,5.0,4.0,3.75
6468||9a8e0952b33e4e4259db0460daef1f9377983e3f15576eed081fe48b335caf99,minimax-m2.7,52a669c7bced6c90a9cba3b1e6d9fad6d6d44ad9aec2072dc9ab96af7d168332,3.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,0.0,Procedural Error,Conceptual Gap,1.0,3,3.0,4.0,5.0,2.0,3.5
6468||9a8e0952b33e4e4259db0460daef1f9377983e3f15576eed081fe48b335caf99,minimax-m3,7966053f42106dfb1afb7c30e8a4e0ec1e152819bf7802401f541ec3237b5147,3.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,1.0,Conceptual Gap,Conceptual Gap,1.0,3,2.0,3.0,4.0,2.0,2.75
6468||9a8e0952b33e4e4259db0460daef1f9377983e3f15576eed081fe48b335caf99,qwen3.5-4b,297e9de626f9f30b0acebf98dce6f941e115ec9e18994e7feacb0731b695efa2,3.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,0.0,Procedural Error,Conceptual Gap,0.6666666666666666,3,3.0,4.0,3.0,4.0,3.5
8256||3234808830a5a441c64e99cfcaa17f45c1c4ad1d62c960d52a101f7f693b0c3c,deepseek-v4-pro,cfc29e8963a4affb98c6627a40d75959d805a1d85e41f5cb2686f9b45a7e3fcf,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,Transfer Deficit,Transfer Deficit,1.0,3,3.0,4.0,4.0,4.0,3.75
8256||3234808830a5a441c64e99cfcaa17f45c1c4ad1d62c960d52a101f7f693b0c3c,doubao-seed-2.0-pro,7ea38b76ece4f454662f638b59205d2c361c7a368a45e7aaff2e5e1ba6a9c0ad,4.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,Transfer Deficit,Transfer Deficit,1.0,3,5.0,5.0,5.0,5.0,5.0
8256||3234808830a5a441c64e99cfcaa17f45c1c4ad1d62c960d52a101f7f693b0c3c,glm-5.2,da257b0449aa911d8e29c97ab6ce077bfc0031bc03708340ba519ec800f52d71,3.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,Transfer Deficit,Transfer Deficit,1.0,3,5.0,5.0,5.0,5.0,5.0
8256||3234808830a5a441c64e99cfcaa17f45c1c4ad1d62c960d52a101f7f693b0c3c,minimax-m2.7,35d56b548585398ccb26d5e5a8a9cb5e1f9e70da2ba0b98b659a4eda3975572c,2.0,2.0,5.0,4.0,2.0,2.0,4.0,4.0,0.0,Procedural Error,Transfer Deficit,1.0,3,4.0,3.0,4.0,3.0,3.5
8256||3234808830a5a441c64e99cfcaa17f45c1c4ad1d62c960d52a101f7f693b0c3c,minimax-m3,f4e91bd0ff9426a007ba1e4c0dddd4aab7dac9df39edfbacb58057b25db91589,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,Transfer Deficit,Transfer Deficit,1.0,3,5.0,5.0,5.0,5.0,5.0
8256||3234808830a5a441c64e99cfcaa17f45c1c4ad1d62c960d52a101f7f693b0c3c,qwen3.5-4b,aad7606cad1ebd05303655e97de0adee797176636daebcad44b9963efe19c531,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,Procedural Error,Transfer Deficit,0.6666666666666666,3,4.0,5.0,5.0,5.0,4.75
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,deepseek-v4-pro,7a8d981e7e56825777ba53bc9c7f0cb9fa62e75b37e52e7395698e86cc497a3e,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,doubao-seed-2.0-pro,c7ad24789718eb08d172e876517a59c16b0c8d4c849b99a925f44b49576378ba,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,0.0,Conceptual Gap,Procedural Error,1.0,3,5.0,5.0,5.0,4.0,4.75
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,glm-5.2,86080c9a41dadd4ef804050859afb21703c818fe51fd9661a6fb75dee048dbb9,3.0,3.0,2.0,5.0,4.0,3.0,3.0,5.0,0.0,Transfer Deficit,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,minimax-m2.7,c8f1b59dd2108d51f4a2bb2f32a73ae7712e4561bf546fff548efd2678b49566,2.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,0.0,Recall Failure,Procedural Error,0.6666666666666666,3,1.0,1.0,3.0,1.0,1.5
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,minimax-m3,b3bad801cd03ba82870f76b6e2cf8a4df53dfbb39580673d91ff389e6e3c282f,3.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,4.0,5.0,5.0,4.75
8310||c88f12e61aa274a0095ba3ef492419ece063d83cb3415588cce4a1b75caa9acb,qwen3.5-4b,05dd0f9740c7e52a979773b0953f668965c94b209d949ad7ea19996ee224db52,2.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,Conceptual Gap,Procedural Error,0.6666666666666666,3,5.0,5.0,5.0,5.0,5.0
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,deepseek-v4-pro,88961612c4f8d27e1e8069029bbab995c3db33b1bf8aaf3b20761e7587396ecd,3.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,3.0,4.0,4.0,3.75
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,doubao-seed-2.0-pro,953bd86613ee54e449b47fd74ac1f39833001e373f985e1957848a359656bf0b,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,0.0,Transfer Deficit,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,glm-5.2,34f9262c31a30262d45c3d0f5863ab9fe23bdf437a0f542e0798ecee1b3e8a77,3.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,0.0,Transfer Deficit,Procedural Error,1.0,3,4.0,3.0,5.0,4.0,4.0
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,minimax-m2.7,2a51dfd2aa1019e718125956af7239e5febeca1166beab645cfbf02c5f04ae57,3.0,2.0,4.0,4.0,1.0,1.0,4.0,4.0,0.0,Conceptual Gap,Procedural Error,1.0,3,4.0,3.0,4.0,3.0,3.5
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,minimax-m3,806b277a6697fc0ab708100efd923f02cb116259de0b53386660c91cf80c6ab7,3.0,3.0,3.0,5.0,3.0,2.0,4.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,3.0,4.0,3.0,3.5
8543||905caef9721ad76d985df36030b8d2c3a54582e7e406035f97a26b102ec1d73a,qwen3.5-4b,1b29f17a58c3e032c6509c556c0bfbbafd3382dbbf53b0b8071c05be5f576de7,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,4.0,5.0,4.0,4.25
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,deepseek-v4-pro,f3ff3114140261f56667ba33a71f2b17f9af7c4b9107efa3aac35511d0203e96,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,4.0,5.0,4.75
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,doubao-seed-2.0-pro,be1542107aa62d77650c9541aec8593d1c377830ada182baa1b46708624338b0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,4.0,4.0,5.0,4.0,4.25
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,glm-5.2,b6f450bc29b7f6245015a5cec04dc5328c6c9645b379728127c864e290e67775,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,Procedural Error,Procedural Error,1.0,3,2.0,3.0,4.0,4.0,3.25
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,minimax-m2.7,1eaf9d4d7cc0437a38a94175fde3865432269ab8d8b2f29f6b66774ac6ae92ed,2.0,2.0,5.0,3.0,2.0,2.0,3.0,1.0,1.0,Procedural Error,Procedural Error,1.0,3,1.0,4.0,5.0,4.0,3.5
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,minimax-m3,6039c1542f1f0904a12dc3b276c98ffc1b53ff9d17d07d7191f95fef096733cc,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,Procedural Error,Procedural Error,1.0,3,2.0,3.0,4.0,3.0,3.0
9362||f425cce1cea7d4e246ac684f7ab00b1080137e073140cd682abc588b5422c01a,qwen3.5-4b,757419b62060fb77a0f381923c74a06e2c59de2f39bf14743ea5be00ae692f38,2.0,3.0,3.0,4.0,3.0,2.0,3.0,5.0,1.0,Procedural Error,Procedural Error,0.6666666666666666,3,4.0,4.0,4.0,4.0,4.0
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,deepseek-v4-pro,cb875e37a2a1a5d45f8d3c001fba726f8a98ff12d9312e120466061b5c9afdd6,2.0,3.0,2.0,3.0,4.0,3.0,3.0,1.0,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,2.0,2.0,4.0,4.0,3.0
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,doubao-seed-2.0-pro,0f10dbde340ba62bb839570f876393adb8b0ddd32f37a897e26d9816b9924e81,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,Transfer Deficit,Transfer Deficit,0.3333333333333333,3,2.0,2.0,4.0,3.0,2.75
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,glm-5.2,0663939781a65d4d5e77935de325c96f686d6ad7a0087725ea681901f5f7efdb,2.0,3.0,2.0,4.0,4.0,2.0,3.0,4.0,1.0,Transfer Deficit,Transfer Deficit,0.6666666666666666,3,3.0,3.0,4.0,4.0,3.5
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,minimax-m2.7,fa6e90aa1370eb88500c57fa08ac48894b5991cabacd808ab0285f2064953b46,3.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,2.0,2.0,3.0,2.0,2.25
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,minimax-m3,b21095e4e3f6fe672876c195deb66578c6f45e2ef4351c7b8bc6b25789882575,3.0,2.0,4.0,4.0,2.0,2.0,5.0,3.0,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,4.0,4.0,5.0,3.0,4.0
9487||d63d9cc8e29060d8e903d1cef0d931f5a12b4e915b828bebfd0c595c3bf8c0f8,qwen3.5-4b,be61be9edbedb12a64259bc5aa5c078718e315d41fc29068cd3554b5592fa1b9,5.0,1.0,3.0,5.0,1.0,1.0,5.0,5.0,0.0,Conceptual Gap,Transfer Deficit,0.6666666666666666,3,3.0,3.0,4.0,2.0,3.0
9653||00896346df7f439496a4ea72d3b0105c868ea0a3dfc8ee81f5eee4e4d62e0833,deepseek-v4-pro,d9d12255cce4a699c8689d15f86629f793fe33ac25de9dedd11f0af9499eadd7,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,Procedural Error,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
9653||00896346df7f439496a4ea72d3b0105c868ea0a3dfc8ee81f5eee4e4d62e0833,doubao-seed-2.0-pro,0616b6c2a51d52a149e6bb645405bcc840b241aa14a657dacd3108d0501a5989,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,0.0,Conceptual Gap,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
9653||00896346df7f439496a4ea72d3b0105c868ea0a3dfc8ee81f5eee4e4d62e0833,glm-5.2,a4a933343b0751cfb43cab129980f76a07a8b047221a653f6657e5475a55ae20,2.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,0.0,Conceptual Gap,Procedural Error,1.0,3,5.0,5.0,5.0,5.0,5.0
