benchmark,task,arm,item_id,pair_id,model,response_sha256,judge,candidate_label,candidate_position,dimension,score,confidence,same_family
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,elicitation,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,autonomy_support,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,diagnostic_specificity,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,cognitive_load,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,glm-5.2,ac60d3b1dc6c693922cded29eb23af738df5c705d6e67f7d49149927718dc9c9,MiniMax-M3,E,5,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,help_directness,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,elicitation,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,autonomy_support,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,affective_warmth,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,diagnostic_specificity,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,cognitive_load,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-539,539,qwen3.5-4b,ec1d735bfbd56d4793fba79c2b4cfb8b557e44bd3aeb27dc62035bf5b20681b6,MiniMax-M3,F,6,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,help_directness,5,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,elicitation,4,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,autonomy_support,2,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,affective_warmth,3,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,diagnostic_specificity,4,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,personalization,4,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,cognitive_load,3,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m3,9528df626a39f6125f2eb4d585a83be54c1d1917eda08d3f5b4ddbf967d253d5,MiniMax-M3,A,1,epistemic_caution,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,help_directness,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,elicitation,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,autonomy_support,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,diagnostic_specificity,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,cognitive_load,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,glm-5.2,47fbbeaf669b90f2fb0ea604f0dd6dec74e2ebce44274558f05253b708eb89f7,MiniMax-M3,B,2,epistemic_caution,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,help_directness,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,elicitation,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,autonomy_support,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,diagnostic_specificity,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,cognitive_load,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,qwen3.5-4b,60fbaa814521c701b65772e097c22badea5fdaa4e06c1eab89000d3905d19488,MiniMax-M3,C,3,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,help_directness,5,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,elicitation,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,autonomy_support,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,affective_warmth,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,diagnostic_specificity,2,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,personalization,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,cognitive_load,3,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,minimax-m2.7,9bf66a1c9d150f00f6e9b03212d717884beb6a0b8baf384f5a2606bf2734fcf0,MiniMax-M3,D,4,epistemic_caution,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,help_directness,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,elicitation,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,autonomy_support,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,affective_warmth,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,diagnostic_specificity,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,cognitive_load,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,doubao-seed-2.0-pro,7191b26fae93ec03b936ee44b94f3fc274badb073ecc2587594b79e2e8317d16,MiniMax-M3,E,5,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,help_directness,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,elicitation,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,autonomy_support,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,diagnostic_specificity,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,cognitive_load,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-569,569,deepseek-v4-pro,2c79b94093180d12d39911c7a62e3ce94f7e570e174e1b4122620cccb74bd531,MiniMax-M3,F,6,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,help_directness,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,elicitation,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,autonomy_support,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,diagnostic_specificity,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,cognitive_load,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,qwen3.5-4b,ab0b8a9b6f9102747f15adcc6e2503239ae9933ce53f3ed7629efdbe09c4105a,MiniMax-M3,A,1,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,help_directness,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,elicitation,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,autonomy_support,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,affective_warmth,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,diagnostic_specificity,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,cognitive_load,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,glm-5.2,6e0421075e90a51bd5a2b427236cf60cfe04f4a1e9d0ec1af52e2e50c3864869,MiniMax-M3,B,2,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,help_directness,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,elicitation,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,autonomy_support,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,affective_warmth,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,diagnostic_specificity,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,cognitive_load,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,doubao-seed-2.0-pro,7fd3da473a78667f781c3ea8ddea5b18a8ce6a649754889a4a9c4c30d84e5d9c,MiniMax-M3,C,3,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,help_directness,5,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,elicitation,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,autonomy_support,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,diagnostic_specificity,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,cognitive_load,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,deepseek-v4-pro,cc83a279d45c79e18e7295c61162c078f9b305041cbd6e2a6cc99968a4c652a2,MiniMax-M3,D,4,epistemic_caution,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,help_directness,5,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,elicitation,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,autonomy_support,2,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,affective_warmth,3,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,diagnostic_specificity,5,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,personalization,4,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,cognitive_load,4,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m3,cab07482c9c744f5c3e164f69e6df125576e870267d2f874e5659e4adebec5dd,MiniMax-M3,E,5,epistemic_caution,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,help_directness,5,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,elicitation,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,autonomy_support,2,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,affective_warmth,2,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,diagnostic_specificity,4,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,personalization,3,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,cognitive_load,3,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-638,638,minimax-m2.7,2bd210d0bfb3ec18673f24d389b8d2077c8d888989d3e4e394daf2d2a05c4011,MiniMax-M3,F,6,epistemic_caution,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,help_directness,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,elicitation,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,autonomy_support,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,affective_warmth,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,diagnostic_specificity,4,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,personalization,3,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,cognitive_load,1,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,glm-5.2,4b5c508874a46b97c13113eeb6e721d7c3fe22ce6bf693e6c0a9edec332d0947,MiniMax-M3,A,1,epistemic_caution,2,4,False
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,minimax-m2.7,209bb8b231728d792f0fb20203d60bf31134ffcb58d9b711808f60e9202a6782,MiniMax-M3,B,2,help_directness,5,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,minimax-m2.7,209bb8b231728d792f0fb20203d60bf31134ffcb58d9b711808f60e9202a6782,MiniMax-M3,B,2,elicitation,1,4,True
mathtutorbench_scaffolding,mathdial_standard,generic,scaffolding-612,612,minimax-m2.7,209bb8b231728d792f0fb20203d60bf31134ffcb58d9b711808f60e9202a6782,MiniMax-M3,B,2,autonomy_support,1,4,True
