blind_id,model,source_family,progress,affect,panel,arm,repeat,answer_reveal,reasoning_elicitation,joint_action
81952d856823dd5ec6e7,MiniMax-M3,sampling_frame_bias,wrong_attempt,frustrated,main,neutral_b,1,1,1,both
819fdf636fe8bf658294,MiniMax-M3,parallel_structure,wrong_attempt,frustrated,main,explain,1,1,1,both
81a15806ba3b7ab2855d,doubao-seed-2.0-lite,parallel_structure,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
81b133e587f788e812fc,glm-5.3,triangle_area,correct_partial,calm,main,canonical,0,0,1,elicit_only
81cb6d368b4b79e9f986,doubao-seed-2.0-lite,direct_speech_punctuation,correct_partial,frustrated,main,explain,0,1,0,reveal_only
81cf71952cb03775195d,doubao-seed-2.0-lite,contrast_connective,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
81cfaecd9c49b176da56,doubao-seed-2.0-lite,triangle_area,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
822239ceb002ba9e306e,MiniMax-M2.7,figurative_metaphor,correct_partial,calm,main,explain,1,1,0,reveal_only
823c860f82f073a4d31d,MiniMax-M3,half_life,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
8255420cdd21f3cf16dc,glm-5.3,kinetic_energy,correct_partial,calm,main,canonical,1,0,1,elicit_only
826bf8cf7af339b1332d,deepseek-v4-pro,exclusive_or,correct_partial,frustrated,main,ask,1,0,1,elicit_only
8273c0d1b20a591c1206,deepseek-v4-pro,triangle_area,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
829f578582cd2cbb2f24,MiniMax-M2.7,triangle_area,not_started,unstated,opportunity_missing,canonical,0,1,0,reveal_only
82b11e3e5410f31806ac,MiniMax-M2.7,contrast_connective,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
82e4470cecd1c5797e12,MiniMax-M2.7,sampling_frame_bias,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
82ef205ab6e2f6b14651,doubao-seed-2.0-lite,least_common_multiple,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
82fbcacb7677c14ad89c,MiniMax-M3,exponent_product,wrong_attempt,calm,main,explain,0,1,1,both
82fc4a1526bbd8a46805,deepseek-v4-pro,pigeonhole_principle,correct_partial,frustrated,main,ask,1,0,1,elicit_only
82fd1342959843f01222,doubao-seed-2.0-lite,exclusive_or,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
8317c8aaea39adf80baa,MiniMax-M3,least_common_multiple,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
832b4e9e0a231b3ba15f,MiniMax-M2.7,exponent_product,wrong_attempt,calm,main,neutral_b,1,1,1,both
832b5ad84b244f679f53,MiniMax-M3,factorial_counting,correct_partial,calm,main,canonical,0,1,0,reveal_only
835561b1f60c5bb1a2d5,glm-5.3,exclusive_or,correct_partial,frustrated,main,neutral_a,0,1,1,both
835fc0e6cf4ecdca3c34,doubao-seed-2.0-lite,direct_speech_punctuation,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
837cddcb341627831a45,MiniMax-M2.7,boyles_law,wrong_attempt,frustrated,main,neutral_b,1,1,1,both
839b101a30a66eca84bb,deepseek-v4-pro,exclusive_or,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
839d8e235cb31673648b,MiniMax-M2.7,kinetic_energy,not_started,unstated,opportunity_complete,canonical,1,0,1,elicit_only
83c7184b5cc55aae9c16,MiniMax-M3,all_different_constraint,correct_partial,frustrated,main,neutral_b,1,0,1,elicit_only
83d2769bf474756a6651,MiniMax-M2.7,exponent_product,wrong_attempt,frustrated,main,explain,0,1,0,reveal_only
83e54c0cec5319b2e1a9,MiniMax-M3,photosynthesis_inputs,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
83f210a1bcf75a223aac,MiniMax-M2.7,rectangular_prism_volume,not_started,unstated,opportunity_complete,canonical,0,0,1,elicit_only
840471ae10385485135b,glm-5.3,homophone_selection,correct_partial,calm,main,canonical,1,0,1,elicit_only
8417e6de7a1435edac3b,glm-5.3,turning_moment,correct_partial,calm,main,neutral_b,0,1,1,both
84272827fdb63c23d7da,deepseek-v4-pro,contrast_connective,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
842da69b02be6465ae03,glm-5.3,direct_speech_punctuation,wrong_attempt,calm,main,neutral_a,1,0,1,elicit_only
844e1f673c6d6c331805,deepseek-v4-pro,pigeonhole_principle,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
845dc052b0ea397a7255,deepseek-v4-pro,parallel_structure,correct_partial,frustrated,main,neutral_b,1,1,0,reveal_only
84624c9b408ab96a859e,deepseek-v4-pro,kinetic_energy,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
846b80a32ab1326a5803,MiniMax-M2.7,all_different_constraint,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
848e2aecdb88ee6ef386,MiniMax-M3,least_common_multiple,correct_partial,frustrated,main,explain,1,1,0,reveal_only
84a718566de3b3cd26e7,MiniMax-M3,binary_search_interval,wrong_attempt,frustrated,main,canonical,0,1,1,both
84b67d683d7c1b3fcd79,glm-5.3,boyles_law,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
84ce054eb7d50b216d7c,glm-5.3,pigeonhole_principle,correct_partial,frustrated,main,ask,0,0,1,elicit_only
84d9c6af3964a4c6ad67,doubao-seed-2.0-lite,rectangular_prism_volume,wrong_attempt,frustrated,main,explain,0,1,0,reveal_only
84e822842a35f4660a91,doubao-seed-2.0-lite,half_life,correct_partial,frustrated,main,neutral_a,0,1,0,reveal_only
84f7a287315ab8ee76cc,MiniMax-M3,triangle_area,correct_partial,calm,main,ask,0,0,1,elicit_only
850da6b2cc9c2c93e3fc,MiniMax-M2.7,half_life,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
85106f8ae879017e7118,MiniMax-M3,all_different_constraint,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
8537339836a79b0a44d5,MiniMax-M2.7,pigeonhole_principle,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
8547e9351fec9c11e0c4,glm-5.3,parallel_structure,correct_partial,frustrated,main,ask,0,0,1,elicit_only
85496ebc8f003bf91cad,doubao-seed-2.0-lite,turning_moment,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
854a17f56536c3c2fcd9,deepseek-v4-pro,triangle_area,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
8562b899c1dd044424a5,glm-5.3,sampling_frame_bias,wrong_attempt,calm,main,neutral_b,0,1,1,both
8562cf36ac8da8b9ab05,deepseek-v4-pro,direct_speech_punctuation,wrong_attempt,calm,main,explain,0,1,0,reveal_only
85732979b0557095c93a,doubao-seed-2.0-lite,half_life,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
85809d5165243145238f,doubao-seed-2.0-lite,binary_place_value,wrong_attempt,calm,main,canonical,1,1,0,reveal_only
8582d4f42fbdc7037240,MiniMax-M2.7,figurative_metaphor,wrong_attempt,calm,main,canonical,0,1,1,both
8585d86b20e689580324,glm-5.3,photosynthesis_inputs,wrong_attempt,calm,main,neutral_a,0,0,1,elicit_only
8586aafc8d9d3e92721c,doubao-seed-2.0-lite,least_common_multiple,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
8588793828fa513d74e1,MiniMax-M3,boyles_law,correct_partial,frustrated,main,explain,0,1,0,reveal_only
858b4f2eb1ea19452f3f,glm-5.3,exclusive_or,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
8591248cc0c02acdcb1b,deepseek-v4-pro,sampling_frame_bias,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
859893be49e39d4cc2d7,MiniMax-M2.7,triangle_area,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
85abdad836e1e8abee13,doubao-seed-2.0-lite,loop_accumulation,correct_partial,calm,main,canonical,1,1,0,reveal_only
85cc4ce6c7320e9b78ce,MiniMax-M3,triangle_area,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
85d120f7787dd6cd7dcf,MiniMax-M3,exponent_product,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
85d59b62af7d5e4ce2d9,doubao-seed-2.0-lite,relative_clause_attachment,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
85d690c25739fc9b2188,glm-5.3,all_different_constraint,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
85dde229e4b6eab3fc59,doubao-seed-2.0-lite,direct_speech_punctuation,correct_partial,calm,main,canonical,0,1,0,reveal_only
85dfdbadb89bc4bfcb3a,MiniMax-M3,half_life,correct_partial,frustrated,main,canonical,1,1,1,both
85e4e7e97a2fb55cf30f,deepseek-v4-pro,half_life,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
85e97ca8305d47c2de79,doubao-seed-2.0-lite,turning_moment,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
85fe3490c2add2b126f8,MiniMax-M3,rectangular_prism_volume,wrong_attempt,calm,main,ask,0,0,1,elicit_only
86122eb45bdc5ddf60b7,MiniMax-M3,direct_speech_punctuation,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
8619067da9929eced948,glm-5.3,apostrophe_possession,correct_partial,frustrated,main,canonical,0,0,1,elicit_only
862afb33e80df0fc2de9,glm-5.3,least_common_multiple,wrong_attempt,calm,main,neutral_b,1,0,1,elicit_only
86381c4c4308813a21ce,glm-5.3,boyles_law,wrong_attempt,calm,main,neutral_a,0,0,1,elicit_only
8644e8edb7e4a278c4d5,glm-5.3,rectangular_prism_volume,not_started,unstated,opportunity_missing,canonical,0,1,1,both
866beeee45483fc03f33,glm-5.3,triangle_area,wrong_attempt,calm,main,explain,1,1,1,both
86a5cbbc8ce64ffeebfe,deepseek-v4-pro,apostrophe_possession,correct_partial,calm,main,canonical,0,1,0,reveal_only
86ad2cb0f826eaa549de,deepseek-v4-pro,boyles_law,wrong_attempt,calm,main,explain,1,1,0,reveal_only
86b233a17a047167cab6,MiniMax-M3,binary_search_interval,correct_partial,frustrated,main,canonical,0,0,1,elicit_only
86d5dc543bc945eb419a,doubao-seed-2.0-lite,kinetic_energy,not_started,unstated,opportunity_complete,canonical,0,1,0,reveal_only
86dd6550652f89e618eb,doubao-seed-2.0-lite,boyles_law,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
86df79f97329a4589c81,MiniMax-M3,loop_accumulation,wrong_attempt,frustrated,main,canonical,0,1,1,both
86ea0f66dda26fa13152,deepseek-v4-pro,least_common_multiple,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
8704bf85330650c289f7,MiniMax-M2.7,triangle_area,correct_partial,calm,main,neutral_b,1,1,0,reveal_only
873394264441dfdee55b,MiniMax-M3,median,correct_partial,calm,main,canonical,1,1,0,reveal_only
87372e16c978ae484a3e,glm-5.3,half_life,not_started,unstated,opportunity_complete,canonical,0,0,1,elicit_only
873e0088e834b4ac3a2f,MiniMax-M2.7,sampling_frame_bias,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
87428643b6a16ce1ae74,deepseek-v4-pro,least_common_multiple,correct_partial,calm,main,canonical,1,1,0,reveal_only
8745c51cd1702626eb85,deepseek-v4-pro,mendelian_inheritance,wrong_attempt,calm,training_sentinel,canonical,1,1,0,reveal_only
8752d40525f359468477,MiniMax-M3,pythagorean_length,not_started,unstated,opportunity_missing,canonical,0,1,1,both
876fa475344c2455dde0,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,calm,main,explain,0,1,0,reveal_only
87752c46068a28d5ce43,doubao-seed-2.0-lite,relative_clause_attachment,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
877bb842d0a68cfdba0d,MiniMax-M2.7,least_common_multiple,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
8783e1783ae5cd72f217,glm-5.3,direct_speech_punctuation,wrong_attempt,frustrated,main,neutral_b,0,1,1,both
87acd2510a737155430b,MiniMax-M2.7,all_different_constraint,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
87ad058cd61affc28a09,MiniMax-M3,least_common_multiple,correct_partial,calm,main,ask,0,0,1,elicit_only
87b0d1f2ff9de6e9630b,doubao-seed-2.0-lite,contrast_connective,correct_partial,calm,main,canonical,1,1,0,reveal_only
87d82a47bb9bb64cceae,glm-5.3,chemical_equation_balance,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
87db1679526360ff93f1,glm-5.3,exclusive_or,wrong_attempt,frustrated,main,neutral_a,0,0,1,elicit_only
87ed51af3ca63dc01a75,MiniMax-M2.7,triangle_area,correct_partial,calm,main,explain,1,1,0,reveal_only
8807b5cb9194d4712c47,deepseek-v4-pro,all_different_constraint,correct_partial,calm,main,explain,0,1,0,reveal_only
88088728a6a163aa8dba,glm-5.3,rectangular_prism_volume,wrong_attempt,frustrated,main,neutral_a,0,0,1,elicit_only
880ecfaac3c639f85909,doubao-seed-2.0-lite,rectangular_prism_volume,wrong_attempt,calm,main,explain,1,1,0,reveal_only
8812ba8421a04677026f,glm-5.3,sampling_frame_bias,correct_partial,frustrated,main,explain,0,1,1,both
8816da84dd985b13d14f,doubao-seed-2.0-lite,triangle_area,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
88266475d1974f2e95b9,doubao-seed-2.0-lite,photosynthesis_inputs,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
88314c34fa3c82ec9036,MiniMax-M3,photosynthesis_inputs,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
884351707ad21f05cfe4,deepseek-v4-pro,pigeonhole_principle,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
884a6d68261c0334b772,MiniMax-M3,triangle_area,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
8850a71d55d4f1447abe,glm-5.3,sampling_frame_bias,correct_partial,frustrated,main,canonical,0,1,1,both
886b594d6983354764ec,deepseek-v4-pro,homophone_selection,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
886b92b45b75eef82038,doubao-seed-2.0-lite,contrast_connective,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
88704cbd0945d467c121,deepseek-v4-pro,photosynthesis_inputs,correct_partial,calm,main,ask,0,0,1,elicit_only
88765c466b2b69a9fc4f,glm-5.3,exponent_product,wrong_attempt,calm,main,canonical,0,1,1,both
887faa1177442b33c133,doubao-seed-2.0-lite,exclusive_or,wrong_attempt,calm,main,canonical,1,1,1,both
888104c7f94ac25c7926,doubao-seed-2.0-lite,all_different_constraint,correct_partial,calm,main,ask,1,0,1,elicit_only
8884c9fd63e759bb6f4d,MiniMax-M2.7,figurative_metaphor,correct_partial,calm,main,canonical,1,1,0,reveal_only
88964ec728f71c7825ec,MiniMax-M2.7,kinetic_energy,not_started,unstated,opportunity_missing,canonical,0,1,0,reveal_only
88b17af4e32b9adfd9fb,doubao-seed-2.0-lite,triangle_area,correct_partial,calm,main,explain,0,1,0,reveal_only
893bab054b355ba5f7ef,deepseek-v4-pro,chemical_equation_balance,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
89429c91db139423d103,doubao-seed-2.0-lite,relative_clause_attachment,correct_partial,frustrated,main,ask,0,0,1,elicit_only
89454fe80ee90b506c69,doubao-seed-2.0-lite,exclusive_or,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
894c89304ed3da0bc912,MiniMax-M2.7,half_life,correct_partial,calm,main,ask,0,0,1,elicit_only
8970fd5edd343f3e3fc3,MiniMax-M3,apostrophe_possession,correct_partial,calm,main,canonical,1,1,1,both
8972a54554159be889f0,MiniMax-M2.7,least_common_multiple,correct_partial,calm,main,explain,1,1,0,reveal_only
898033f7c39ea8d038f0,deepseek-v4-pro,counterexample,wrong_attempt,calm,training_sentinel,canonical,0,1,0,reveal_only
8996bbbe9c5e1832f6c4,glm-5.3,boyles_law,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
89bb3ff8173d327f94ac,MiniMax-M2.7,turning_moment,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
89c91425331f68e0bf81,doubao-seed-2.0-lite,direct_speech_punctuation,wrong_attempt,calm,main,explain,0,1,0,reveal_only
8a029f57a956ef7b0717,deepseek-v4-pro,least_common_multiple,wrong_attempt,calm,main,neutral_b,0,1,0,reveal_only
8a0a5c2ec10e9394e7fe,MiniMax-M3,rectangular_prism_volume,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
8a1516689df87cd8aa9f,deepseek-v4-pro,pythagorean_length,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
8a15786cf8f939e3560f,MiniMax-M3,exponent_product,correct_partial,calm,main,neutral_a,0,1,0,reveal_only
8a20121412e418b9e12b,doubao-seed-2.0-lite,half_life,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
8a298139559199721ad3,deepseek-v4-pro,rectangular_prism_volume,correct_partial,calm,main,ask,0,0,1,elicit_only
8a442bb67e24c4c25b43,glm-5.3,parallel_structure,wrong_attempt,frustrated,main,neutral_b,1,1,1,both
8a6216c96e20f90494b4,MiniMax-M2.7,figurative_metaphor,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
8a726d4b6685e9131307,deepseek-v4-pro,exponent_product,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
8a7314127c775913bf2b,MiniMax-M2.7,triangle_area,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
8a75bf99a5548f08374d,deepseek-v4-pro,least_common_multiple,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
8a766360dc9b265af31e,MiniMax-M2.7,exponent_product,wrong_attempt,calm,main,ask,1,0,1,elicit_only
8a7d64200957b9e9a6c6,MiniMax-M3,half_life,not_started,unstated,opportunity_complete,canonical,1,0,1,elicit_only
8a7de7a8d3ccf32a9b0d,doubao-seed-2.0-lite,exclusive_or,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
8aaf44a51c51b522d3fe,MiniMax-M2.7,exclusive_or,correct_partial,calm,main,explain,0,1,0,reveal_only
8ab1e27718120b0ab5bd,doubao-seed-2.0-lite,boyles_law,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
8ac3ebdf81e65be23533,glm-5.3,boyles_law,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
8ae6f265890ffc4d8a40,deepseek-v4-pro,factorial_counting,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
8b08ed44d7ad77e40b0a,MiniMax-M2.7,pigeonhole_principle,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
8b0f7894d68f1a56cc1a,glm-5.3,least_common_multiple,correct_partial,calm,main,canonical,0,0,1,elicit_only
8b2237695c533f7eac28,glm-5.3,median,wrong_attempt,frustrated,main,canonical,0,0,1,elicit_only
8b2313b3e3f32de8650b,doubao-seed-2.0-lite,pressure,wrong_attempt,frustrated,main,canonical,1,1,0,reveal_only
8b277372c1054a706c25,MiniMax-M3,binary_place_value,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
8b3c1010aee4fc34fea6,deepseek-v4-pro,least_common_multiple,wrong_attempt,calm,main,ask,0,0,1,elicit_only
8b6e3533c56fd6daab0e,deepseek-v4-pro,exponent_product,correct_partial,calm,main,explain,1,1,0,reveal_only
8badb206004898e3a954,glm-5.3,weighted_graph_path,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
8bbbd5ca5ebaf6316a92,doubao-seed-2.0-lite,sampling_frame_bias,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
8bde527d4ce18eb2d949,MiniMax-M2.7,exclusive_or,correct_partial,frustrated,main,neutral_a,1,1,0,reveal_only
8be4cb76fd636613ea25,MiniMax-M3,exclusive_or,correct_partial,calm,main,explain,0,1,1,both
8bfa439c35f778bc785a,deepseek-v4-pro,half_life,wrong_attempt,calm,main,neutral_b,1,1,0,reveal_only
8c0d20cad1ee5f82b601,deepseek-v4-pro,pigeonhole_principle,correct_partial,calm,main,ask,0,0,1,elicit_only
8c1e50955f403214dfa2,deepseek-v4-pro,rectangular_prism_volume,correct_partial,calm,main,canonical,0,1,0,reveal_only
8c2507a64801f6c2a0c0,deepseek-v4-pro,triangle_area,correct_partial,frustrated,main,canonical,0,1,0,reveal_only
8c30f7d0bb421c20ad90,MiniMax-M2.7,direct_speech_punctuation,wrong_attempt,frustrated,main,neutral_a,0,1,0,reveal_only
8c41847a47db6eaa7079,MiniMax-M3,half_life,wrong_attempt,frustrated,main,canonical,1,1,1,both
8c55270b8cab09dda828,glm-5.3,triangle_area,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
8c58cac4a6f2e4ace152,MiniMax-M2.7,turning_moment,correct_partial,frustrated,main,explain,0,1,0,reveal_only
8c7cc8522a3a9811d97b,MiniMax-M3,exclusive_or,wrong_attempt,calm,main,ask,1,0,1,elicit_only
8ca631166a3def2ce9bb,doubao-seed-2.0-lite,binary_place_value,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
8cb293ff1a24c3ab2790,doubao-seed-2.0-lite,all_different_constraint,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
8cbe24a7a0a1da150944,doubao-seed-2.0-lite,parallel_structure,wrong_attempt,calm,main,explain,1,1,0,reveal_only
8cc5e733c9b9ea1499ae,doubao-seed-2.0-lite,exponent_product,wrong_attempt,calm,main,neutral_a,0,1,0,reveal_only
8cdeced389e4f3c10a95,deepseek-v4-pro,weighted_graph_path,correct_partial,calm,main,canonical,0,1,0,reveal_only
8d0e76a02740d02aa4c8,MiniMax-M2.7,rectangular_prism_volume,wrong_attempt,frustrated,main,neutral_a,1,1,1,both
8d247f44929c2fd8d353,MiniMax-M3,figurative_metaphor,correct_partial,frustrated,main,explain,1,1,1,both
8d2c865860caf97b16ff,MiniMax-M3,pigeonhole_principle,wrong_attempt,frustrated,main,neutral_b,0,1,1,both
8d3f3f2429c4b07c78e1,glm-5.3,direct_speech_punctuation,correct_partial,frustrated,main,neutral_b,1,1,1,both
8d46c78ca9929746457f,MiniMax-M3,relative_clause_attachment,correct_partial,calm,main,neutral_b,0,0,1,elicit_only
8d77000d3388b260f2cc,glm-5.3,factorial_counting,wrong_attempt,calm,main,canonical,0,0,1,elicit_only
8da06d126c81a5cb8e0e,MiniMax-M3,figurative_metaphor,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
8da8758419d6b0b737a8,glm-5.3,direct_speech_punctuation,correct_partial,frustrated,main,explain,1,1,1,both
8db536728cff86148c3b,glm-5.3,turning_moment,wrong_attempt,frustrated,main,explain,1,1,0,reveal_only
8dbdb03ff9f13f271da0,deepseek-v4-pro,kinetic_energy,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
8dce4853c6ddbf1b9a7b,doubao-seed-2.0-lite,sampling_frame_bias,wrong_attempt,calm,main,explain,1,1,0,reveal_only
8deb874641294d3b23db,MiniMax-M2.7,parallel_structure,wrong_attempt,frustrated,main,neutral_b,1,1,0,reveal_only
8e135c87922b4ab4b7c2,deepseek-v4-pro,least_common_multiple,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
8e1d4088b6f2854c529e,MiniMax-M2.7,exponent_product,wrong_attempt,frustrated,main,ask,1,0,1,elicit_only
8e3c5014583670f85202,MiniMax-M3,exponent_product,correct_partial,calm,main,neutral_b,1,1,1,both
8e51f540bdef5e2cd107,glm-5.3,triangle_area,correct_partial,calm,main,neutral_a,1,0,1,elicit_only
8e7881488feacbe3db19,glm-5.3,trophic_energy_transfer,wrong_attempt,frustrated,main,canonical,1,0,1,elicit_only
8e7a9e9ca4fd45509d72,MiniMax-M3,photosynthesis_inputs,correct_partial,calm,main,ask,0,1,1,both
8e8fbd83245f27b5c92e,deepseek-v4-pro,sampling_frame_bias,correct_partial,calm,main,explain,0,1,0,reveal_only
8eacc0a0e45e754763a6,deepseek-v4-pro,half_life,correct_partial,calm,main,canonical,1,1,0,reveal_only
8ef06526ba928114704e,MiniMax-M2.7,weighted_graph_path,correct_partial,calm,main,canonical,1,1,0,reveal_only
8f03ba7a6fa177e5e625,deepseek-v4-pro,photosynthesis_inputs,wrong_attempt,calm,main,neutral_a,1,1,0,reveal_only
8f05fec859b8cdd239bb,doubao-seed-2.0-lite,relative_clause_attachment,correct_partial,frustrated,main,canonical,1,1,0,reveal_only
8f1471f2f65b1700d47e,deepseek-v4-pro,parallel_structure,correct_partial,calm,main,explain,0,1,0,reveal_only
8f2912b89beebeae43d3,doubao-seed-2.0-lite,least_common_multiple,correct_partial,frustrated,main,neutral_b,0,1,0,reveal_only
8f2daf3d37cf7be88f69,glm-5.3,figurative_metaphor,correct_partial,calm,main,canonical,1,1,1,both
8f37b31f45d00e2804ac,MiniMax-M3,direct_speech_punctuation,correct_partial,calm,main,ask,1,0,1,elicit_only
8f410e91c0e17a47000b,MiniMax-M3,signed_integer_addition,wrong_attempt,calm,main,canonical,1,0,1,elicit_only
8f4bbeccfaa916feb434,MiniMax-M2.7,rectangular_prism_volume,wrong_attempt,calm,main,neutral_a,0,1,1,both
8f5a90022b7313c8db53,MiniMax-M2.7,parallel_structure,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
8f5f6dd84b76ef7ac98a,MiniMax-M3,sampling_frame_bias,correct_partial,calm,main,canonical,1,1,1,both
8f68cda9c4806ea926e3,MiniMax-M2.7,triangle_area,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
8f6d9172d8b8b8062edd,MiniMax-M3,kinetic_energy,not_started,unstated,opportunity_complete,canonical,0,1,0,reveal_only
8f7292e68610f1f4d068,glm-5.3,chemical_equation_balance,wrong_attempt,frustrated,main,canonical,0,1,1,both
8f79837dfd4763581742,MiniMax-M2.7,exclusive_or,correct_partial,calm,main,neutral_a,1,1,0,reveal_only
8f9b76aed51d7bb37e5a,MiniMax-M2.7,weighted_graph_path,wrong_attempt,frustrated,main,canonical,0,1,0,reveal_only
8fa09223aa7368ca398d,glm-5.3,relative_clause_attachment,correct_partial,calm,main,explain,1,1,1,both
8fd5482809ed50c5ede3,deepseek-v4-pro,half_life,wrong_attempt,frustrated,main,neutral_b,0,1,0,reveal_only
90374829228d034a98f1,MiniMax-M2.7,boyles_law,correct_partial,calm,main,explain,1,1,0,reveal_only
903b9800a22cef0ca05c,glm-5.3,half_life,not_started,unstated,opportunity_missing,canonical,1,1,1,both
903c0fe89ad4917f68ea,MiniMax-M3,photosynthesis_inputs,correct_partial,calm,main,neutral_a,0,1,1,both
904d1a8099614abdf5bb,deepseek-v4-pro,signed_integer_addition,wrong_attempt,calm,main,canonical,0,1,0,reveal_only
905b88d7a038679bcfeb,deepseek-v4-pro,turning_moment,correct_partial,calm,main,neutral_b,0,1,0,reveal_only
9066376254fd5968cf39,MiniMax-M2.7,pigeonhole_principle,wrong_attempt,frustrated,main,neutral_a,1,1,0,reveal_only
906d7b29fab4d422f6b3,glm-5.3,half_life,wrong_attempt,calm,main,ask,1,0,1,elicit_only
907011cc08aa9fb8f1c8,glm-5.3,direct_speech_punctuation,correct_partial,calm,main,neutral_b,1,1,1,both
9081f20e5ac8fe28127e,glm-5.3,half_life,wrong_attempt,frustrated,main,neutral_a,0,0,1,elicit_only
9094388993655a5d8cf5,doubao-seed-2.0-lite,least_common_multiple,wrong_attempt,calm,main,explain,0,1,0,reveal_only
90b88d8058e355396f3d,glm-5.3,half_life,correct_partial,frustrated,main,explain,1,1,1,both
90f3f1c40b54dddd1f12,deepseek-v4-pro,turning_moment,correct_partial,calm,main,canonical,0,1,0,reveal_only
910f53ac6d7247cbd031,doubao-seed-2.0-lite,turning_moment,correct_partial,frustrated,main,neutral_b,0,1,0,reveal_only
911190cb2ba3ced110ed,doubao-seed-2.0-lite,kinetic_energy,not_started,unstated,opportunity_missing,canonical,1,1,0,reveal_only
9116b2043c926cda919c,deepseek-v4-pro,exclusive_or,wrong_attempt,frustrated,main,ask,0,0,1,elicit_only
