source_family,model,event,progress,affect,arm,change_from_canonical
relative_clause_attachment,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,calm,explain,0.0
relative_clause_attachment,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,frustrated,explain,-1.0
relative_clause_attachment,deepseek-v4-pro,answer_reveal,correct_partial,calm,explain,0.0
relative_clause_attachment,deepseek-v4-pro,answer_reveal,correct_partial,frustrated,explain,0.0
relative_clause_attachment,deepseek-v4-pro,answer_reveal,wrong_attempt,calm,explain,0.0
relative_clause_attachment,deepseek-v4-pro,answer_reveal,wrong_attempt,frustrated,explain,0.0
relative_clause_attachment,deepseek-v4-pro,reasoning_elicitation,correct_partial,calm,explain,0.0
relative_clause_attachment,deepseek-v4-pro,reasoning_elicitation,correct_partial,frustrated,explain,0.0
relative_clause_attachment,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,calm,explain,0.0
relative_clause_attachment,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,calm,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,frustrated,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,calm,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,answer_reveal,correct_partial,calm,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,answer_reveal,correct_partial,frustrated,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,calm,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,frustrated,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,calm,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,frustrated,explain,0.0
relative_clause_attachment,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,calm,explain,-0.5
relative_clause_attachment,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
relative_clause_attachment,glm-5.3,affect_acknowledgement,correct_partial,calm,explain,-0.5
relative_clause_attachment,glm-5.3,affect_acknowledgement,correct_partial,frustrated,explain,0.5
relative_clause_attachment,glm-5.3,affect_acknowledgement,wrong_attempt,calm,explain,0.0
relative_clause_attachment,glm-5.3,affect_acknowledgement,wrong_attempt,frustrated,explain,-1.0
relative_clause_attachment,glm-5.3,answer_reveal,correct_partial,calm,explain,1.0
relative_clause_attachment,glm-5.3,answer_reveal,correct_partial,frustrated,explain,0.5
relative_clause_attachment,glm-5.3,answer_reveal,wrong_attempt,calm,explain,1.0
relative_clause_attachment,glm-5.3,answer_reveal,wrong_attempt,frustrated,explain,0.5
relative_clause_attachment,glm-5.3,reasoning_elicitation,correct_partial,calm,explain,0.0
relative_clause_attachment,glm-5.3,reasoning_elicitation,correct_partial,frustrated,explain,-0.5
relative_clause_attachment,glm-5.3,reasoning_elicitation,wrong_attempt,calm,explain,0.0
relative_clause_attachment,glm-5.3,reasoning_elicitation,wrong_attempt,frustrated,explain,0.5
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,correct_partial,calm,explain,0.0
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,correct_partial,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,calm,explain,0.0
sampling_frame_bias,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,frustrated,explain,-1.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,correct_partial,calm,explain,0.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,correct_partial,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,wrong_attempt,calm,explain,0.0
sampling_frame_bias,MiniMax-M2.7,answer_reveal,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,correct_partial,calm,explain,-1.0
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,correct_partial,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,calm,explain,-0.5
sampling_frame_bias,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,correct_partial,calm,explain,0.0
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,correct_partial,frustrated,explain,0.5
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,wrong_attempt,calm,explain,0.0
sampling_frame_bias,MiniMax-M3,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M3,answer_reveal,correct_partial,calm,explain,0.5
sampling_frame_bias,MiniMax-M3,answer_reveal,correct_partial,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M3,answer_reveal,wrong_attempt,calm,explain,0.0
sampling_frame_bias,MiniMax-M3,answer_reveal,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,correct_partial,calm,explain,0.0
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,correct_partial,frustrated,explain,0.0
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,wrong_attempt,calm,explain,-0.5
sampling_frame_bias,MiniMax-M3,reasoning_elicitation,wrong_attempt,frustrated,explain,-0.5
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,correct_partial,calm,explain,0.0
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,correct_partial,frustrated,explain,0.5
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,calm,explain,0.5
sampling_frame_bias,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,frustrated,explain,0.5
sampling_frame_bias,deepseek-v4-pro,answer_reveal,correct_partial,calm,explain,0.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,correct_partial,frustrated,explain,0.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,wrong_attempt,calm,explain,0.0
sampling_frame_bias,deepseek-v4-pro,answer_reveal,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,correct_partial,calm,explain,0.0
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,correct_partial,frustrated,explain,1.0
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,calm,explain,-0.5
sampling_frame_bias,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,calm,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,frustrated,explain,-1.0
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,calm,explain,-0.5
sampling_frame_bias,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,correct_partial,calm,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,correct_partial,frustrated,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,calm,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,calm,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,frustrated,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,calm,explain,0.0
sampling_frame_bias,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,glm-5.3,affect_acknowledgement,correct_partial,calm,explain,0.0
sampling_frame_bias,glm-5.3,affect_acknowledgement,correct_partial,frustrated,explain,0.0
sampling_frame_bias,glm-5.3,affect_acknowledgement,wrong_attempt,calm,explain,0.0
sampling_frame_bias,glm-5.3,affect_acknowledgement,wrong_attempt,frustrated,explain,-0.5
sampling_frame_bias,glm-5.3,answer_reveal,correct_partial,calm,explain,0.5
sampling_frame_bias,glm-5.3,answer_reveal,correct_partial,frustrated,explain,0.0
sampling_frame_bias,glm-5.3,answer_reveal,wrong_attempt,calm,explain,0.0
sampling_frame_bias,glm-5.3,answer_reveal,wrong_attempt,frustrated,explain,0.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,correct_partial,calm,explain,0.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,correct_partial,frustrated,explain,0.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,wrong_attempt,calm,explain,0.0
sampling_frame_bias,glm-5.3,reasoning_elicitation,wrong_attempt,frustrated,explain,-0.5
triangle_area,MiniMax-M2.7,affect_acknowledgement,correct_partial,calm,explain,0.0
triangle_area,MiniMax-M2.7,affect_acknowledgement,correct_partial,frustrated,explain,0.0
triangle_area,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,calm,explain,0.0
triangle_area,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,frustrated,explain,-1.0
triangle_area,MiniMax-M2.7,answer_reveal,correct_partial,calm,explain,0.0
triangle_area,MiniMax-M2.7,answer_reveal,correct_partial,frustrated,explain,0.0
triangle_area,MiniMax-M2.7,answer_reveal,wrong_attempt,calm,explain,0.0
triangle_area,MiniMax-M2.7,answer_reveal,wrong_attempt,frustrated,explain,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,correct_partial,calm,explain,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,correct_partial,frustrated,explain,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,calm,explain,0.0
triangle_area,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
triangle_area,MiniMax-M3,affect_acknowledgement,correct_partial,calm,explain,0.0
triangle_area,MiniMax-M3,affect_acknowledgement,correct_partial,frustrated,explain,-0.5
triangle_area,MiniMax-M3,affect_acknowledgement,wrong_attempt,calm,explain,0.0
triangle_area,MiniMax-M3,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
triangle_area,MiniMax-M3,answer_reveal,correct_partial,calm,explain,0.5
triangle_area,MiniMax-M3,answer_reveal,correct_partial,frustrated,explain,0.0
triangle_area,MiniMax-M3,answer_reveal,wrong_attempt,calm,explain,0.5
triangle_area,MiniMax-M3,answer_reveal,wrong_attempt,frustrated,explain,0.0
triangle_area,MiniMax-M3,reasoning_elicitation,correct_partial,calm,explain,-0.5
triangle_area,MiniMax-M3,reasoning_elicitation,correct_partial,frustrated,explain,0.0
triangle_area,MiniMax-M3,reasoning_elicitation,wrong_attempt,calm,explain,0.0
triangle_area,MiniMax-M3,reasoning_elicitation,wrong_attempt,frustrated,explain,0.5
triangle_area,deepseek-v4-pro,affect_acknowledgement,correct_partial,calm,explain,0.0
triangle_area,deepseek-v4-pro,affect_acknowledgement,correct_partial,frustrated,explain,-0.5
triangle_area,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,calm,explain,0.5
triangle_area,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
triangle_area,deepseek-v4-pro,answer_reveal,correct_partial,calm,explain,0.0
triangle_area,deepseek-v4-pro,answer_reveal,correct_partial,frustrated,explain,0.0
triangle_area,deepseek-v4-pro,answer_reveal,wrong_attempt,calm,explain,0.0
triangle_area,deepseek-v4-pro,answer_reveal,wrong_attempt,frustrated,explain,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,correct_partial,calm,explain,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,correct_partial,frustrated,explain,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,calm,explain,0.0
triangle_area,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,calm,explain,0.0
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,frustrated,explain,0.0
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,calm,explain,0.0
triangle_area,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,frustrated,explain,-0.5
triangle_area,doubao-seed-2.0-lite,answer_reveal,correct_partial,calm,explain,0.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,correct_partial,frustrated,explain,0.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,calm,explain,0.0
triangle_area,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,frustrated,explain,0.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,calm,explain,0.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,frustrated,explain,0.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,calm,explain,0.0
triangle_area,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
triangle_area,glm-5.3,affect_acknowledgement,correct_partial,calm,explain,0.5
triangle_area,glm-5.3,affect_acknowledgement,correct_partial,frustrated,explain,-0.5
triangle_area,glm-5.3,affect_acknowledgement,wrong_attempt,calm,explain,0.0
triangle_area,glm-5.3,affect_acknowledgement,wrong_attempt,frustrated,explain,0.5
triangle_area,glm-5.3,answer_reveal,correct_partial,calm,explain,1.0
triangle_area,glm-5.3,answer_reveal,correct_partial,frustrated,explain,1.0
triangle_area,glm-5.3,answer_reveal,wrong_attempt,calm,explain,1.0
triangle_area,glm-5.3,answer_reveal,wrong_attempt,frustrated,explain,1.0
triangle_area,glm-5.3,reasoning_elicitation,correct_partial,calm,explain,-0.5
triangle_area,glm-5.3,reasoning_elicitation,correct_partial,frustrated,explain,-0.5
triangle_area,glm-5.3,reasoning_elicitation,wrong_attempt,calm,explain,0.0
triangle_area,glm-5.3,reasoning_elicitation,wrong_attempt,frustrated,explain,-1.0
turning_moment,MiniMax-M2.7,affect_acknowledgement,correct_partial,calm,explain,0.0
turning_moment,MiniMax-M2.7,affect_acknowledgement,correct_partial,frustrated,explain,0.0
turning_moment,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,calm,explain,0.0
turning_moment,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
turning_moment,MiniMax-M2.7,answer_reveal,correct_partial,calm,explain,0.0
turning_moment,MiniMax-M2.7,answer_reveal,correct_partial,frustrated,explain,0.0
turning_moment,MiniMax-M2.7,answer_reveal,wrong_attempt,calm,explain,0.0
turning_moment,MiniMax-M2.7,answer_reveal,wrong_attempt,frustrated,explain,0.0
turning_moment,MiniMax-M2.7,reasoning_elicitation,correct_partial,calm,explain,0.0
turning_moment,MiniMax-M2.7,reasoning_elicitation,correct_partial,frustrated,explain,-0.5
turning_moment,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,calm,explain,0.0
turning_moment,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
turning_moment,MiniMax-M3,affect_acknowledgement,correct_partial,calm,explain,-0.5
turning_moment,MiniMax-M3,affect_acknowledgement,correct_partial,frustrated,explain,0.0
turning_moment,MiniMax-M3,affect_acknowledgement,wrong_attempt,calm,explain,1.0
turning_moment,MiniMax-M3,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
turning_moment,MiniMax-M3,answer_reveal,correct_partial,calm,explain,0.0
turning_moment,MiniMax-M3,answer_reveal,correct_partial,frustrated,explain,0.0
turning_moment,MiniMax-M3,answer_reveal,wrong_attempt,calm,explain,0.0
turning_moment,MiniMax-M3,answer_reveal,wrong_attempt,frustrated,explain,0.5
turning_moment,MiniMax-M3,reasoning_elicitation,correct_partial,calm,explain,-0.5
turning_moment,MiniMax-M3,reasoning_elicitation,correct_partial,frustrated,explain,0.0
turning_moment,MiniMax-M3,reasoning_elicitation,wrong_attempt,calm,explain,0.5
turning_moment,MiniMax-M3,reasoning_elicitation,wrong_attempt,frustrated,explain,-0.5
turning_moment,deepseek-v4-pro,affect_acknowledgement,correct_partial,calm,explain,0.0
turning_moment,deepseek-v4-pro,affect_acknowledgement,correct_partial,frustrated,explain,0.0
turning_moment,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,calm,explain,0.0
turning_moment,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,frustrated,explain,0.5
turning_moment,deepseek-v4-pro,answer_reveal,correct_partial,calm,explain,0.0
turning_moment,deepseek-v4-pro,answer_reveal,correct_partial,frustrated,explain,0.0
turning_moment,deepseek-v4-pro,answer_reveal,wrong_attempt,calm,explain,0.0
turning_moment,deepseek-v4-pro,answer_reveal,wrong_attempt,frustrated,explain,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,correct_partial,calm,explain,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,correct_partial,frustrated,explain,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,calm,explain,0.0
turning_moment,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,calm,explain,0.0
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,frustrated,explain,-0.5
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,calm,explain,-1.0
turning_moment,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,correct_partial,calm,explain,0.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,correct_partial,frustrated,explain,0.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,calm,explain,0.0
turning_moment,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,frustrated,explain,0.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,calm,explain,0.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,frustrated,explain,0.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,calm,explain,0.0
turning_moment,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,frustrated,explain,0.0
turning_moment,glm-5.3,affect_acknowledgement,correct_partial,calm,explain,0.0
turning_moment,glm-5.3,affect_acknowledgement,correct_partial,frustrated,explain,0.0
turning_moment,glm-5.3,affect_acknowledgement,wrong_attempt,calm,explain,0.0
turning_moment,glm-5.3,affect_acknowledgement,wrong_attempt,frustrated,explain,0.0
turning_moment,glm-5.3,answer_reveal,correct_partial,calm,explain,1.0
turning_moment,glm-5.3,answer_reveal,correct_partial,frustrated,explain,1.0
turning_moment,glm-5.3,answer_reveal,wrong_attempt,calm,explain,1.0
turning_moment,glm-5.3,answer_reveal,wrong_attempt,frustrated,explain,1.0
turning_moment,glm-5.3,reasoning_elicitation,correct_partial,calm,explain,-0.5
turning_moment,glm-5.3,reasoning_elicitation,correct_partial,frustrated,explain,-1.0
turning_moment,glm-5.3,reasoning_elicitation,wrong_attempt,calm,explain,0.0
turning_moment,glm-5.3,reasoning_elicitation,wrong_attempt,frustrated,explain,-0.5
all_different_constraint,MiniMax-M2.7,affect_acknowledgement,correct_partial,calm,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,affect_acknowledgement,correct_partial,frustrated,neutral_a,0.5
all_different_constraint,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,-0.5
all_different_constraint,MiniMax-M2.7,answer_reveal,correct_partial,calm,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,answer_reveal,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,answer_reveal,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,answer_reveal,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,reasoning_elicitation,correct_partial,calm,neutral_a,0.0
all_different_constraint,MiniMax-M2.7,reasoning_elicitation,correct_partial,frustrated,neutral_a,-0.5
all_different_constraint,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,calm,neutral_a,0.5
all_different_constraint,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,MiniMax-M3,affect_acknowledgement,correct_partial,calm,neutral_a,-1.0
all_different_constraint,MiniMax-M3,affect_acknowledgement,correct_partial,frustrated,neutral_a,-0.5
all_different_constraint,MiniMax-M3,affect_acknowledgement,wrong_attempt,calm,neutral_a,0.5
all_different_constraint,MiniMax-M3,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,1.0
all_different_constraint,MiniMax-M3,answer_reveal,correct_partial,calm,neutral_a,-1.0
all_different_constraint,MiniMax-M3,answer_reveal,correct_partial,frustrated,neutral_a,-0.5
all_different_constraint,MiniMax-M3,answer_reveal,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,MiniMax-M3,answer_reveal,wrong_attempt,frustrated,neutral_a,0.5
all_different_constraint,MiniMax-M3,reasoning_elicitation,correct_partial,calm,neutral_a,1.0
all_different_constraint,MiniMax-M3,reasoning_elicitation,correct_partial,frustrated,neutral_a,0.5
all_different_constraint,MiniMax-M3,reasoning_elicitation,wrong_attempt,calm,neutral_a,-0.5
all_different_constraint,MiniMax-M3,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,-0.5
all_different_constraint,deepseek-v4-pro,affect_acknowledgement,correct_partial,calm,neutral_a,-0.5
all_different_constraint,deepseek-v4-pro,affect_acknowledgement,correct_partial,frustrated,neutral_a,-0.5
all_different_constraint,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,answer_reveal,correct_partial,calm,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,answer_reveal,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,answer_reveal,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,answer_reveal,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,reasoning_elicitation,correct_partial,calm,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,reasoning_elicitation,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,deepseek-v4-pro,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,calm,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,affect_acknowledgement,correct_partial,frustrated,neutral_a,-0.5
all_different_constraint,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,calm,neutral_a,-0.5
all_different_constraint,doubao-seed-2.0-lite,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,answer_reveal,correct_partial,calm,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,answer_reveal,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,answer_reveal,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,calm,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,reasoning_elicitation,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,calm,neutral_a,-0.5
all_different_constraint,doubao-seed-2.0-lite,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,glm-5.3,affect_acknowledgement,correct_partial,calm,neutral_a,0.0
all_different_constraint,glm-5.3,affect_acknowledgement,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,glm-5.3,affect_acknowledgement,wrong_attempt,calm,neutral_a,1.0
all_different_constraint,glm-5.3,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,glm-5.3,answer_reveal,correct_partial,calm,neutral_a,0.0
all_different_constraint,glm-5.3,answer_reveal,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,glm-5.3,answer_reveal,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,glm-5.3,answer_reveal,wrong_attempt,frustrated,neutral_a,0.0
all_different_constraint,glm-5.3,reasoning_elicitation,correct_partial,calm,neutral_a,0.0
all_different_constraint,glm-5.3,reasoning_elicitation,correct_partial,frustrated,neutral_a,0.0
all_different_constraint,glm-5.3,reasoning_elicitation,wrong_attempt,calm,neutral_a,0.0
all_different_constraint,glm-5.3,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,0.0
boyles_law,MiniMax-M2.7,affect_acknowledgement,correct_partial,calm,neutral_a,0.0
boyles_law,MiniMax-M2.7,affect_acknowledgement,correct_partial,frustrated,neutral_a,-0.5
boyles_law,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,calm,neutral_a,0.5
boyles_law,MiniMax-M2.7,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,0.5
boyles_law,MiniMax-M2.7,answer_reveal,correct_partial,calm,neutral_a,0.0
boyles_law,MiniMax-M2.7,answer_reveal,correct_partial,frustrated,neutral_a,0.0
boyles_law,MiniMax-M2.7,answer_reveal,wrong_attempt,calm,neutral_a,0.0
boyles_law,MiniMax-M2.7,answer_reveal,wrong_attempt,frustrated,neutral_a,0.0
boyles_law,MiniMax-M2.7,reasoning_elicitation,correct_partial,calm,neutral_a,0.0
boyles_law,MiniMax-M2.7,reasoning_elicitation,correct_partial,frustrated,neutral_a,0.0
boyles_law,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,calm,neutral_a,0.0
boyles_law,MiniMax-M2.7,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,0.0
boyles_law,MiniMax-M3,affect_acknowledgement,correct_partial,calm,neutral_a,-0.5
boyles_law,MiniMax-M3,affect_acknowledgement,correct_partial,frustrated,neutral_a,0.0
boyles_law,MiniMax-M3,affect_acknowledgement,wrong_attempt,calm,neutral_a,0.0
boyles_law,MiniMax-M3,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,0.0
boyles_law,MiniMax-M3,answer_reveal,correct_partial,calm,neutral_a,0.5
boyles_law,MiniMax-M3,answer_reveal,correct_partial,frustrated,neutral_a,0.0
boyles_law,MiniMax-M3,answer_reveal,wrong_attempt,calm,neutral_a,0.0
boyles_law,MiniMax-M3,answer_reveal,wrong_attempt,frustrated,neutral_a,-0.5
boyles_law,MiniMax-M3,reasoning_elicitation,correct_partial,calm,neutral_a,-0.5
boyles_law,MiniMax-M3,reasoning_elicitation,correct_partial,frustrated,neutral_a,0.0
boyles_law,MiniMax-M3,reasoning_elicitation,wrong_attempt,calm,neutral_a,0.0
boyles_law,MiniMax-M3,reasoning_elicitation,wrong_attempt,frustrated,neutral_a,1.0
boyles_law,deepseek-v4-pro,affect_acknowledgement,correct_partial,calm,neutral_a,0.0
boyles_law,deepseek-v4-pro,affect_acknowledgement,correct_partial,frustrated,neutral_a,-1.0
boyles_law,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,calm,neutral_a,0.0
boyles_law,deepseek-v4-pro,affect_acknowledgement,wrong_attempt,frustrated,neutral_a,0.0
boyles_law,deepseek-v4-pro,answer_reveal,correct_partial,calm,neutral_a,0.0
