blind_id,behavior_blind_id,source_group,domain,model,progress,affect,repeat,unanimous_clear_error,any_clear_error,any_uncertain,reviewers_agree
bf236c8391caf8c7bfa0,a5d4da66abd74b97acf4,binary_search_interval,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
aeac8b617a9951f68d70,ebf5c3f353fd7337527d,photosynthesis_inputs,science,glm-5.3,wrong_attempt,calm,1,False,False,False,True
bd1d0ddcc55263c30abe,e2008ad06fa5a8cdeebc,rectangular_prism_volume,mathematics,MiniMax-M3,correct_partial,calm,0,False,False,False,True
a45dc3bd49d6787c782e,53b753378403d109f883,pressure,science,MiniMax-M3,correct_partial,frustrated,0,False,False,False,True
c1ebacc474712951229d,8ef06526ba928114704e,weighted_graph_path,logic_and_data,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
7cc44c1147e0eb676aee,7100737a0e8012f78a78,sampling_frame_bias,logic_and_data,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
11dd15e9954b4fcc471f,6b1f2e402753821bc553,signed_integer_addition,mathematics,MiniMax-M3,wrong_attempt,frustrated,1,True,True,False,True
f08257b2fc980cf037fe,24ee95c588c82c56d8f9,binary_place_value,logic_and_data,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
dd77fa53ae0493d390ed,6887ac5807ffa25b4f93,exclusive_or,logic_and_data,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
d4a43a6d5242f5251ab8,775397cab0962ea6ac4d,direct_speech_punctuation,language,MiniMax-M3,correct_partial,calm,1,False,True,False,False
60a561863704c888e02b,2053c152971b7064701f,exponent_product,mathematics,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
2e61030eefc5ec2a6339,d4e78f95f61626954378,weighted_graph_path,logic_and_data,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
97d25d049d2cc89b7ec7,dc52535185d6c1dfb4c3,boyles_law,science,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
5cc96a70968ee457a6d8,c1a7c77bd2ab8fa67276,signed_integer_addition,mathematics,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
8bcfff105a7d29c8b5d3,7a52ad3752c8bee3dd1c,median,mathematics,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
842a1a3fb1fe4a486d4c,f224e258d43952296969,apostrophe_possession,language,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
ca6fc98b87103345d52f,d2211b77a18a0e97ef31,loop_accumulation,logic_and_data,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
bc704069ddf2e5b52f9a,c1b85c481a5c96016ec3,pressure,science,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
90542c3f39ac20a0264b,18cf5337e4bcc46d2805,rectangular_prism_volume,mathematics,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
407a1c5d6971e0cd0739,0a8e8bfb2651ca4e8f69,apostrophe_possession,language,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
3f155e93b84d3d203b62,5c34610743ffb4e0c635,direct_speech_punctuation,language,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
91db39a3b63a0c1dbdf6,dcaa96a726ceda40ef52,turning_moment,science,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
fcff177a911403f1d098,4162cadf69ae5c6afbd2,pressure,science,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
1b705e48580240124e4b,57e7587c3b6287f655d2,triangle_area,mathematics,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
8c36dc86a6a16d9ce3f4,bc016e375ecddbfc171c,parallel_structure,language,glm-5.3,wrong_attempt,calm,1,False,False,False,True
3390831431e335345e81,48f85fcb30c2964e345e,chemical_equation_balance,science,MiniMax-M3,correct_partial,calm,1,True,True,False,True
926f178ae73d5c23b743,ac4d065f2fa332b2055b,sampling_frame_bias,logic_and_data,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
15d13f7717b170616547,832b5ad84b244f679f53,factorial_counting,mathematics,MiniMax-M3,correct_partial,calm,0,False,True,False,False
425f8b555144d59c7d70,0b049f650e141f01c7db,figurative_metaphor,language,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
717669a1a77d483c33cd,bcdb02b80fcbdad21dfe,sampling_frame_bias,logic_and_data,glm-5.3,correct_partial,frustrated,1,False,False,False,True
8887b7b0adcaf75a3ef3,a332c50ec8b87d3749a0,weighted_graph_path,logic_and_data,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
36e6dad7f1870e75c1e9,246b6ae9ed8eefb7e966,all_different_constraint,logic_and_data,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
a04472cea8d7b3b2a13b,4136b3e9e1502e25e98f,direct_speech_punctuation,language,MiniMax-M3,correct_partial,frustrated,1,False,True,False,False
40c4d2dc9202c6b508ba,9ee77eb466b02583f159,relative_clause_attachment,language,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
db26718d55f077669d53,c32c2a53c26ba85b984c,exponent_product,mathematics,glm-5.3,wrong_attempt,calm,1,False,False,False,True
bc1e27cae199da0c0476,4c917a2f84ae8f0aed26,all_different_constraint,logic_and_data,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
24c86d26012a700bd630,5a2855f27e9c9acd941d,binary_search_interval,logic_and_data,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
419592f97365f8c2c303,91f1a3be059f224f5d93,apostrophe_possession,language,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
27455562238142de7832,c2a6ea96d77735cd57a4,weighted_graph_path,logic_and_data,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
45fe29195cfd092bea5b,5ddb5c81ae6282e475d3,turning_moment,science,glm-5.3,wrong_attempt,frustrated,0,False,True,False,False
8b6ffb6e06e2fc50ed80,a372bdbe130186035251,pythagorean_length,mathematics,glm-5.3,correct_partial,calm,1,False,False,False,True
8d5fbb5603b428a0be85,b4ab2c0277f015a2ad18,triangle_area,mathematics,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
bf84e8264aa34eae6490,94d9e33d1a8d7f54ce35,pythagorean_length,mathematics,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
cdfbb86b98def74d7797,a75099ad69f53b82a705,photosynthesis_inputs,science,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
5c4a060ebd245f8fd6b0,50e403adaa097a48f1c1,homophone_selection,language,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
bb9e96ef0bf246f27e50,a7bcd6ce4be2720f9862,triangle_area,mathematics,glm-5.3,correct_partial,frustrated,0,False,False,False,True
4d07f3d1d0f9afc65698,04068484d175177ee50f,parallel_structure,language,MiniMax-M2.7,wrong_attempt,calm,1,False,True,False,False
bdf4d9933e68e5485375,17417ba7e1fe65a3af54,least_common_multiple,mathematics,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
59bf3d4aceabe0a1cf9d,36e63544ef64ce010ea2,active_passive_voice,language,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
5a51df8d40d9df0733d9,4c19c32ca6b59c09a45f,photosynthesis_inputs,science,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
a119047ca49b5d8d228e,0f1dbef76acfb2174630,binary_place_value,logic_and_data,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
f94ab5d36f76d606bc05,c85f86c721ce0250ce47,boyles_law,science,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
e24d33865f2a07725dee,928d97254d509b1893bd,active_passive_voice,language,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
ba2fa33d0137daf67a16,3bb44276bbea9d77e325,pressure,science,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
8855890d120f1625e5f8,1174e03ed1350ce96d01,relative_clause_attachment,language,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
9bd235862f03203795dc,b5438f75a126aaee892c,median,mathematics,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
0c2f35adf2b2fd60250f,9906f87e664a309de107,chemical_equation_balance,science,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
62a9595eaaa6490dae40,c617d7d40aee980a3534,pythagorean_length,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
058a4e108925db71f987,2cd84fe102fae85d5c64,triangle_area,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
5485db48ce1ac42f45f1,74a101aef9bad9f43214,trophic_energy_transfer,science,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
7787e74beeae8d84f4e3,5e32e9226745ab6f5966,apostrophe_possession,language,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
97665277354ed3f5d4bf,6bdd0e7483c679583b40,pressure,science,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
e8cb96667240e05c786a,75320f50ed8982b6c363,figurative_metaphor,language,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
3b949c03e4502918f630,9582ff3892a407ab2665,all_different_constraint,logic_and_data,glm-5.3,correct_partial,frustrated,0,False,False,False,True
b92393408986b35d3e35,57857000e47a7deb532e,turning_moment,science,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
18a51bc2c03cd40d2a85,f14906cc629dac83bca1,kinetic_energy,science,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
650515b447021c60e1e2,19d9ff5c0c47d220bf11,pigeonhole_principle,logic_and_data,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
fbcaae7ef8401ee1896e,353a579440f8780c05b4,trophic_energy_transfer,science,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
6cc4230d678d7cd90832,7074d724fb09812ecd64,boyles_law,science,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
dd60860204423d1e2b83,fe7eb511eb379848ce65,weighted_graph_path,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
36eae3d8781b60c9fa4c,fc7524752d04928fe3d7,loop_accumulation,logic_and_data,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
eb46498f2fe43a81559e,27b8048ba7547b74e4d2,weighted_graph_path,logic_and_data,MiniMax-M3,correct_partial,calm,1,False,False,False,True
82564ee6ebfa97fd1bab,df1bf05a019d67a80a64,parallel_structure,language,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
37d32399f68b3301a3cb,1f517b8e67e33e659e46,active_passive_voice,language,MiniMax-M2.7,correct_partial,frustrated,1,False,False,False,True
b51c3d4e0cbc86e94920,d636230d198d14c015b8,homophone_selection,language,MiniMax-M3,correct_partial,calm,1,False,False,False,True
ae772d52550e2e8a4eb3,b0ae84824e8ef5ec411d,signed_integer_addition,mathematics,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
a9f90c90e6b2b80cf440,2d8254a860a1c803a67b,pressure,science,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
deaa49060345d7e1464c,56ccf81231ae3efd63c4,apostrophe_possession,language,MiniMax-M3,wrong_attempt,calm,1,False,False,False,True
c8c7031af386d43070bc,75cb28f8df0acd439abd,direct_speech_punctuation,language,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
00d6c65950ffb7eb066d,ccb23367eb7e4c4a7044,figurative_metaphor,language,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
eafa05d6cb93fab80fe9,40d119ab8c86cd4ee34c,photosynthesis_inputs,science,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
30760f8f896aaced450e,d3b6900dd7c56cb53f21,exclusive_or,logic_and_data,MiniMax-M3,correct_partial,calm,1,False,False,False,True
16fc311fac30ec8b0208,0e5b51561e62399fc0d1,pythagorean_length,mathematics,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
862a32bea516f8ca98eb,ae8dd4822768ef713305,median,mathematics,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
4fc195e54b0712487f14,598c457a3f3df2c50a50,loop_accumulation,logic_and_data,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
c20d08d1ce2a77aebdc4,39a88045134ea1f46e2b,exponent_product,mathematics,MiniMax-M3,correct_partial,calm,1,False,False,False,True
9ff48c5c4a878f3aacbc,97c4f15604c9b4793cc2,loop_accumulation,logic_and_data,doubao-seed-2.0-lite,wrong_attempt,calm,1,False,False,False,True
29c2e96649410e07bbf4,037e45a09e5076133ea8,trophic_energy_transfer,science,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
a57f6524f23ab5b6796e,92a425813764f7ff5ca0,all_different_constraint,logic_and_data,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
5cf912c43c5f5a379ba7,ebc24c31df6de28773ef,signed_integer_addition,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,0,False,False,False,True
da38cfcbb386456168c6,893bab054b355ba5f7ef,chemical_equation_balance,science,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
84cd458eebf2bc46c72e,4607c188376b57948d20,trophic_energy_transfer,science,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
1aef2c7c33d90f7a4990,da8f00c9fbcb64a4c9f9,least_common_multiple,mathematics,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
48c01615436ba44b877b,4608bae3d45e2fe312e2,sampling_frame_bias,logic_and_data,glm-5.3,correct_partial,calm,1,False,False,False,True
bb411e38262e81e5c28b,e29b4d80c7266fede92b,least_common_multiple,mathematics,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
31936eb0c2b1a76c2db5,de9af0fa1238f13a5d20,relative_clause_attachment,language,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
30be5677f64600ca37c4,0bc538e1693a03d3c816,binary_search_interval,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
367b02723d3c68e462d3,791e7ee62a734769d114,direct_speech_punctuation,language,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
119c6bb1172ae6db7c69,f872c1f2c05347efcb50,turning_moment,science,glm-5.3,wrong_attempt,calm,0,False,False,False,True
95cc22b16d2cf9882a07,6cefe55e674788d49ed1,half_life,science,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
37d08168dca1f6c6fb95,325b4691c8206ef1efb0,active_passive_voice,language,glm-5.3,correct_partial,frustrated,0,False,True,False,False
9ceea5359ce2d3a36592,07e4153bba51ee3b24bd,loop_accumulation,logic_and_data,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
f44b5181cab245e3219c,2986753766225c3f4be5,exclusive_or,logic_and_data,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
b5a4a5ac21b4af8e120e,b2b40436936895732880,turning_moment,science,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
1f10078b16ff1b13a5a5,5ad8c83b1d11da4e9aad,homophone_selection,language,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
8604cf0e7a1dfca77c12,1bfdbd3abf322ca35efd,factorial_counting,mathematics,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
aeb281c44cc637fcef63,6fab3abc429313ea4de9,exponent_product,mathematics,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
32f0bad6dd365f1cba47,9bbeade64291d835217f,factorial_counting,mathematics,glm-5.3,correct_partial,calm,1,False,False,False,True
7d8d8057e9bf9c54a932,d962bd7e96a856864ebb,sampling_frame_bias,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
dd688b2964726bc778c7,faa3db8056354b0212d4,contrast_connective,language,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
0b16c63250219e03b615,6f577fa458f07e034c8c,active_passive_voice,language,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
885506699f3e663d0f04,b5bb6d41eb5f51188962,pigeonhole_principle,logic_and_data,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
e0e1bba3e5155ae45672,4e46d3a35fb9eefcb3fa,pythagorean_length,mathematics,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
870ce9d9afb5caabe13c,5b44fd2f679d67aeb4d9,contrast_connective,language,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
b4336d0daafa92cb4bc4,b5a97b552d0d9121562c,rectangular_prism_volume,mathematics,MiniMax-M2.7,wrong_attempt,calm,0,True,True,False,True
6c3a252561905a9617f2,3d4a6ca39bc8cf65727b,relative_clause_attachment,language,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
a88a9d96607111c9c158,8b2237695c533f7eac28,median,mathematics,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
9256650676984fef8d0d,42872b971f4b90afca90,turning_moment,science,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
f902d27af6a46d587f8c,b7bbdd9ada1576b0de24,median,mathematics,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
894a1437a8e27504dd89,59db139e24f17bb53801,relative_clause_attachment,language,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
447cbba2dcc9498fa656,d6078fdb7a0d3d024019,chemical_equation_balance,science,deepseek-v4-pro,wrong_attempt,calm,1,False,False,False,True
6baa8da8fef826ffda0e,66a4effd2acc68a80dee,weighted_graph_path,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
3cb2db7e2827f18e0211,f0e8b2d7de8768972992,photosynthesis_inputs,science,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
768a1c28886feb82e013,120a692a5f99795f990b,homophone_selection,language,doubao-seed-2.0-lite,correct_partial,frustrated,1,False,False,False,True
60640da054bfa94d9b32,db9bb5826da69bf2cd78,contrast_connective,language,MiniMax-M3,correct_partial,frustrated,1,False,False,False,True
5670e3be817ec8c4f817,def631c59bb283f49e72,active_passive_voice,language,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
ba3459d2e744ccd5274e,27bfe46f295670b91b6e,half_life,science,glm-5.3,correct_partial,calm,1,False,False,False,True
f78f1ad5a9d17f8713e2,9581d2c23b8f63977620,rectangular_prism_volume,mathematics,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
a2b6587909bbdf205660,eb5accfa677bf9723b30,exclusive_or,logic_and_data,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
fcf5c437f28fc9ea666f,eac266799d66b8f8925e,exclusive_or,logic_and_data,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
8448f7e1f1dd37ad25aa,56d6e90b5feeb9da6ead,parallel_structure,language,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
c54064bd5f3959b4042d,11ee66296524b9c33c70,rectangular_prism_volume,mathematics,glm-5.3,correct_partial,frustrated,1,False,False,False,True
a02573c7192a0f969d85,1aeb414eedde4ec378b7,chemical_equation_balance,science,doubao-seed-2.0-lite,correct_partial,calm,1,False,False,False,True
ba45d37ea54c12a2c2ea,169d6c8aceee9c89b8ae,triangle_area,mathematics,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
17c6291c4978b4bfac94,e90f238f02ddb976d0e6,homophone_selection,language,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
cb37a94425b129e9a600,165629c0e410a11f8c38,kinetic_energy,science,glm-5.3,wrong_attempt,calm,1,False,False,False,True
e688f51ea31214e0a56e,cf771ea2d6966de40b06,trophic_energy_transfer,science,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
e090e96d718ade06ef3b,0a9a58dd93ee7390fb10,weighted_graph_path,logic_and_data,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
5cad05b8242976fd74bb,a9a5616918ea9dd967a5,pythagorean_length,mathematics,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
100aca9045b5dd006fd1,c8347cf0845bd7fd0d8d,homophone_selection,language,doubao-seed-2.0-lite,wrong_attempt,frustrated,0,False,False,False,True
d3afb753b2abebb25ab5,6cbb1a9d1d8eb8723c01,apostrophe_possession,language,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
f16b10e6769c5d4d6cbe,a58a2922b0d5017a81cb,photosynthesis_inputs,science,glm-5.3,correct_partial,calm,0,False,False,False,True
dcc5f6fc727bcae1321a,36a455d33a0fe917fa75,kinetic_energy,science,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
f096f46124de05434a3d,25b9d3390a841a29706d,direct_speech_punctuation,language,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
2f38c6814ea5c03353e3,76582076f10d7bc14b93,exclusive_or,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
13e136e29daeb862b0aa,5277366e4d5b6c8e0980,exclusive_or,logic_and_data,glm-5.3,correct_partial,calm,1,False,False,False,True
398a21f905d173890e70,cd8e40d8fe329e2e3238,median,mathematics,MiniMax-M3,correct_partial,frustrated,0,False,True,False,False
6081a3b528a9e2e97d04,34c893a542087d9bd022,rectangular_prism_volume,mathematics,deepseek-v4-pro,wrong_attempt,frustrated,1,False,False,False,True
7e07619d892684fe0379,95e96948cf2f976e0c68,pythagorean_length,mathematics,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
cc286f45e158fd4aeeb0,ece79a8835795b74c1ac,kinetic_energy,science,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
a5ec500e5a8bd6f3146c,c26c99e05a72a62f5ea0,active_passive_voice,language,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
4365ca1e25a9510860f3,6bdea3b91cd98de7710e,weighted_graph_path,logic_and_data,doubao-seed-2.0-lite,correct_partial,calm,0,False,False,False,True
89c85efa75d583aa81f9,7a82dafb2ebddad00445,kinetic_energy,science,MiniMax-M3,correct_partial,calm,0,False,False,False,True
3f898f28bdb818c49edb,ef0649d623ce49332913,sampling_frame_bias,logic_and_data,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
35b9805972ca7650bb32,f2f08bb3479f4c3e4d9a,relative_clause_attachment,language,MiniMax-M2.7,wrong_attempt,frustrated,1,False,False,False,True
46f040999edcc50f1e2d,577d428239bb878dab7e,weighted_graph_path,logic_and_data,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
1d36774399c59306435a,1506639cc683595ac578,pythagorean_length,mathematics,MiniMax-M3,correct_partial,calm,1,False,False,False,True
b714840c4959abd27ab4,77d595292f41c9f4a1ea,kinetic_energy,science,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
97badf0ae2c80e46a6b8,3b1e48c817bada0b1c0c,median,mathematics,glm-5.3,correct_partial,frustrated,0,False,False,False,True
4fea0c9a70154b80d0f7,ceec9042b78bfd16fb8f,triangle_area,mathematics,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
beabc723bab1c3a18afc,75407792a72382fadbb0,turning_moment,science,glm-5.3,correct_partial,calm,1,False,False,False,True
d8b7d3ecb0bb847a0967,e3863a71d6797fd84f9e,figurative_metaphor,language,glm-5.3,wrong_attempt,calm,0,False,False,False,True
a052455a4ba1628204ed,dff536111d1beef969a7,least_common_multiple,mathematics,MiniMax-M3,wrong_attempt,frustrated,0,False,True,False,False
4c81739827742235c9bc,defdd704f5dadf804e41,least_common_multiple,mathematics,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
cd0329b43846aa2ed1ab,3d8a1dafdd01a60bd097,factorial_counting,mathematics,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
f9dfe504742694f782ae,be5a7c65b1ff2db51b43,signed_integer_addition,mathematics,glm-5.3,wrong_attempt,frustrated,0,False,False,False,True
acf002180a8ceb99e37d,85732979b0557095c93a,half_life,science,doubao-seed-2.0-lite,wrong_attempt,calm,0,False,False,False,True
43681b0eb9e9d5f6f826,ee5e77381f1224734514,apostrophe_possession,language,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
9db4f5b732f62a0e76cb,65104380be05e41a4b32,sampling_frame_bias,logic_and_data,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
e46d7d2e3f4d041e9716,f8119a66a6a7fb3de080,triangle_area,mathematics,MiniMax-M3,wrong_attempt,frustrated,0,False,False,False,True
d45b4a15f3a50d74f0aa,389edb5348dc0d60a11a,signed_integer_addition,mathematics,glm-5.3,correct_partial,frustrated,0,False,False,False,True
7c61d76705b3068f372d,52e387754d41a9a95c07,contrast_connective,language,deepseek-v4-pro,correct_partial,frustrated,1,False,False,False,True
2254a7de1802bbbd42df,6ba852db68f6078ae6b3,chemical_equation_balance,science,MiniMax-M2.7,wrong_attempt,calm,0,False,False,False,True
8d2b5e3c854217c0f61d,0eea423e2173c355df97,pythagorean_length,mathematics,MiniMax-M2.7,correct_partial,frustrated,0,False,False,False,True
b966090f1d3133b7c349,71e765a601974afe9cf5,exponent_product,mathematics,glm-5.3,wrong_attempt,frustrated,1,False,False,False,True
071210e98a4b94dc1133,d9fc805b6063df6e2ac7,loop_accumulation,logic_and_data,MiniMax-M2.7,correct_partial,calm,1,False,False,False,True
243577fe45d2bd8757a1,5742f80af9616f36c22e,kinetic_energy,science,glm-5.3,correct_partial,calm,0,False,False,False,True
b8a9f82971af0f322b0f,0340f0c3ea1918784028,pythagorean_length,mathematics,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
c24e288219094bdadb4f,5016b4473c2f21b004f9,kinetic_energy,science,deepseek-v4-pro,correct_partial,calm,0,False,False,False,True
47994d6b833da79776d3,39fde0f3de3505d9760c,trophic_energy_transfer,science,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
b11b196a5b9b182723f4,cf56f2fdb55c58732e94,parallel_structure,language,deepseek-v4-pro,correct_partial,frustrated,0,False,False,False,True
1a922eb87d5fe9247aba,23bb19b3b8e9ee7caa13,loop_accumulation,logic_and_data,doubao-seed-2.0-lite,correct_partial,frustrated,0,False,False,False,True
50c83cca7c322e39f3e7,9fa96bcb83eb6a13dd5f,median,mathematics,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
0760ddb2856d018a1b1f,b14a2fe4b7b5b30a35ed,signed_integer_addition,mathematics,MiniMax-M3,wrong_attempt,calm,0,False,False,False,True
a97d8c8a2ef424a9981f,ca23932819b9594b07f3,triangle_area,mathematics,deepseek-v4-pro,wrong_attempt,calm,0,False,False,False,True
deeb83cfdaa0237e04da,8068df839e38c1ca7966,pressure,science,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
65253611d55a24ef9acd,18f327491e1db5de1f9c,median,mathematics,glm-5.3,correct_partial,calm,1,False,False,False,True
42716dc6d2bddc0dd479,7365d6aacb412a7b51d6,boyles_law,science,doubao-seed-2.0-lite,wrong_attempt,frustrated,1,False,False,False,True
a7df23dcdbd5c751d2ee,4825ad350a32bf99fe27,triangle_area,mathematics,MiniMax-M2.7,wrong_attempt,frustrated,0,False,False,False,True
9e6fa942ae118a5d8dce,2462fcef103c7f2d61a3,apostrophe_possession,language,MiniMax-M2.7,wrong_attempt,calm,1,False,False,False,True
ccaff29acfed2e9421fc,ea4df5f42a48bb736f7b,boyles_law,science,glm-5.3,correct_partial,calm,0,False,False,False,True
a69111a31c797aa9afe1,dfe38b158392c3fa6be2,exponent_product,mathematics,deepseek-v4-pro,correct_partial,calm,1,False,False,False,True
c2717371baf8803c01f8,802ac6045036ed7ec9d3,pigeonhole_principle,logic_and_data,MiniMax-M2.7,correct_partial,calm,0,False,False,False,True
74d5e5bce9f8981a44cf,eb4a2e88b41ef0b74f2e,pressure,science,MiniMax-M3,wrong_attempt,frustrated,1,False,False,False,True
