sample_id,base_id,problem_family,learner_need,question_policy,answer_policy,tone_policy,model,prompt_sha256,response_sha256,question_first,question_any,answer_reveal_any,answer_reveal_correct,warmth_marker,word_count,char_count,sentence_count
fraction_addition-07|explore|question_first|withhold|neutral,fraction_addition-07,fraction_addition,explore,question_first,withhold,neutral,glm-5.2,6a06856811cb4beacb8d390e73d55f6bbe9c9645902453a242f991d1db5590d5,14e080485a586212605ae00ac4b8693db4e7896bdd847e5c52bd453e4b671479,1,1,0,0,0,22,140,1
fraction_addition-07|explore|question_first|withhold|warm,fraction_addition-07,fraction_addition,explore,question_first,withhold,warm,MiniMax-M2.7,d2a1de7eb90f15a114c20c059a65b99b85074e88b4aef106d1bbc0bcf31e47d0,5517d7183bf5bc59170ce179ccf99d4f977a61b906c3f1503c9c9f6148bc2b88,1,1,0,0,0,64,379,4
fraction_addition-07|explore|question_first|withhold|warm,fraction_addition-07,fraction_addition,explore,question_first,withhold,warm,MiniMax-M3,d2a1de7eb90f15a114c20c059a65b99b85074e88b4aef106d1bbc0bcf31e47d0,b41ac371f20d9976e99cc96ad918fe15323f792e6b4a00c7b33313aa5c5e924d,0,1,0,0,1,92,484,5
fraction_addition-07|explore|question_first|withhold|warm,fraction_addition-07,fraction_addition,explore,question_first,withhold,warm,deepseek-v4-pro,d2a1de7eb90f15a114c20c059a65b99b85074e88b4aef106d1bbc0bcf31e47d0,e43e59f2a8be8a38d26ba2c02f1e61d44271e70ab9158b9bf49f1619d0603130,1,1,0,0,1,74,418,5
fraction_addition-07|explore|question_first|withhold|warm,fraction_addition-07,fraction_addition,explore,question_first,withhold,warm,doubao-seed-2.0-lite,d2a1de7eb90f15a114c20c059a65b99b85074e88b4aef106d1bbc0bcf31e47d0,f63f35540e66eac48db5063da3ce81039d88baddceed1b434cf1c24414def29b,1,1,0,0,1,95,570,5
fraction_addition-07|explore|question_first|withhold|warm,fraction_addition-07,fraction_addition,explore,question_first,withhold,warm,glm-5.2,d2a1de7eb90f15a114c20c059a65b99b85074e88b4aef106d1bbc0bcf31e47d0,6d950a7a2fd34fa312d13592360bef1228bcd5a98138d9c125dfae66887f4a6c,0,1,0,0,1,80,434,3
linear_equation-00|direct|explain_only|reveal|neutral,linear_equation-00,linear_equation,direct,explain_only,reveal,neutral,MiniMax-M2.7,5f26a18151cd2112a38713474c24e1d0065a471ddcfe93213eface4696caa7fe,2943e5bf03dc1b9ad6cd3b194c47ceb2dcffa71141ee7133b3c74cd9ab45da7e,0,0,1,1,0,56,342,6
linear_equation-00|direct|explain_only|reveal|neutral,linear_equation-00,linear_equation,direct,explain_only,reveal,neutral,MiniMax-M3,5f26a18151cd2112a38713474c24e1d0065a471ddcfe93213eface4696caa7fe,0676975cf66018a12cd9a32871684d571b749ecc85fc3ec18b5f25950f773769,0,0,1,1,0,57,283,3
linear_equation-00|direct|explain_only|reveal|neutral,linear_equation-00,linear_equation,direct,explain_only,reveal,neutral,deepseek-v4-pro,5f26a18151cd2112a38713474c24e1d0065a471ddcfe93213eface4696caa7fe,7efc98247e0393721145df5091e303e0fdd519f8ddc01cb669694d93e807d18c,0,0,1,1,0,40,224,4
linear_equation-00|direct|explain_only|reveal|neutral,linear_equation-00,linear_equation,direct,explain_only,reveal,neutral,doubao-seed-2.0-lite,5f26a18151cd2112a38713474c24e1d0065a471ddcfe93213eface4696caa7fe,9b997e0383927fb6c6141a58add83b7e2e3465a5c9c96167bdf0ba56f8c4dcc5,0,0,1,1,0,62,337,4
linear_equation-00|direct|explain_only|reveal|neutral,linear_equation-00,linear_equation,direct,explain_only,reveal,neutral,glm-5.2,5f26a18151cd2112a38713474c24e1d0065a471ddcfe93213eface4696caa7fe,95b6b1af0fdc54e3f8a74de991911578e839851e17ea20a50e7b87a4b1b3785c,0,0,1,1,0,55,286,3
linear_equation-00|direct|explain_only|reveal|warm,linear_equation-00,linear_equation,direct,explain_only,reveal,warm,MiniMax-M2.7,83339045b7200c214c70d3c8f5d24bbc59c19f67808be65ebf9d596442095da3,0de53437b594bce73027398d071cc80a9f3962b46307a66ceefa4567823b5401,0,0,1,1,1,64,370,5
linear_equation-00|direct|explain_only|reveal|warm,linear_equation-00,linear_equation,direct,explain_only,reveal,warm,MiniMax-M3,83339045b7200c214c70d3c8f5d24bbc59c19f67808be65ebf9d596442095da3,cdcac7067bf9703463f62c3e136e5200418720c1aae5aa5acc6d3719fab61236,0,0,1,1,0,75,392,3
linear_equation-00|direct|explain_only|reveal|warm,linear_equation-00,linear_equation,direct,explain_only,reveal,warm,deepseek-v4-pro,83339045b7200c214c70d3c8f5d24bbc59c19f67808be65ebf9d596442095da3,e8a6064ed3389d7ee183e2ba07c3209c78454b84496ced1866b50955f6514290,0,0,1,1,0,84,431,6
linear_equation-00|direct|explain_only|reveal|warm,linear_equation-00,linear_equation,direct,explain_only,reveal,warm,doubao-seed-2.0-lite,83339045b7200c214c70d3c8f5d24bbc59c19f67808be65ebf9d596442095da3,260ff3b7c2b2f088cb4cbb4c1ca20bfd263905129619cba5c0b3759a116757b8,0,0,1,1,0,101,532,5
linear_equation-00|direct|explain_only|reveal|warm,linear_equation-00,linear_equation,direct,explain_only,reveal,warm,glm-5.2,83339045b7200c214c70d3c8f5d24bbc59c19f67808be65ebf9d596442095da3,390e58aa86dbb10eb2ec8101a0a6fbf5a543b667e07cdb31c430f8fe57eec54d,0,0,1,1,0,69,347,5
linear_equation-00|direct|explain_only|withhold|neutral,linear_equation-00,linear_equation,direct,explain_only,withhold,neutral,MiniMax-M2.7,7a764b497c27c8047fc1135880094e7fcbf8b6b40bf349896ae64d8073a35681,a04b323434d98ff6c59db3284729ed4b8e6cbccf029930565f409234fed5bcca,0,0,0,0,0,97,549,8
linear_equation-00|direct|explain_only|withhold|neutral,linear_equation-00,linear_equation,direct,explain_only,withhold,neutral,MiniMax-M3,7a764b497c27c8047fc1135880094e7fcbf8b6b40bf349896ae64d8073a35681,5d392a481d6466f18a6ed2e518f1c00a3968f287c33f18dd3795f8481281c4e0,0,0,0,0,0,145,817,13
linear_equation-00|direct|explain_only|withhold|neutral,linear_equation-00,linear_equation,direct,explain_only,withhold,neutral,deepseek-v4-pro,7a764b497c27c8047fc1135880094e7fcbf8b6b40bf349896ae64d8073a35681,c7101687ee0eb2312a48eac24249757024df856f64f43482ecb49881371a5b0c,0,0,0,0,0,47,260,4
linear_equation-00|direct|explain_only|withhold|neutral,linear_equation-00,linear_equation,direct,explain_only,withhold,neutral,doubao-seed-2.0-lite,7a764b497c27c8047fc1135880094e7fcbf8b6b40bf349896ae64d8073a35681,ea2abd79c83797df70c80118f4e854feb97422169add833988b3ed20dafeaaf0,0,0,0,0,0,108,604,5
linear_equation-00|direct|explain_only|withhold|neutral,linear_equation-00,linear_equation,direct,explain_only,withhold,neutral,glm-5.2,7a764b497c27c8047fc1135880094e7fcbf8b6b40bf349896ae64d8073a35681,727380b7c029fb6ba9f18fc17a27b1adafb487d2731feb59aabae5a5aec5da0e,0,0,0,0,0,79,409,5
linear_equation-00|direct|explain_only|withhold|warm,linear_equation-00,linear_equation,direct,explain_only,withhold,warm,MiniMax-M2.7,4302e50678732a168db2f13e6527fa272d68541a21dea8fd077e50b9c71c3206,4b48bffc35e42e4185f299d7fab68741810037f52245f8f727f9b7ae97f09549,0,0,0,0,1,123,647,6
linear_equation-00|direct|explain_only|withhold|warm,linear_equation-00,linear_equation,direct,explain_only,withhold,warm,MiniMax-M3,4302e50678732a168db2f13e6527fa272d68541a21dea8fd077e50b9c71c3206,908850a9a3fe6739f871c255afbd18d4fce9fffbcd144f7e446e136ae6643f69,0,0,0,0,0,165,875,13
linear_equation-00|direct|explain_only|withhold|warm,linear_equation-00,linear_equation,direct,explain_only,withhold,warm,deepseek-v4-pro,4302e50678732a168db2f13e6527fa272d68541a21dea8fd077e50b9c71c3206,44b614d34b4ab31510d0ecf80fb726198cd6e1a186fcc0e8821b04f00c26b61f,0,0,0,0,1,69,387,3
linear_equation-00|direct|explain_only|withhold|warm,linear_equation-00,linear_equation,direct,explain_only,withhold,warm,doubao-seed-2.0-lite,4302e50678732a168db2f13e6527fa272d68541a21dea8fd077e50b9c71c3206,9316b42c1d7f7fde18d4391e62ee70bb4571b99d3c0864c8a4a3b860fdeffdbc,0,0,0,0,1,181,959,8
linear_equation-00|direct|explain_only|withhold|warm,linear_equation-00,linear_equation,direct,explain_only,withhold,warm,glm-5.2,4302e50678732a168db2f13e6527fa272d68541a21dea8fd077e50b9c71c3206,d90f3d087c3ce451b932d4691409910db18dfe1d4d8e7125a89000babc4141e6,0,0,0,0,0,90,479,4
linear_equation-00|direct|question_first|reveal|neutral,linear_equation-00,linear_equation,direct,question_first,reveal,neutral,MiniMax-M2.7,5f69ee1073fa99aed9f1df1d2bebe51cef7c0fcd102475d61e56ab4100b6c64d,260bd81cc82d80322ed2c1b02e08cdbdd7dfe38bdb44056ff74f10a8801639ba,1,1,1,1,0,78,418,4
linear_equation-00|direct|question_first|reveal|neutral,linear_equation-00,linear_equation,direct,question_first,reveal,neutral,MiniMax-M3,5f69ee1073fa99aed9f1df1d2bebe51cef7c0fcd102475d61e56ab4100b6c64d,292db07cf7ca3569a8941080660c9c530dbb2aa107ee166e675dac8048b99c79,1,1,1,1,0,69,348,5
linear_equation-00|direct|question_first|reveal|neutral,linear_equation-00,linear_equation,direct,question_first,reveal,neutral,deepseek-v4-pro,5f69ee1073fa99aed9f1df1d2bebe51cef7c0fcd102475d61e56ab4100b6c64d,2abc2128af9b1ae68dc55d7ad3d54e7f3edec36c38787c0cd3a0f4dc4f6f9739,1,1,1,1,0,38,197,5
linear_equation-00|direct|question_first|reveal|neutral,linear_equation-00,linear_equation,direct,question_first,reveal,neutral,doubao-seed-2.0-lite,5f69ee1073fa99aed9f1df1d2bebe51cef7c0fcd102475d61e56ab4100b6c64d,138c5f2da27669ef5d7633178290bb3de15882cc9c01243a2c25d1a110d3819f,1,1,1,1,0,68,339,6
linear_equation-00|direct|question_first|reveal|neutral,linear_equation-00,linear_equation,direct,question_first,reveal,neutral,glm-5.2,5f69ee1073fa99aed9f1df1d2bebe51cef7c0fcd102475d61e56ab4100b6c64d,599bf71432dbb2cd59914e2b53f8bf1e9e3970b2488a9984398cd2616440be87,1,1,1,1,0,67,352,6
linear_equation-00|direct|question_first|reveal|warm,linear_equation-00,linear_equation,direct,question_first,reveal,warm,MiniMax-M2.7,4115347fcc33d94d25e6d2f1a074e0224e15289feabc186cac8eec98777c5dbf,8564523175b8ac07e60fcaa78b5e94a294b3b9d9bdc29e4ab29f2a89a162ee40,1,1,1,1,1,64,393,7
linear_equation-00|direct|question_first|reveal|warm,linear_equation-00,linear_equation,direct,question_first,reveal,warm,MiniMax-M3,4115347fcc33d94d25e6d2f1a074e0224e15289feabc186cac8eec98777c5dbf,dba799553cb134620a888de303cb512a37478e6d57018b94468dfceaf5381517,1,1,1,1,0,91,458,4
linear_equation-00|direct|question_first|reveal|warm,linear_equation-00,linear_equation,direct,question_first,reveal,warm,deepseek-v4-pro,4115347fcc33d94d25e6d2f1a074e0224e15289feabc186cac8eec98777c5dbf,cbc5f021502874e44e4fddb32be52ecd32fa1389ce84edfc5339450290876503,1,1,1,1,1,58,285,6
linear_equation-00|direct|question_first|reveal|warm,linear_equation-00,linear_equation,direct,question_first,reveal,warm,doubao-seed-2.0-lite,4115347fcc33d94d25e6d2f1a074e0224e15289feabc186cac8eec98777c5dbf,a6e8d4a239f08078b9d21af11d48536309b57b813e2130109bb647d0ab166c37,1,1,1,1,1,131,682,7
linear_equation-00|direct|question_first|reveal|warm,linear_equation-00,linear_equation,direct,question_first,reveal,warm,glm-5.2,4115347fcc33d94d25e6d2f1a074e0224e15289feabc186cac8eec98777c5dbf,dd282da76d098b777409e43184bddaeef54d62caad58a69a64ec21221b4fbc67,1,1,1,1,0,86,423,4
linear_equation-00|direct|question_first|withhold|neutral,linear_equation-00,linear_equation,direct,question_first,withhold,neutral,MiniMax-M2.7,8ebc4fe019cccd7060d2d10416d31e2a71eb2d03c879a35c1305423b3649370b,151b1bb32d315c1f0ca98d8620765c8fe579283fe4c10a73efd78664b4388da3,1,1,0,0,0,90,469,6
linear_equation-00|direct|question_first|withhold|neutral,linear_equation-00,linear_equation,direct,question_first,withhold,neutral,MiniMax-M3,8ebc4fe019cccd7060d2d10416d31e2a71eb2d03c879a35c1305423b3649370b,581ede4b646ccee14191042a077a521052749fff52cbb6f3c37621847de794c5,1,1,0,0,0,129,670,6
linear_equation-00|direct|question_first|withhold|neutral,linear_equation-00,linear_equation,direct,question_first,withhold,neutral,deepseek-v4-pro,8ebc4fe019cccd7060d2d10416d31e2a71eb2d03c879a35c1305423b3649370b,e235d77cb22de4f59ca984fbfb347b6d5a371f468a2aa1a4deed6ce00b8da6da,1,1,0,0,0,43,219,4
linear_equation-00|direct|question_first|withhold|neutral,linear_equation-00,linear_equation,direct,question_first,withhold,neutral,doubao-seed-2.0-lite,8ebc4fe019cccd7060d2d10416d31e2a71eb2d03c879a35c1305423b3649370b,b928576dff2ab00b4f66784e84092667e3b9c285c982799f9c6653333f33f976,1,1,0,0,0,97,533,3
linear_equation-00|direct|question_first|withhold|neutral,linear_equation-00,linear_equation,direct,question_first,withhold,neutral,glm-5.2,8ebc4fe019cccd7060d2d10416d31e2a71eb2d03c879a35c1305423b3649370b,f14607b98bfce97a5ca09cd23a2b16f8fda077a564a231895bea7e0eb1b14fc8,1,1,0,0,0,75,394,4
linear_equation-00|direct|question_first|withhold|warm,linear_equation-00,linear_equation,direct,question_first,withhold,warm,MiniMax-M2.7,0d058866dbc4f1e917ee4f3506561c15b5122db6470e66902ad95b7bfa27cdd6,71577ff5cbd2015e68823e38b972584ca8049a9ca9e96da58d57e1361573ec1c,0,1,0,0,1,97,526,9
linear_equation-00|direct|question_first|withhold|warm,linear_equation-00,linear_equation,direct,question_first,withhold,warm,MiniMax-M3,0d058866dbc4f1e917ee4f3506561c15b5122db6470e66902ad95b7bfa27cdd6,dd235dc449f8664b8dd8746d9b2b27fdaa538ae3bf97e1318c49fd5dfb9e8b34,1,1,0,0,0,138,768,8
linear_equation-00|direct|question_first|withhold|warm,linear_equation-00,linear_equation,direct,question_first,withhold,warm,deepseek-v4-pro,0d058866dbc4f1e917ee4f3506561c15b5122db6470e66902ad95b7bfa27cdd6,459bb44de43c6724b59c3877b5b0d4a9b85fa2dc7acc44182a6f533449569c82,1,1,0,0,0,84,430,6
linear_equation-00|direct|question_first|withhold|warm,linear_equation-00,linear_equation,direct,question_first,withhold,warm,doubao-seed-2.0-lite,0d058866dbc4f1e917ee4f3506561c15b5122db6470e66902ad95b7bfa27cdd6,436f56f955c073b30333492cd81adc4d969a1654d4b2acb8c2d014570bfc7bd5,1,1,0,0,1,151,735,7
linear_equation-00|direct|question_first|withhold|warm,linear_equation-00,linear_equation,direct,question_first,withhold,warm,glm-5.2,0d058866dbc4f1e917ee4f3506561c15b5122db6470e66902ad95b7bfa27cdd6,a674b718548d397901a4751c6cf8e3702b2994a6c3adcd90efcbe7c3f6b8d643,1,1,0,0,1,119,634,6
linear_equation-00|explore|explain_only|reveal|neutral,linear_equation-00,linear_equation,explore,explain_only,reveal,neutral,MiniMax-M2.7,c69aeef130fe3662c6f47b249dd59c6593e2daf8638a65ddd7320b997eb01448,9161f3241fa4dec19603031b85b4c78169894e69716300949b1976b6225ea593,0,0,1,0,0,92,480,6
linear_equation-00|explore|explain_only|reveal|neutral,linear_equation-00,linear_equation,explore,explain_only,reveal,neutral,MiniMax-M3,c69aeef130fe3662c6f47b249dd59c6593e2daf8638a65ddd7320b997eb01448,a60f1ea3ac749474f7d8d8e194e38fb9cec1e85f7a47df7b564b5bb41b01f681,0,0,1,1,0,49,272,4
linear_equation-00|explore|explain_only|reveal|neutral,linear_equation-00,linear_equation,explore,explain_only,reveal,neutral,deepseek-v4-pro,c69aeef130fe3662c6f47b249dd59c6593e2daf8638a65ddd7320b997eb01448,1c773cbc80e10ef8dd33606c47d928cfe5158fb04291ffbe1cdf891fb0c524be,0,0,1,1,0,56,299,5
linear_equation-00|explore|explain_only|reveal|neutral,linear_equation-00,linear_equation,explore,explain_only,reveal,neutral,doubao-seed-2.0-lite,c69aeef130fe3662c6f47b249dd59c6593e2daf8638a65ddd7320b997eb01448,bcf73e95c54c188f4676effcb376c7ff6d4a28c1d28eb9b9f2ebe98817dd538a,0,0,1,1,0,52,268,4
linear_equation-00|explore|explain_only|reveal|neutral,linear_equation-00,linear_equation,explore,explain_only,reveal,neutral,glm-5.2,c69aeef130fe3662c6f47b249dd59c6593e2daf8638a65ddd7320b997eb01448,2bc703b398157bee42681fe87e1ca63875ad560d0c656287c2a8de2e88bf75be,0,0,1,1,0,56,312,5
linear_equation-00|explore|explain_only|reveal|warm,linear_equation-00,linear_equation,explore,explain_only,reveal,warm,MiniMax-M2.7,0c0a102794b174469ab08670fb94e6cca5ccec93084984ab2c7f5f3180c397ef,572c6faa741d0eef5f0295fe35ecc9cf4623561f19389bc567b9dd1238ab8a85,0,1,1,1,1,142,807,10
linear_equation-00|explore|explain_only|reveal|warm,linear_equation-00,linear_equation,explore,explain_only,reveal,warm,MiniMax-M3,0c0a102794b174469ab08670fb94e6cca5ccec93084984ab2c7f5f3180c397ef,ddc8b92960ca698e1f7de6741215218fcbaae3fed208d332c7917d7ab43746c8,0,0,1,1,1,128,663,7
linear_equation-00|explore|explain_only|reveal|warm,linear_equation-00,linear_equation,explore,explain_only,reveal,warm,deepseek-v4-pro,0c0a102794b174469ab08670fb94e6cca5ccec93084984ab2c7f5f3180c397ef,22a3ff3ba706b56eb9a5f49c237506ecc54b7f74d96db82fb753949478c5cd31,0,0,1,1,0,58,315,6
linear_equation-00|explore|explain_only|reveal|warm,linear_equation-00,linear_equation,explore,explain_only,reveal,warm,doubao-seed-2.0-lite,0c0a102794b174469ab08670fb94e6cca5ccec93084984ab2c7f5f3180c397ef,546045e895b56ec2f648400d3e4b0d55731a4bd4ec63ba5123822de2fa6b5dd4,0,0,1,1,1,73,407,4
linear_equation-00|explore|explain_only|reveal|warm,linear_equation-00,linear_equation,explore,explain_only,reveal,warm,glm-5.2,0c0a102794b174469ab08670fb94e6cca5ccec93084984ab2c7f5f3180c397ef,c8d828319877acf84b1a7fc0d24867b0e89373889054843deefbc1daeb2d886a,0,0,1,1,0,92,510,6
linear_equation-00|explore|explain_only|withhold|neutral,linear_equation-00,linear_equation,explore,explain_only,withhold,neutral,MiniMax-M2.7,3647b672e6cd05fe85c05025ef9fc757ede956d4b9a46dedcde79bfe4aadbf23,2c3fa5c260d6cdaf071a7b27df03e482253cc9e6739493e2e3fcfdadbed184dc,0,1,0,0,0,86,452,6
linear_equation-00|explore|explain_only|withhold|neutral,linear_equation-00,linear_equation,explore,explain_only,withhold,neutral,MiniMax-M3,3647b672e6cd05fe85c05025ef9fc757ede956d4b9a46dedcde79bfe4aadbf23,9c2b1a831f932ff19d49e42208c2456646786f821433f12d74256c29dd9a7e0f,0,1,0,0,0,137,750,7
linear_equation-00|explore|explain_only|withhold|neutral,linear_equation-00,linear_equation,explore,explain_only,withhold,neutral,deepseek-v4-pro,3647b672e6cd05fe85c05025ef9fc757ede956d4b9a46dedcde79bfe4aadbf23,f48795f19c7b4a3a14e7ebc32eb4f284a75a80b99db1bd9dac04ba1b3dbd8783,0,0,0,0,0,45,253,3
linear_equation-00|explore|explain_only|withhold|neutral,linear_equation-00,linear_equation,explore,explain_only,withhold,neutral,doubao-seed-2.0-lite,3647b672e6cd05fe85c05025ef9fc757ede956d4b9a46dedcde79bfe4aadbf23,16f19d90f4f6972a467fce9c981b15b20a5b8d3c1c699454de36f218d0a99192,0,0,0,0,0,94,522,3
linear_equation-00|explore|explain_only|withhold|neutral,linear_equation-00,linear_equation,explore,explain_only,withhold,neutral,glm-5.2,3647b672e6cd05fe85c05025ef9fc757ede956d4b9a46dedcde79bfe4aadbf23,28d7ccda692213fbf6b7dd2930426e3d9ca705e2d7d450995888fd33fd960e96,0,0,0,0,0,62,331,3
linear_equation-00|explore|explain_only|withhold|warm,linear_equation-00,linear_equation,explore,explain_only,withhold,warm,MiniMax-M2.7,f62e8761acb77b8db23bb1e7b239c7ba526efd5a42c3789676cdae68ee0c1fc4,330a647342a00f54bf2c17f9a239b72b757b10419625c66ae6036cc4125d9119,0,1,0,0,0,128,710,7
linear_equation-00|explore|explain_only|withhold|warm,linear_equation-00,linear_equation,explore,explain_only,withhold,warm,MiniMax-M3,f62e8761acb77b8db23bb1e7b239c7ba526efd5a42c3789676cdae68ee0c1fc4,7fc1c6e7699b2f5b1a329fd2a01a195b9a77a5cfae190905dd264e6428197d44,0,1,0,0,1,152,823,10
linear_equation-00|explore|explain_only|withhold|warm,linear_equation-00,linear_equation,explore,explain_only,withhold,warm,deepseek-v4-pro,f62e8761acb77b8db23bb1e7b239c7ba526efd5a42c3789676cdae68ee0c1fc4,e03ac4391b00f371c7ce34178587d1d021adc9b4a155bc423948434ffc16dd2d,0,0,0,0,1,120,671,7
linear_equation-00|explore|explain_only|withhold|warm,linear_equation-00,linear_equation,explore,explain_only,withhold,warm,doubao-seed-2.0-lite,f62e8761acb77b8db23bb1e7b239c7ba526efd5a42c3789676cdae68ee0c1fc4,56db7227604d48ed63b6613ff6afb4eb8fc1ca31d3b1afc94f7bbd05be8da092,0,0,0,0,1,119,644,4
linear_equation-00|explore|explain_only|withhold|warm,linear_equation-00,linear_equation,explore,explain_only,withhold,warm,glm-5.2,f62e8761acb77b8db23bb1e7b239c7ba526efd5a42c3789676cdae68ee0c1fc4,eb0ef9a75afebdf08362c4452770ebd423e15eca94b57bb321e85511d0fa79ad,0,1,0,0,0,133,702,8
linear_equation-00|explore|question_first|reveal|neutral,linear_equation-00,linear_equation,explore,question_first,reveal,neutral,MiniMax-M2.7,fc1e71a655d3cedda673941e76cdf72ea957417dce8a48289a7d9685a13f4d45,cb2375bf0610993cef96c66bb747abf42756533114111f2fd822019085b4979b,1,1,1,1,0,49,268,4
linear_equation-00|explore|question_first|reveal|neutral,linear_equation-00,linear_equation,explore,question_first,reveal,neutral,MiniMax-M3,fc1e71a655d3cedda673941e76cdf72ea957417dce8a48289a7d9685a13f4d45,e1a127f5030e155d0b39084551edd9344aac55e28f32290698720fbc0bb5df14,1,1,1,1,0,90,479,4
linear_equation-00|explore|question_first|reveal|neutral,linear_equation-00,linear_equation,explore,question_first,reveal,neutral,deepseek-v4-pro,fc1e71a655d3cedda673941e76cdf72ea957417dce8a48289a7d9685a13f4d45,a9b69ef88a2679b0e489b2e9d47807b467a332b8dd7cca32cb8de7f39da964c7,1,1,1,1,0,36,203,3
linear_equation-00|explore|question_first|reveal|neutral,linear_equation-00,linear_equation,explore,question_first,reveal,neutral,doubao-seed-2.0-lite,fc1e71a655d3cedda673941e76cdf72ea957417dce8a48289a7d9685a13f4d45,dc73f340d28546a2e2da920e2da33e5164b93d8f2fea5d28a44894647d901c5b,1,1,1,1,0,55,268,4
linear_equation-00|explore|question_first|reveal|neutral,linear_equation-00,linear_equation,explore,question_first,reveal,neutral,glm-5.2,fc1e71a655d3cedda673941e76cdf72ea957417dce8a48289a7d9685a13f4d45,70d93117d5f15f2d5f884175c736576ff4c4a1730a250786c615cd4b2c4b9bdf,1,1,1,1,0,102,578,7
linear_equation-00|explore|question_first|reveal|warm,linear_equation-00,linear_equation,explore,question_first,reveal,warm,MiniMax-M2.7,7f3ad58fa00001ecc82f695e88fbd9776f77471caf1ac6e554cf6681bb1473a0,add8d148fe30cc0e1eb57df91918985965f92d5eee94a35fded356e050df5c26,1,1,1,1,1,65,349,4
linear_equation-00|explore|question_first|reveal|warm,linear_equation-00,linear_equation,explore,question_first,reveal,warm,MiniMax-M3,7f3ad58fa00001ecc82f695e88fbd9776f77471caf1ac6e554cf6681bb1473a0,1880c80f354a14ef0a0411512977a4f9810fd847e55e83d322ce2e98a3533337,0,1,0,0,1,58,317,3
linear_equation-00|explore|question_first|reveal|warm,linear_equation-00,linear_equation,explore,question_first,reveal,warm,deepseek-v4-pro,7f3ad58fa00001ecc82f695e88fbd9776f77471caf1ac6e554cf6681bb1473a0,fbe4f9d081e4ba7c9fcf329ca9c0a25b033a9617d2e4d9d51e2efd880af446ac,1,1,1,1,1,37,224,4
linear_equation-00|explore|question_first|reveal|warm,linear_equation-00,linear_equation,explore,question_first,reveal,warm,doubao-seed-2.0-lite,7f3ad58fa00001ecc82f695e88fbd9776f77471caf1ac6e554cf6681bb1473a0,58d76f0a032e41987f58bd7033fc1424604316ab0eda8388d28161a13c1e0820,1,1,1,1,1,88,460,5
linear_equation-00|explore|question_first|reveal|warm,linear_equation-00,linear_equation,explore,question_first,reveal,warm,glm-5.2,7f3ad58fa00001ecc82f695e88fbd9776f77471caf1ac6e554cf6681bb1473a0,5f7719bb9d41d7e5d77038949de432d218a8b4ea3cb92a9d645be6080a023f99,1,1,1,1,1,104,573,7
linear_equation-00|explore|question_first|withhold|neutral,linear_equation-00,linear_equation,explore,question_first,withhold,neutral,MiniMax-M2.7,bdeabe9ec3d8fa8a0df2e19fd5331f5afffe2af76a683c787105ecbb4ba60ca0,7e94166ec1fc695572a5d86cb8b22ffb7e4925d0d39130a915962b2820e86b69,1,1,0,0,0,65,354,5
linear_equation-00|explore|question_first|withhold|neutral,linear_equation-00,linear_equation,explore,question_first,withhold,neutral,MiniMax-M3,bdeabe9ec3d8fa8a0df2e19fd5331f5afffe2af76a683c787105ecbb4ba60ca0,dcb726e51f06c47380c8997d6cc3b427aacba76bc6283525e6ab3cf3fab752e0,1,1,0,0,0,26,143,1
linear_equation-00|explore|question_first|withhold|neutral,linear_equation-00,linear_equation,explore,question_first,withhold,neutral,deepseek-v4-pro,bdeabe9ec3d8fa8a0df2e19fd5331f5afffe2af76a683c787105ecbb4ba60ca0,e757b6f4e686feee22bf6c9859c76411cf17bce5f8a791b2daba9450839905d9,1,1,0,0,0,63,314,4
linear_equation-00|explore|question_first|withhold|neutral,linear_equation-00,linear_equation,explore,question_first,withhold,neutral,doubao-seed-2.0-lite,bdeabe9ec3d8fa8a0df2e19fd5331f5afffe2af76a683c787105ecbb4ba60ca0,31ed64d0b4fac62f597d723deec13dc771f0b872a4f343e24760ee95a61e9ff0,1,1,0,0,0,80,393,4
linear_equation-00|explore|question_first|withhold|neutral,linear_equation-00,linear_equation,explore,question_first,withhold,neutral,glm-5.2,bdeabe9ec3d8fa8a0df2e19fd5331f5afffe2af76a683c787105ecbb4ba60ca0,7530913f317007429b79ad09263ed965c32ac6f67e6574301de475f585af9285,1,1,0,0,0,75,367,5
linear_equation-00|explore|question_first|withhold|warm,linear_equation-00,linear_equation,explore,question_first,withhold,warm,MiniMax-M2.7,a9aa986b5edf6e064f58dd1c94e0c518dd3e55e7319c1bdc4ab9060317d5a82c,258923f75165be8ed847ddc49aa205580cd57cf6f28795b0d6b6a4ce4581b5ff,0,1,0,0,1,106,570,6
linear_equation-00|explore|question_first|withhold|warm,linear_equation-00,linear_equation,explore,question_first,withhold,warm,MiniMax-M3,a9aa986b5edf6e064f58dd1c94e0c518dd3e55e7319c1bdc4ab9060317d5a82c,be7b8a0381b1511f163199aaa57b2d1a10fa245ec7ffcb65de1b3e2961656681,0,1,0,0,1,49,269,2
linear_equation-00|explore|question_first|withhold|warm,linear_equation-00,linear_equation,explore,question_first,withhold,warm,deepseek-v4-pro,a9aa986b5edf6e064f58dd1c94e0c518dd3e55e7319c1bdc4ab9060317d5a82c,906e3e4625f29aa7cafd7dbde517ed2e7d59205fac44d04344b4578368361554,1,1,0,0,1,70,385,4
