repeat,task,null_mse,global_model_mse,task_model_mse,train_test_source_overlap,dimension,score_panel,source_policy,relative_mse_reduction
25,longtutor,0.46736111111111117,0.3542528585562051,0.32390970936727115,0,cognitive_load,consensus,conservative_cohort,0.08565392898338386
25,mathdial_hard,0.44654882154882164,0.40719366796216033,0.4007283829377451,0,cognitive_load,consensus,conservative_cohort,0.01587766591944162
25,mathdial_standard,0.4522840343735866,0.38823744128633736,0.3840791941273549,0,cognitive_load,consensus,conservative_cohort,0.010710577385851905
25,socratic,0.29687500000000006,0.2738327731829481,0.2560711021094337,0,cognitive_load,consensus,conservative_cohort,0.06486320416310354
25,ALL_EQUAL_TASK_WEIGHT,0.41576724175837987,0.35587918524691275,0.3411970971354512,0,cognitive_load,consensus,conservative_cohort,0.04125582141387385
26,longtutor,0.46736111111111106,0.3513412587013576,0.32774146487319883,0,cognitive_load,consensus,conservative_cohort,0.06717057346293265
26,mathdial_hard,0.44654882154882153,0.3991754747876128,0.4174696066230457,0,cognitive_load,consensus,conservative_cohort,-0.04582979915077856
26,mathdial_standard,0.45228403437358655,0.38083299946072163,0.37800309190876585,0,cognitive_load,consensus,conservative_cohort,0.007430835972625949
26,socratic,0.296875,0.271776534581548,0.26371198131609175,0,cognitive_load,consensus,conservative_cohort,0.02967347154482325
26,ALL_EQUAL_TASK_WEIGHT,0.41576724175837976,0.35078156688281,0.3467315361802755,0,cognitive_load,consensus,conservative_cohort,0.011545734111757078
27,longtutor,0.46736111111111106,0.35222785357060793,0.3336,0,cognitive_load,consensus,conservative_cohort,0.052885804974744155
27,mathdial_hard,0.44654882154882153,0.4005718965401116,0.3859278815086896,0,cognitive_load,consensus,conservative_cohort,0.03655776942393563
27,mathdial_standard,0.45228403437358655,0.3804630944986278,0.3794084418075763,0,cognitive_load,consensus,conservative_cohort,0.002772023637250043
27,socratic,0.29687500000000006,0.27402324652909593,0.26756116503490696,0,cognitive_load,consensus,conservative_cohort,0.023582238281024237
27,ALL_EQUAL_TASK_WEIGHT,0.41576724175837976,0.3518215227846108,0.3416243720877932,0,cognitive_load,consensus,conservative_cohort,0.028983874028253864
28,longtutor,0.46736111111111117,0.35100769962876993,0.3331575335582063,0,cognitive_load,consensus,conservative_cohort,0.05085405844214286
28,mathdial_hard,0.44654882154882153,0.4024393301315815,0.395424824905645,0,cognitive_load,consensus,conservative_cohort,0.017429969440718063
28,mathdial_standard,0.4522840343735866,0.3837589665718708,0.3781382148809141,0,cognitive_load,consensus,conservative_cohort,0.014646567717145564
28,socratic,0.296875,0.2709362154628487,0.25834400802235113,0,cognitive_load,consensus,conservative_cohort,0.04647664919577432
28,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35203555294876776,0.3412661453417791,0,cognitive_load,consensus,conservative_cohort,0.030591818118313574
29,longtutor,0.46736111111111106,0.3532231293113685,0.32124442266903686,0,cognitive_load,consensus,conservative_cohort,0.09053401090884461
29,mathdial_hard,0.44654882154882164,0.41276389141567926,0.40167382687548275,0,cognitive_load,consensus,conservative_cohort,0.026867816615838924
29,mathdial_standard,0.45228403437358655,0.3994071641313764,0.44069022084566106,0,cognitive_load,consensus,conservative_cohort,-0.10336083180697653
29,socratic,0.296875,0.2797897387157751,0.26603881802777074,0,cognitive_load,consensus,conservative_cohort,0.0491473373938609
29,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3612959808935498,0.35741182210448785,0,cognitive_load,consensus,conservative_cohort,0.010750628278387464
30,longtutor,0.4673611111111112,0.3506952639087825,0.32043764207232084,0,cognitive_load,consensus,conservative_cohort,0.08627895768883775
30,mathdial_hard,0.44654882154882153,0.40847504328530393,0.4013478030358373,0,cognitive_load,consensus,conservative_cohort,0.017448410537259096
30,mathdial_standard,0.4522840343735866,0.3969035072791542,0.41775513951113025,0,cognitive_load,consensus,conservative_cohort,-0.05253577217021288
30,socratic,0.296875,0.27217128300998344,0.2594337962962963,0,cognitive_load,consensus,conservative_cohort,0.046799524816951044
30,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.357061274370806,0.34974359522889614,0,cognitive_load,consensus,conservative_cohort,0.02049418311970308
31,longtutor,0.46736111111111106,0.34781201398861794,0.31864596048740623,0,cognitive_load,consensus,conservative_cohort,0.08385579660329434
31,mathdial_hard,0.44654882154882153,0.4006497507888738,0.3713341373060847,0,cognitive_load,consensus,conservative_cohort,0.07317017775517665
31,mathdial_standard,0.4522840343735866,0.38317843822746456,0.37965740261850556,0,cognitive_load,consensus,conservative_cohort,0.009189023331393265
31,socratic,0.29687500000000006,0.2730401216941914,0.27137091988654805,0,cognitive_load,consensus,conservative_cohort,0.006113393875178841
31,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35117008117478693,0.3352521050746361,0,cognitive_load,consensus,conservative_cohort,0.04532839485328488
32,longtutor,0.46736111111111106,0.35095542374344696,0.3226736111111111,0,cognitive_load,consensus,conservative_cohort,0.08058519891406568
32,mathdial_hard,0.4465488215488216,0.4025250449551078,0.3835526388715689,0,cognitive_load,consensus,conservative_cohort,0.0471334798202554
32,mathdial_standard,0.4522840343735866,0.384555790055058,0.3849978820246818,0,cognitive_load,consensus,conservative_cohort,-0.0011496172494516177
32,socratic,0.29687500000000006,0.2697063195618444,0.2597327510584081,0,cognitive_load,consensus,conservative_cohort,0.03697936525788126
32,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3519356445788643,0.33773922076644247,0,cognitive_load,consensus,conservative_cohort,0.04033812440172024
33,longtutor,0.46736111111111117,0.35482218148658434,0.34199020944173303,0,cognitive_load,consensus,conservative_cohort,0.03616451483131555
33,mathdial_hard,0.4465488215488216,0.4103032318109783,0.4347670719615254,0,cognitive_load,consensus,conservative_cohort,-0.05962380564873859
33,mathdial_standard,0.4522840343735866,0.38694639113528834,0.3786729106690667,0,cognitive_load,consensus,conservative_cohort,0.021381464346902135
33,socratic,0.296875,0.2710835435284443,0.2556913762901282,0,cognitive_load,consensus,conservative_cohort,0.056780160971671156
33,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3557888369903238,0.35278039209061335,0,cognitive_load,consensus,conservative_cohort,0.008455703459274932
34,longtutor,0.46736111111111106,0.36348115133348663,0.35219197392961127,0,cognitive_load,consensus,conservative_cohort,0.031058494676984738
34,mathdial_hard,0.4465488215488216,0.4149257249697222,0.42047162295104684,0,cognitive_load,consensus,conservative_cohort,-0.01336600178677605
34,mathdial_standard,0.4522840343735866,0.39324385299894393,0.38908604240986444,0,cognitive_load,consensus,conservative_cohort,0.010573110189444401
34,socratic,0.29687500000000006,0.2776661861249475,0.2625247753422357,0,cognitive_load,consensus,conservative_cohort,0.05453098554787017
34,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.36232922885677504,0.3560686036581896,0,cognitive_load,consensus,conservative_cohort,0.017278830135617373
35,longtutor,0.46736111111111106,0.35907261179913597,0.3549358603395062,0,cognitive_load,consensus,conservative_cohort,0.01152065438492389
35,mathdial_hard,0.4465488215488216,0.4167622976440135,0.42679737186681627,0,cognitive_load,consensus,conservative_cohort,-0.02407865173872903
35,mathdial_standard,0.4522840343735866,0.3873123716073795,0.3899738782355388,0,cognitive_load,consensus,conservative_cohort,-0.006871731509927814
35,socratic,0.29687500000000006,0.27782974465608956,0.25464951315908807,0,cognitive_load,consensus,conservative_cohort,0.08343322463797043
35,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.36024425642665464,0.3565891559002373,0,cognitive_load,consensus,conservative_cohort,0.010146172940196485
36,longtutor,0.46736111111111106,0.3601659638471972,0.35334800381627973,0,cognitive_load,consensus,conservative_cohort,0.018930050907892015
36,mathdial_hard,0.44654882154882164,0.4120192485632828,0.38909348110736997,0,cognitive_load,consensus,conservative_cohort,0.055642467034866305
36,mathdial_standard,0.4522840343735866,0.3891413374869354,0.3777874840316212,0,cognitive_load,consensus,conservative_cohort,0.02917668302380083
36,socratic,0.29687500000000006,0.2768918927988918,0.2654693616296117,0,cognitive_load,consensus,conservative_cohort,0.04125267465875704
36,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3595546106740768,0.34642458264622067,0,cognitive_load,consensus,conservative_cohort,0.03651747923143178
37,longtutor,0.46736111111111117,0.3505960931671499,0.3257523148148148,0,cognitive_load,consensus,conservative_cohort,0.07086153792504069
37,mathdial_hard,0.4465488215488216,0.4093278567791083,0.41240028809375634,0,cognitive_load,consensus,conservative_cohort,-0.007506040118608448
37,mathdial_standard,0.4522840343735866,0.3845852281609673,0.38075134256412596,0,cognitive_load,consensus,conservative_cohort,0.009968884179911042
37,socratic,0.296875,0.27128485936024366,0.25857371590483963,0,cognitive_load,consensus,conservative_cohort,0.046855336804936476
37,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35394850936686734,0.3443694153443842,0,cognitive_load,consensus,conservative_cohort,0.027063524125636063
38,longtutor,0.46736111111111117,0.35553321966691354,0.3679725314980963,0,cognitive_load,consensus,conservative_cohort,-0.03498776244548041
38,mathdial_hard,0.44654882154882153,0.41027559091285815,0.3845967314941838,0,cognitive_load,consensus,conservative_cohort,0.06258929360515753
38,mathdial_standard,0.4522840343735866,0.38387089726022094,0.4007038474218365,0,cognitive_load,consensus,conservative_cohort,-0.04385055048912645
38,socratic,0.29687500000000006,0.2720825993412701,0.25962432994383755,0,cognitive_load,consensus,conservative_cohort,0.045788556223716026
38,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3554405767953157,0.35322436008948854,0,cognitive_load,consensus,conservative_cohort,0.006235125786168805
39,longtutor,0.46736111111111106,0.35035744848107075,0.33017361111111115,0,cognitive_load,consensus,conservative_cohort,0.05760927149533712
39,mathdial_hard,0.4465488215488216,0.40273260463569005,0.39119996258885154,0,cognitive_load,consensus,conservative_cohort,0.028635978100831627
39,mathdial_standard,0.4522840343735866,0.38573233208981805,0.38146378438634376,0,cognitive_load,consensus,conservative_cohort,0.011066087409235759
39,socratic,0.296875,0.2707310499054447,0.25532586579055555,0,cognitive_load,consensus,conservative_cohort,0.056902169589596596
39,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3523883587780059,0.3395408059692155,0,cognitive_load,consensus,conservative_cohort,0.036458505193935675
40,longtutor,0.4673611111111112,0.35241423247112513,0.3249011295294767,0,cognitive_load,consensus,conservative_cohort,0.07807035132697915
40,mathdial_hard,0.44654882154882153,0.401003828303402,0.4052684245929947,0,cognitive_load,consensus,conservative_cohort,-0.010634801936020732
40,mathdial_standard,0.4522840343735866,0.38349643142509576,0.3834436750068227,0,cognitive_load,consensus,conservative_cohort,0.0001375669079293207
40,socratic,0.29687500000000006,0.2727483250949792,0.26925574673195146,0,cognitive_load,consensus,conservative_cohort,0.01280513221047841
40,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3524157043236505,0.3457172439653114,0,cognitive_load,consensus,conservative_cohort,0.019007269756024847
41,longtutor,0.46736111111111117,0.3526434453974436,0.32153779743147903,0,cognitive_load,consensus,conservative_cohort,0.08820707820304785
41,mathdial_hard,0.44654882154882153,0.401846070155497,0.3912302197461368,0,cognitive_load,consensus,conservative_cohort,0.026417703687514726
41,mathdial_standard,0.4522840343735866,0.38578633352985214,0.3879715474231033,0,cognitive_load,consensus,conservative_cohort,-0.005664311312578052
41,socratic,0.296875,0.2722333020600277,0.2612876006841707,0,cognitive_load,consensus,conservative_cohort,0.040207062446179
41,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3531272877857051,0.34050679132122247,0,cognitive_load,consensus,conservative_cohort,0.03573922747126068
42,longtutor,0.46736111111111117,0.35733640864695565,0.323817532437038,0,cognitive_load,consensus,conservative_cohort,0.09380201792712917
42,mathdial_hard,0.4465488215488216,0.4021877838882493,0.40304189186980666,0,cognitive_load,consensus,conservative_cohort,-0.0021236547099965364
42,mathdial_standard,0.4522840343735866,0.3882737552799285,0.40109700503733087,0,cognitive_load,consensus,conservative_cohort,-0.033026310903134126
42,socratic,0.296875,0.27350991141119735,0.26590609933743065,0,cognitive_load,consensus,conservative_cohort,0.027800864818880555
42,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3553269648065827,0.34846563217040155,0,cognitive_load,consensus,conservative_cohort,0.01930991260377901
43,longtutor,0.46736111111111106,0.35490361770852186,0.34015428848436224,0,cognitive_load,consensus,conservative_cohort,0.04155868942500629
43,mathdial_hard,0.4465488215488216,0.405623716815446,0.40269176535839296,0,cognitive_load,consensus,conservative_cohort,0.007228254501664311
43,mathdial_standard,0.45228403437358655,0.3798309902967299,0.3991343081741179,0,cognitive_load,consensus,conservative_cohort,-0.050820808123918315
43,socratic,0.29687500000000006,0.27500266490958974,0.2718802098008828,0,cognitive_load,consensus,conservative_cohort,0.011354272183993208
43,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35384024743257186,0.353465142954439,0,cognitive_load,consensus,conservative_cohort,0.0010600955681401292
44,longtutor,0.46736111111111117,0.34930399962636544,0.3175832201370856,0,cognitive_load,consensus,conservative_cohort,0.09081138356048057
44,mathdial_hard,0.4465488215488216,0.41530109567578427,0.4445003273475496,0,cognitive_load,consensus,conservative_cohort,-0.07030858328040734
44,mathdial_standard,0.4522840343735866,0.3923050234949489,0.39312568282118565,0,cognitive_load,consensus,conservative_cohort,-0.002091890944769803
44,socratic,0.296875,0.27264912169979494,0.26569458821094705,0,cognitive_load,consensus,conservative_cohort,0.025507265328752138
44,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35738981012422344,0.35522595462919193,0,cognitive_load,consensus,conservative_cohort,0.00605460881573372
45,longtutor,0.46736111111111106,0.3535108617529703,0.32685185185185184,0,cognitive_load,consensus,conservative_cohort,0.07541213802858338
45,mathdial_hard,0.4465488215488215,0.40781784661407344,0.4046027542844673,0,cognitive_load,consensus,conservative_cohort,0.007883647947973804
45,mathdial_standard,0.45228403437358655,0.38752274633059963,0.3865987986921698,0,cognitive_load,consensus,conservative_cohort,0.0023842410469542274
45,socratic,0.296875,0.2698985293368232,0.2659746334876543,0,cognitive_load,consensus,conservative_cohort,0.014538411375602522
45,ALL_EQUAL_TASK_WEIGHT,0.41576724175837976,0.35468749600861665,0.3460070095790358,0,cognitive_load,consensus,conservative_cohort,0.02447361840286011
46,longtutor,0.46736111111111117,0.3524092178636627,0.35749506172839507,0,cognitive_load,consensus,conservative_cohort,-0.014431642553402124
46,mathdial_hard,0.44654882154882153,0.40998950361598185,0.39753361936767273,0,cognitive_load,consensus,conservative_cohort,0.030380983265308137
46,mathdial_standard,0.4522840343735866,0.3845935604422215,0.3853555516451112,0,cognitive_load,consensus,conservative_cohort,-0.0019812895515296525
46,socratic,0.29687500000000006,0.2767624520352598,0.2700850660788582,0,cognitive_load,consensus,conservative_cohort,0.024126776978948383
46,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3559386834892815,0.3526173247050093,0,cognitive_load,consensus,conservative_cohort,0.009331266699401097
47,longtutor,0.46736111111111106,0.35335772255114367,0.32895113047257524,0,cognitive_load,consensus,conservative_cohort,0.06907049293378864
47,mathdial_hard,0.44654882154882153,0.40679856071825743,0.39113991433027007,0,cognitive_load,consensus,conservative_cohort,0.03849238394634413
47,mathdial_standard,0.45228403437358655,0.3881725616069834,0.3828466778423714,0,cognitive_load,consensus,conservative_cohort,0.013720402448239799
47,socratic,0.29687500000000006,0.26916165186092617,0.26042384953632847,0,cognitive_load,consensus,conservative_cohort,0.03246302831100345
47,ALL_EQUAL_TASK_WEIGHT,0.41576724175837976,0.35437262418432763,0.34084039304538627,0,cognitive_load,consensus,conservative_cohort,0.038186446173964494
48,longtutor,0.46736111111111106,0.3556009272134256,0.36429626653742814,0,cognitive_load,consensus,conservative_cohort,-0.02445252151658117
48,mathdial_hard,0.4465488215488216,0.40074838463515683,0.3840506921062476,0,cognitive_load,consensus,conservative_cohort,0.041666275321635804
48,mathdial_standard,0.4522840343735866,0.38460427061226804,0.388845076197566,0,cognitive_load,consensus,conservative_cohort,-0.011026413145508895
48,socratic,0.296875,0.27119728547849276,0.2619902616611028,0,cognitive_load,consensus,conservative_cohort,0.03394954267755801
48,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3530377169848358,0.3497955741255861,0,cognitive_load,consensus,conservative_cohort,0.009183559442145883
49,longtutor,0.46736111111111106,0.3498045803913551,0.3639155052854008,0,cognitive_load,consensus,conservative_cohort,-0.04033945146818452
49,mathdial_hard,0.44654882154882164,0.40650995853063204,0.3874318266972234,0,cognitive_load,consensus,conservative_cohort,0.046931523897639105
49,mathdial_standard,0.4522840343735866,0.3898757354731593,0.38800772913187387,0,cognitive_load,consensus,conservative_cohort,0.004791286482649149
49,socratic,0.296875,0.27494153394861126,0.2604472267010144,0,cognitive_load,consensus,conservative_cohort,0.052717779810983245
49,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3552829520859394,0.34995057195387813,0,cognitive_load,consensus,conservative_cohort,0.015008826347433168
50,longtutor,0.46736111111111117,0.3544932443340302,0.31955182436032603,0,cognitive_load,consensus,conservative_cohort,0.09856723797190259
50,mathdial_hard,0.4465488215488216,0.40623914977240205,0.3911434619914977,0,cognitive_load,consensus,conservative_cohort,0.03715960854428191
50,mathdial_standard,0.4522840343735866,0.3911460279865787,0.3895474600414276,0,cognitive_load,consensus,conservative_cohort,0.004086882726074825
50,socratic,0.296875,0.27968219466557537,0.26553417619213304,0,cognitive_load,consensus,conservative_cohort,0.050586053539659726
50,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3578901541896466,0.3414442306463461,0,cognitive_load,consensus,conservative_cohort,0.04595243359107826
51,longtutor,0.46736111111111117,0.3483559980241875,0.32037477605179754,0,cognitive_load,consensus,conservative_cohort,0.08032364056050245
51,mathdial_hard,0.44654882154882153,0.4005479046881218,0.373550403583683,0,cognitive_load,consensus,conservative_cohort,0.06740142886394529
51,mathdial_standard,0.4522840343735866,0.3858401106798567,0.40140517175384377,0,cognitive_load,consensus,conservative_cohort,-0.04034070238721732
51,socratic,0.296875,0.2713486749303101,0.2649207921729274,0,cognitive_load,consensus,conservative_cohort,0.02368864620044142
51,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.351523172080619,0.34006278589056294,0,cognitive_load,consensus,conservative_cohort,0.03260207889631728
52,longtutor,0.46736111111111106,0.3512373280984092,0.33068461693251255,0,cognitive_load,consensus,conservative_cohort,0.05851516772766874
52,mathdial_hard,0.44654882154882153,0.39906802999329916,0.3795562703413471,0,cognitive_load,consensus,conservative_cohort,0.048893316892059
52,mathdial_standard,0.4522840343735866,0.3821448376009324,0.37855845397650534,0,cognitive_load,consensus,conservative_cohort,0.009384880473440438
52,socratic,0.29687500000000006,0.27404681523999164,0.26070110299119137,0,cognitive_load,consensus,conservative_cohort,0.04869865842853527
52,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3516242527331581,0.33737511106038914,0,cognitive_load,consensus,conservative_cohort,0.04052377377843275
53,longtutor,0.46736111111111106,0.3533675756381137,0.33925814684442634,0,cognitive_load,consensus,conservative_cohort,0.03992847608671635
53,mathdial_hard,0.4465488215488216,0.4056358021838092,0.38303251998725246,0,cognitive_load,consensus,conservative_cohort,0.055723094645167226
53,mathdial_standard,0.4522840343735866,0.3868121532538435,0.3908726680489329,0,cognitive_load,consensus,conservative_cohort,-0.01049738163843239
53,socratic,0.29687500000000006,0.2757515484153235,0.2619267979455042,0,cognitive_load,consensus,conservative_cohort,0.05013480631121292
53,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3553917698727725,0.343772533206529,0,cognitive_load,consensus,conservative_cohort,0.032694163599801596
54,longtutor,0.46736111111111117,0.34796305909913067,0.3173086329309144,0,cognitive_load,consensus,conservative_cohort,0.08809678316882252
54,mathdial_hard,0.4465488215488216,0.40019729356113404,0.38691136976598434,0,cognitive_load,consensus,conservative_cohort,0.03319843489426333
54,mathdial_standard,0.45228403437358655,0.3828405932518491,0.38767637554168916,0,cognitive_load,consensus,conservative_cohort,-0.012631320646446786
54,socratic,0.296875,0.27109761843677666,0.26361632224706855,0,cognitive_load,consensus,conservative_cohort,0.02759631837729637
54,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.3505246410872226,0.33887817512141416,0,cognitive_load,consensus,conservative_cohort,0.03322581239847955
55,longtutor,0.46736111111111106,0.36316825125776003,0.33748070987654327,0,cognitive_load,consensus,conservative_cohort,0.07073179247429573
55,mathdial_hard,0.44654882154882153,0.42049266236386745,0.47673334778764065,0,cognitive_load,consensus,conservative_cohort,-0.1337495049440509
55,mathdial_standard,0.45228403437358655,0.3919081090717341,0.3931071024963696,0,cognitive_load,consensus,conservative_cohort,-0.0030593738605597665
55,socratic,0.2968750000000001,0.28109925534503577,0.26150173611111105,0,cognitive_load,consensus,conservative_cohort,0.06971743560782373
55,ALL_EQUAL_TASK_WEIGHT,0.41576724175837976,0.3641670695095994,0.3672057240679162,0,cognitive_load,consensus,conservative_cohort,-0.008344122279943633
56,longtutor,0.46736111111111106,0.3532533222929146,0.3217578285033107,0,cognitive_load,consensus,conservative_cohort,0.08915837955938066
56,mathdial_hard,0.44654882154882164,0.40890825035913014,0.42821587791495186,0,cognitive_load,consensus,conservative_cohort,-0.04721750548898074
56,mathdial_standard,0.4522840343735866,0.3868356713600638,0.41955399172797475,0,cognitive_load,consensus,conservative_cohort,-0.0845793777313184
56,socratic,0.296875,0.2731937641565848,0.25368923611111105,0,cognitive_load,consensus,conservative_cohort,0.07139448481076771
56,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35554775204217337,0.3558042335643371,0,cognitive_load,consensus,conservative_cohort,-0.0007213701132704475
57,longtutor,0.46736111111111117,0.3516076823485517,0.3192024691358025,0,cognitive_load,consensus,conservative_cohort,0.09216298402895995
57,mathdial_hard,0.44654882154882164,0.4004465259769635,0.39972117202193275,0,cognitive_load,consensus,conservative_cohort,0.0018113628361767775
57,mathdial_standard,0.4522840343735866,0.38267173783328295,0.39679402655582235,0,cognitive_load,consensus,conservative_cohort,-0.036904446621798925
57,socratic,0.296875,0.270902439233872,0.2672709046743644,0,cognitive_load,consensus,conservative_cohort,0.013405322483539983
57,ALL_EQUAL_TASK_WEIGHT,0.41576724175837987,0.3514070963481676,0.3457471430969805,0,cognitive_load,consensus,conservative_cohort,0.016106542269650914
58,longtutor,0.4673611111111112,0.35555112482891565,0.37725694444444435,0,cognitive_load,consensus,conservative_cohort,-0.06104837841807731
58,mathdial_hard,0.44654882154882164,0.40720115818370084,0.413924429479985,0,cognitive_load,consensus,conservative_cohort,-0.016510933628658853
58,mathdial_standard,0.4522840343735866,0.38836253123519276,0.4128241981006689,0,cognitive_load,consensus,conservative_cohort,-0.06298668099539739
58,socratic,0.29687500000000006,0.27751482260664206,0.2646236981068791,0,cognitive_load,consensus,conservative_cohort,0.04645202147647176
58,ALL_EQUAL_TASK_WEIGHT,0.41576724175837987,0.35715740921361283,0.3671573175329943,0,cognitive_load,consensus,conservative_cohort,-0.02799860246886432
59,longtutor,0.46736111111111106,0.36090603032475876,0.3466893325617284,0,cognitive_load,consensus,conservative_cohort,0.03939168805308568
59,mathdial_hard,0.44654882154882153,0.40594113254279673,0.38977636176147623,0,cognitive_load,consensus,conservative_cohort,0.03982048007814609
59,mathdial_standard,0.4522840343735866,0.3820746733454396,0.3758162366598157,0,cognitive_load,consensus,conservative_cohort,0.016380140119796938
59,socratic,0.296875,0.2697775422557379,0.2538817343610063,0,cognitive_load,consensus,conservative_cohort,0.058921909369546555
59,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35467484461718324,0.34154091633600664,0,cognitive_load,consensus,conservative_cohort,0.03703089880916888
60,longtutor,0.46736111111111106,0.3539331249307619,0.3251822022129261,0,cognitive_load,consensus,conservative_cohort,0.08123264168466904
60,mathdial_hard,0.4465488215488216,0.4045296975575998,0.39737745781065875,0,cognitive_load,consensus,conservative_cohort,0.017680382404860806
60,mathdial_standard,0.4522840343735866,0.3887553952990104,0.38765555945693897,0,cognitive_load,consensus,conservative_cohort,0.0028291204581880613
60,socratic,0.296875,0.2759368881737476,0.26442572226130634,0,cognitive_load,consensus,conservative_cohort,0.041716662054959164
60,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35578877649027996,0.34366023543545754,0,cognitive_load,consensus,conservative_cohort,0.034089161480769126
61,longtutor,0.46736111111111106,0.3523040075048825,0.37461481481481484,0,cognitive_load,consensus,conservative_cohort,-0.06332828135548008
61,mathdial_hard,0.4465488215488216,0.4152410661550128,0.40820971861017136,0,cognitive_load,consensus,conservative_cohort,0.016933169953418203
61,mathdial_standard,0.4522840343735866,0.38710056148297095,0.38678743234761664,0,cognitive_load,consensus,conservative_cohort,0.0008089090187695103
61,socratic,0.29687500000000006,0.27243318908468356,0.26043194444444445,0,cognitive_load,consensus,conservative_cohort,0.044052065317594646
61,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35676970605688746,0.3575109775542618,0,cognitive_load,consensus,conservative_cohort,-0.0020777310539257243
62,longtutor,0.46736111111111106,0.3506568127770929,0.31513390225803806,0,cognitive_load,consensus,conservative_cohort,0.10130392231003416
62,mathdial_hard,0.44654882154882153,0.39928716189933217,0.3695881034979879,0,cognitive_load,consensus,conservative_cohort,0.07438019860210776
62,mathdial_standard,0.4522840343735866,0.38333472465034774,0.38222570902565206,0,cognitive_load,consensus,conservative_cohort,0.0028930737378598526
62,socratic,0.296875,0.2720962150602192,0.25940570319051026,0,cognitive_load,consensus,conservative_cohort,0.04663979565794518
62,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.351343728596748,0.331588354493047,0,cognitive_load,consensus,conservative_cohort,0.056228053885017726
63,longtutor,0.46736111111111106,0.36118861999426877,0.33861833117935813,0,cognitive_load,consensus,conservative_cohort,0.062488925634669124
63,mathdial_hard,0.4465488215488216,0.4086871965366657,0.39177051724376827,0,cognitive_load,consensus,conservative_cohort,0.041392731253277026
63,mathdial_standard,0.45228403437358655,0.3879781536289163,0.38978754527317216,0,cognitive_load,consensus,conservative_cohort,-0.004663643113231641
63,socratic,0.296875,0.2728084930908217,0.2540449706223928,0,cognitive_load,consensus,conservative_cohort,0.06877909941822191
63,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35766561581266815,0.34355534107967284,0,cognitive_load,consensus,conservative_cohort,0.0394510238311131
64,longtutor,0.46736111111111106,0.3555157663379467,0.3301736111111111,0,cognitive_load,consensus,conservative_cohort,0.07128278863094306
64,mathdial_hard,0.4465488215488216,0.4120080543544018,0.41266905162738493,0,cognitive_load,consensus,conservative_cohort,-0.001604330949352084
64,mathdial_standard,0.4522840343735866,0.3896397853532984,0.39183784288001056,0,cognitive_load,consensus,conservative_cohort,-0.005641255357737851
64,socratic,0.2968750000000001,0.28093982689274793,0.2837657274891427,0,cognitive_load,consensus,conservative_cohort,-0.010058739722487164
64,ALL_EQUAL_TASK_WEIGHT,0.41576724175837987,0.3595258582345987,0.3546115582769123,0,cognitive_load,consensus,conservative_cohort,0.013668835899084852
65,longtutor,0.46736111111111117,0.351493807767146,0.31947768957503053,0,cognitive_load,consensus,conservative_cohort,0.0910858669047313
65,mathdial_hard,0.4465488215488216,0.3999982038403227,0.395683965796198,0,cognitive_load,consensus,conservative_cohort,0.01078564354215672
65,mathdial_standard,0.4522840343735866,0.3840163763731555,0.39376484313772686,0,cognitive_load,consensus,conservative_cohort,-0.025385549586819156
65,socratic,0.29687500000000006,0.2733423249629842,0.2842100694444443,0,cognitive_load,consensus,conservative_cohort,-0.03975873287436116
65,ALL_EQUAL_TASK_WEIGHT,0.4157672417583798,0.35221267823590213,0.3482841419883499,0,cognitive_load,consensus,conservative_cohort,0.011153875173457006
