sample_id,condition,item_id,domain,model,judge,affiliative_behavior,benevolent_cost_acceptance,assertive_dominance,surface_warmth,task_effectiveness
default|open_behavior|e06,default,e06,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,4,4,4,5
default|open_behavior|e06,default,e06,education,glm-5.2,deepseek-v4-pro,3,3,3,3,3
default|open_behavior|e01,default,e01,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,5,5
default|open_behavior|e01,default,e01,education,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
default|open_behavior|e01,default,e01,education,doubao-seed-2.0-lite,deepseek-v4-pro,4,5,3,4,4
default|open_behavior|e01,default,e01,education,deepseek-v4-pro,deepseek-v4-pro,5,5,3,4,5
default|open_behavior|e01,default,e01,education,glm-5.2,deepseek-v4-pro,5,5,3,5,3
default|open_behavior|n01,default,n01,noneducation,MiniMax-M3,deepseek-v4-pro,5,3,4,4,5
default|open_behavior|n01,default,n01,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
default|open_behavior|n01,default,n01,noneducation,glm-5.2,deepseek-v4-pro,3,3,4,3,4
default|open_behavior|n01,default,n01,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,3,3,4,4
default|open_behavior|n01,default,n01,noneducation,deepseek-v4-pro,deepseek-v4-pro,3,3,4,3,4
default|open_behavior|n05,default,n05,noneducation,deepseek-v4-pro,deepseek-v4-pro,5,4,3,4,5
default|open_behavior|n05,default,n05,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,4,5,5
default|open_behavior|n05,default,n05,noneducation,glm-5.2,deepseek-v4-pro,4,4,3,3,5
default|open_behavior|n05,default,n05,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,3,3,3,4
default|open_behavior|n05,default,n05,noneducation,MiniMax-M3,deepseek-v4-pro,4,4,4,3,5
default|open_behavior|e05,default,e05,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,4
default|open_behavior|e05,default,e05,education,glm-5.2,deepseek-v4-pro,5,4,3,4,5
default|open_behavior|e05,default,e05,education,deepseek-v4-pro,deepseek-v4-pro,5,5,4,5,5
default|open_behavior|e05,default,e05,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,5,5
default|open_behavior|e05,default,e05,education,MiniMax-M3,deepseek-v4-pro,5,5,4,5,5
default|open_behavior|e03,default,e03,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,4,5
default|open_behavior|e03,default,e03,education,glm-5.2,deepseek-v4-pro,4,2,3,4,5
default|open_behavior|e03,default,e03,education,deepseek-v4-pro,deepseek-v4-pro,3,1,4,3,5
default|open_behavior|e03,default,e03,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
default|open_behavior|e03,default,e03,education,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
default|open_behavior|n04,default,n04,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,3,3,4,5
default|open_behavior|n04,default,n04,noneducation,glm-5.2,deepseek-v4-pro,4,3,3,3,4
default|open_behavior|n04,default,n04,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,3,4,4,5
default|open_behavior|n04,default,n04,noneducation,MiniMax-M3,deepseek-v4-pro,5,4,3,4,5
default|open_behavior|n04,default,n04,noneducation,deepseek-v4-pro,deepseek-v4-pro,3,3,4,2,3
default|open_behavior|n03,default,n03,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,5,3,4,5
default|open_behavior|n03,default,n03,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,4,5,5
default|open_behavior|n03,default,n03,noneducation,MiniMax-M3,deepseek-v4-pro,5,5,4,4,5
default|open_behavior|n03,default,n03,noneducation,MiniMax-M2.7,deepseek-v4-pro,3,5,4,3,4
default|open_behavior|n03,default,n03,noneducation,glm-5.2,deepseek-v4-pro,4,5,3,4,5
high_affiliation|open_behavior|e02,high_affiliation,e02,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,3,3,5,5
high_affiliation|open_behavior|e02,high_affiliation,e02,education,deepseek-v4-pro,deepseek-v4-pro,4,4,4,4,5
high_affiliation|open_behavior|e02,high_affiliation,e02,education,glm-5.2,deepseek-v4-pro,5,3,3,5,4
high_affiliation|open_behavior|e02,high_affiliation,e02,education,MiniMax-M2.7,deepseek-v4-pro,4,5,3,5,4
high_affiliation|open_behavior|e02,high_affiliation,e02,education,MiniMax-M3,deepseek-v4-pro,5,4,3,5,5
high_affiliation|open_behavior|e05,high_affiliation,e05,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e05,high_affiliation,e05,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e05,high_affiliation,e05,education,glm-5.2,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e05,high_affiliation,e05,education,MiniMax-M3,deepseek-v4-pro,5,5,4,4,5
high_affiliation|open_behavior|e05,high_affiliation,e05,education,deepseek-v4-pro,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e03,high_affiliation,e03,education,MiniMax-M2.7,deepseek-v4-pro,4,4,2,4,3
high_affiliation|open_behavior|e03,high_affiliation,e03,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e03,high_affiliation,e03,education,MiniMax-M3,deepseek-v4-pro,3,3,4,3,5
high_affiliation|open_behavior|e03,high_affiliation,e03,education,glm-5.2,deepseek-v4-pro,5,4,2,5,3
high_affiliation|open_behavior|e03,high_affiliation,e03,education,deepseek-v4-pro,deepseek-v4-pro,3,3,4,4,5
high_affiliation|open_behavior|e01,high_affiliation,e01,education,glm-5.2,deepseek-v4-pro,5,3,2,5,3
high_affiliation|open_behavior|e01,high_affiliation,e01,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e01,high_affiliation,e01,education,MiniMax-M3,deepseek-v4-pro,5,5,4,5,5
high_affiliation|open_behavior|e01,high_affiliation,e01,education,doubao-seed-2.0-lite,deepseek-v4-pro,4,2,1,5,2
high_affiliation|open_behavior|e01,high_affiliation,e01,education,deepseek-v4-pro,deepseek-v4-pro,4,4,4,3,5
high_affiliation|open_behavior|n03,high_affiliation,n03,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,5,3,4,5
high_affiliation|open_behavior|n03,high_affiliation,n03,noneducation,MiniMax-M3,deepseek-v4-pro,5,5,4,4,5
high_affiliation|open_behavior|n03,high_affiliation,n03,noneducation,glm-5.2,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|n03,high_affiliation,n03,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,4,5,5
high_affiliation|open_behavior|n03,high_affiliation,n03,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,5,4,3,5
high_affiliation|open_behavior|e06,high_affiliation,e06,education,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e06,high_affiliation,e06,education,doubao-seed-2.0-lite,deepseek-v4-pro,4,5,3,4,4
high_affiliation|open_behavior|e06,high_affiliation,e06,education,MiniMax-M2.7,deepseek-v4-pro,4,3,3,4,3
high_affiliation|open_behavior|e06,high_affiliation,e06,education,glm-5.2,deepseek-v4-pro,4,4,3,5,4
high_affiliation|open_behavior|e06,high_affiliation,e06,education,deepseek-v4-pro,deepseek-v4-pro,3,3,3,3,3
high_affiliation|open_behavior|n01,high_affiliation,n01,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,3,3,4,4
high_affiliation|open_behavior|n01,high_affiliation,n01,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,4,3,5,5
high_affiliation|open_behavior|n01,high_affiliation,n01,noneducation,glm-5.2,deepseek-v4-pro,5,4,3,5,4
high_affiliation|open_behavior|n01,high_affiliation,n01,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,4,5,5
high_affiliation|open_behavior|n01,high_affiliation,n01,noneducation,MiniMax-M3,deepseek-v4-pro,5,4,4,5,5
high_affiliation|open_behavior|n02,high_affiliation,n02,noneducation,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|n02,high_affiliation,n02,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,5,3,4,4
high_affiliation|open_behavior|n02,high_affiliation,n02,noneducation,glm-5.2,deepseek-v4-pro,5,5,3,4,5
high_affiliation|open_behavior|n02,high_affiliation,n02,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,5,3,4,4
high_affiliation|open_behavior|n02,high_affiliation,n02,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|e04,high_affiliation,e04,education,MiniMax-M2.7,deepseek-v4-pro,5,4,4,5,5
high_affiliation|open_behavior|e04,high_affiliation,e04,education,glm-5.2,deepseek-v4-pro,5,4,3,4,5
high_affiliation|open_behavior|e04,high_affiliation,e04,education,MiniMax-M3,deepseek-v4-pro,5,5,4,5,5
high_affiliation|open_behavior|e04,high_affiliation,e04,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,5,5,5
high_affiliation|open_behavior|e04,high_affiliation,e04,education,deepseek-v4-pro,deepseek-v4-pro,5,4,3,4,5
default|open_behavior|n06,default,n06,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,4,3,3,5
default|open_behavior|n06,default,n06,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,4,5,5
default|open_behavior|n06,default,n06,noneducation,MiniMax-M2.7,deepseek-v4-pro,3,3,1,3,3
default|open_behavior|n06,default,n06,noneducation,glm-5.2,deepseek-v4-pro,3,4,3,3,5
default|open_behavior|n06,default,n06,noneducation,MiniMax-M3,deepseek-v4-pro,5,5,4,5,5
high_affiliation|open_behavior|n04,high_affiliation,n04,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,3,3,4,5
high_affiliation|open_behavior|n04,high_affiliation,n04,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,3,3,5,5
high_affiliation|open_behavior|n04,high_affiliation,n04,noneducation,glm-5.2,deepseek-v4-pro,5,3,3,5,5
high_affiliation|open_behavior|n04,high_affiliation,n04,noneducation,deepseek-v4-pro,deepseek-v4-pro,5,3,3,4,5
high_affiliation|open_behavior|n04,high_affiliation,n04,noneducation,MiniMax-M3,deepseek-v4-pro,5,3,3,5,5
irrelevant_context|open_behavior|e02,irrelevant_context,e02,education,MiniMax-M2.7,deepseek-v4-pro,5,3,3,4,4
irrelevant_context|open_behavior|e02,irrelevant_context,e02,education,deepseek-v4-pro,deepseek-v4-pro,3,3,4,3,5
irrelevant_context|open_behavior|e02,irrelevant_context,e02,education,glm-5.2,deepseek-v4-pro,3,5,4,4,4
irrelevant_context|open_behavior|e02,irrelevant_context,e02,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e02,irrelevant_context,e02,education,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e03,irrelevant_context,e03,education,glm-5.2,deepseek-v4-pro,5,3,3,5,5
irrelevant_context|open_behavior|e03,irrelevant_context,e03,education,MiniMax-M3,deepseek-v4-pro,5,3,3,5,5
irrelevant_context|open_behavior|e03,irrelevant_context,e03,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,3,3,5,5
irrelevant_context|open_behavior|e03,irrelevant_context,e03,education,MiniMax-M2.7,deepseek-v4-pro,3,3,4,3,3
irrelevant_context|open_behavior|e03,irrelevant_context,e03,education,deepseek-v4-pro,deepseek-v4-pro,4,3,3,4,4
high_affiliation|open_behavior|n05,high_affiliation,n05,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,4,4,5
high_affiliation|open_behavior|n05,high_affiliation,n05,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,4,3,4,4
high_affiliation|open_behavior|n05,high_affiliation,n05,noneducation,glm-5.2,deepseek-v4-pro,4,3,3,4,3
high_affiliation|open_behavior|n05,high_affiliation,n05,noneducation,MiniMax-M3,deepseek-v4-pro,4,5,5,3,5
high_affiliation|open_behavior|n05,high_affiliation,n05,noneducation,deepseek-v4-pro,deepseek-v4-pro,5,3,3,5,3
irrelevant_context|open_behavior|e01,irrelevant_context,e01,education,deepseek-v4-pro,deepseek-v4-pro,5,4,3,4,5
irrelevant_context|open_behavior|e01,irrelevant_context,e01,education,doubao-seed-2.0-lite,deepseek-v4-pro,4,4,3,4,5
irrelevant_context|open_behavior|e01,irrelevant_context,e01,education,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e01,irrelevant_context,e01,education,glm-5.2,deepseek-v4-pro,4,4,3,4,5
irrelevant_context|open_behavior|e01,irrelevant_context,e01,education,MiniMax-M2.7,deepseek-v4-pro,4,4,2,5,3
irrelevant_context|open_behavior|e04,irrelevant_context,e04,education,MiniMax-M2.7,deepseek-v4-pro,4,3,3,3,4
irrelevant_context|open_behavior|e04,irrelevant_context,e04,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e04,irrelevant_context,e04,education,deepseek-v4-pro,deepseek-v4-pro,4,4,3,4,4
irrelevant_context|open_behavior|e04,irrelevant_context,e04,education,MiniMax-M3,deepseek-v4-pro,5,3,3,4,5
irrelevant_context|open_behavior|e04,irrelevant_context,e04,education,glm-5.2,deepseek-v4-pro,3,3,3,3,4
irrelevant_context|open_behavior|e06,irrelevant_context,e06,education,glm-5.2,deepseek-v4-pro,4,3,3,3,4
irrelevant_context|open_behavior|e06,irrelevant_context,e06,education,doubao-seed-2.0-lite,deepseek-v4-pro,5,3,4,4,5
irrelevant_context|open_behavior|e06,irrelevant_context,e06,education,MiniMax-M3,deepseek-v4-pro,5,3,3,5,5
irrelevant_context|open_behavior|e06,irrelevant_context,e06,education,deepseek-v4-pro,deepseek-v4-pro,4,4,4,3,5
irrelevant_context|open_behavior|e06,irrelevant_context,e06,education,MiniMax-M2.7,deepseek-v4-pro,3,3,3,3,3
high_affiliation|open_behavior|n06,high_affiliation,n06,noneducation,glm-5.2,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|n06,high_affiliation,n06,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,4,4,4,5
high_affiliation|open_behavior|n06,high_affiliation,n06,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
high_affiliation|open_behavior|n06,high_affiliation,n06,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,5,4,4,5
high_affiliation|open_behavior|n06,high_affiliation,n06,noneducation,MiniMax-M3,deepseek-v4-pro,4,5,4,4,5
irrelevant_context|open_behavior|n05,irrelevant_context,n05,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,4,3,3,5
irrelevant_context|open_behavior|n05,irrelevant_context,n05,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,4,3,4,5
irrelevant_context|open_behavior|n05,irrelevant_context,n05,noneducation,MiniMax-M3,deepseek-v4-pro,4,4,4,3,5
irrelevant_context|open_behavior|n05,irrelevant_context,n05,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,4,4,5,5
irrelevant_context|open_behavior|n05,irrelevant_context,n05,noneducation,glm-5.2,deepseek-v4-pro,5,5,4,4,5
irrelevant_context|open_behavior|n03,irrelevant_context,n03,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,5,3,3,5
irrelevant_context|open_behavior|n03,irrelevant_context,n03,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,5,5,5
irrelevant_context|open_behavior|n03,irrelevant_context,n03,noneducation,deepseek-v4-pro,deepseek-v4-pro,5,5,4,3,5
irrelevant_context|open_behavior|n03,irrelevant_context,n03,noneducation,glm-5.2,deepseek-v4-pro,5,5,4,4,5
irrelevant_context|open_behavior|n03,irrelevant_context,n03,noneducation,MiniMax-M3,deepseek-v4-pro,4,5,3,3,5
irrelevant_context|open_behavior|e05,irrelevant_context,e05,education,glm-5.2,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e05,irrelevant_context,e05,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,5,4
irrelevant_context|open_behavior|e05,irrelevant_context,e05,education,MiniMax-M3,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e05,irrelevant_context,e05,education,deepseek-v4-pro,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|e05,irrelevant_context,e05,education,doubao-seed-2.0-lite,deepseek-v4-pro,4,5,2,5,5
irrelevant_context|open_behavior|n04,irrelevant_context,n04,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,3,3,4,5
irrelevant_context|open_behavior|n04,irrelevant_context,n04,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,3,3,5,5
irrelevant_context|open_behavior|n04,irrelevant_context,n04,noneducation,MiniMax-M3,deepseek-v4-pro,5,4,3,4,5
irrelevant_context|open_behavior|n04,irrelevant_context,n04,noneducation,deepseek-v4-pro,deepseek-v4-pro,3,3,3,3,5
irrelevant_context|open_behavior|n04,irrelevant_context,n04,noneducation,glm-5.2,deepseek-v4-pro,3,3,3,3,5
irrelevant_context|open_behavior|n01,irrelevant_context,n01,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,3,3,4,5
irrelevant_context|open_behavior|n01,irrelevant_context,n01,noneducation,MiniMax-M3,deepseek-v4-pro,5,4,3,5,5
irrelevant_context|open_behavior|n01,irrelevant_context,n01,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,3,3,4,3
irrelevant_context|open_behavior|n01,irrelevant_context,n01,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|n01,irrelevant_context,n01,noneducation,glm-5.2,deepseek-v4-pro,3,3,3,3,4
irrelevant_context|open_behavior|n02,irrelevant_context,n02,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,4,2,4,5
irrelevant_context|open_behavior|n02,irrelevant_context,n02,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,4,5,4,5,5
irrelevant_context|open_behavior|n02,irrelevant_context,n02,noneducation,MiniMax-M3,deepseek-v4-pro,5,5,2,4,5
irrelevant_context|open_behavior|n02,irrelevant_context,n02,noneducation,glm-5.2,deepseek-v4-pro,4,5,3,3,5
irrelevant_context|open_behavior|n02,irrelevant_context,n02,noneducation,deepseek-v4-pro,deepseek-v4-pro,3,4,3,3,5
irrelevant_context|open_behavior|n06,irrelevant_context,n06,noneducation,deepseek-v4-pro,deepseek-v4-pro,3,3,3,3,5
irrelevant_context|open_behavior|n06,irrelevant_context,n06,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,4,3,5,5
irrelevant_context|open_behavior|n06,irrelevant_context,n06,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,5,5,3,5,5
irrelevant_context|open_behavior|n06,irrelevant_context,n06,noneducation,glm-5.2,deepseek-v4-pro,3,4,4,4,5
irrelevant_context|open_behavior|n06,irrelevant_context,n06,noneducation,MiniMax-M3,deepseek-v4-pro,4,4,3,3,5
low_affiliation|open_behavior|e02,low_affiliation,e02,education,doubao-seed-2.0-lite,deepseek-v4-pro,1,5,5,1,5
low_affiliation|open_behavior|e02,low_affiliation,e02,education,MiniMax-M3,deepseek-v4-pro,2,5,4,2,5
low_affiliation|open_behavior|e02,low_affiliation,e02,education,MiniMax-M2.7,deepseek-v4-pro,4,3,3,3,4
low_affiliation|open_behavior|e02,low_affiliation,e02,education,deepseek-v4-pro,deepseek-v4-pro,1,1,5,1,5
low_affiliation|open_behavior|e02,low_affiliation,e02,education,glm-5.2,deepseek-v4-pro,4,3,4,3,5
low_affiliation|open_behavior|e03,low_affiliation,e03,education,doubao-seed-2.0-lite,deepseek-v4-pro,2,1,4,2,4
low_affiliation|open_behavior|e03,low_affiliation,e03,education,glm-5.2,deepseek-v4-pro,1,1,5,1,4
low_affiliation|open_behavior|e03,low_affiliation,e03,education,deepseek-v4-pro,deepseek-v4-pro,1,1,5,1,3
low_affiliation|open_behavior|e03,low_affiliation,e03,education,MiniMax-M2.7,deepseek-v4-pro,4,3,3,4,4
low_affiliation|open_behavior|e03,low_affiliation,e03,education,MiniMax-M3,deepseek-v4-pro,4,4,4,4,5
low_affiliation|open_behavior|e01,low_affiliation,e01,education,glm-5.2,deepseek-v4-pro,2,3,4,2,5
low_affiliation|open_behavior|e01,low_affiliation,e01,education,MiniMax-M2.7,deepseek-v4-pro,4,4,3,4,4
low_affiliation|open_behavior|e01,low_affiliation,e01,education,doubao-seed-2.0-lite,deepseek-v4-pro,2,2,4,2,2
low_affiliation|open_behavior|e01,low_affiliation,e01,education,MiniMax-M3,deepseek-v4-pro,3,4,4,3,5
low_affiliation|open_behavior|e01,low_affiliation,e01,education,deepseek-v4-pro,deepseek-v4-pro,3,3,4,1,3
low_affiliation|open_behavior|n02,low_affiliation,n02,noneducation,MiniMax-M2.7,deepseek-v4-pro,5,5,1,5,5
low_affiliation|open_behavior|n02,low_affiliation,n02,noneducation,MiniMax-M3,deepseek-v4-pro,4,4,3,3,5
low_affiliation|open_behavior|n02,low_affiliation,n02,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,1,1,5,1,3
low_affiliation|open_behavior|n02,low_affiliation,n02,noneducation,glm-5.2,deepseek-v4-pro,3,1,4,3,4
low_affiliation|open_behavior|n02,low_affiliation,n02,noneducation,deepseek-v4-pro,deepseek-v4-pro,1,1,5,1,3
low_affiliation|open_behavior|e05,low_affiliation,e05,education,MiniMax-M3,deepseek-v4-pro,2,3,4,2,4
low_affiliation|open_behavior|e05,low_affiliation,e05,education,doubao-seed-2.0-lite,deepseek-v4-pro,1,2,5,1,4
low_affiliation|open_behavior|e05,low_affiliation,e05,education,MiniMax-M2.7,deepseek-v4-pro,5,5,3,4,5
low_affiliation|open_behavior|e05,low_affiliation,e05,education,deepseek-v4-pro,deepseek-v4-pro,2,3,4,2,4
low_affiliation|open_behavior|e05,low_affiliation,e05,education,glm-5.2,deepseek-v4-pro,4,5,3,4,5
low_affiliation|open_behavior|e06,low_affiliation,e06,education,doubao-seed-2.0-lite,deepseek-v4-pro,1,1,5,1,4
low_affiliation|open_behavior|e06,low_affiliation,e06,education,MiniMax-M2.7,deepseek-v4-pro,4,3,3,4,5
low_affiliation|open_behavior|e06,low_affiliation,e06,education,glm-5.2,deepseek-v4-pro,2,1,4,2,4
low_affiliation|open_behavior|e06,low_affiliation,e06,education,MiniMax-M3,deepseek-v4-pro,5,4,3,4,5
low_affiliation|open_behavior|e06,low_affiliation,e06,education,deepseek-v4-pro,deepseek-v4-pro,3,1,3,3,5
low_affiliation|open_behavior|e04,low_affiliation,e04,education,MiniMax-M2.7,deepseek-v4-pro,5,4,4,4,5
low_affiliation|open_behavior|e04,low_affiliation,e04,education,deepseek-v4-pro,deepseek-v4-pro,3,4,4,3,4
low_affiliation|open_behavior|e04,low_affiliation,e04,education,doubao-seed-2.0-lite,deepseek-v4-pro,1,3,5,1,2
low_affiliation|open_behavior|e04,low_affiliation,e04,education,glm-5.2,deepseek-v4-pro,1,2,5,1,3
low_affiliation|open_behavior|e04,low_affiliation,e04,education,MiniMax-M3,deepseek-v4-pro,5,4,4,4,5
low_affiliation|open_behavior|n01,low_affiliation,n01,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,1,1,5,1,5
low_affiliation|open_behavior|n01,low_affiliation,n01,noneducation,MiniMax-M2.7,deepseek-v4-pro,3,3,4,4,5
low_affiliation|open_behavior|n01,low_affiliation,n01,noneducation,glm-5.2,deepseek-v4-pro,1,1,5,1,5
low_affiliation|open_behavior|n01,low_affiliation,n01,noneducation,MiniMax-M3,deepseek-v4-pro,3,3,4,3,5
low_affiliation|open_behavior|n01,low_affiliation,n01,noneducation,deepseek-v4-pro,deepseek-v4-pro,1,1,5,1,5
low_affiliation|open_behavior|n06,low_affiliation,n06,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,1,3,5,1,4
low_affiliation|open_behavior|n06,low_affiliation,n06,noneducation,deepseek-v4-pro,deepseek-v4-pro,2,3,3,2,5
low_affiliation|open_behavior|n06,low_affiliation,n06,noneducation,MiniMax-M3,deepseek-v4-pro,2,3,3,2,5
low_affiliation|open_behavior|n06,low_affiliation,n06,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,4,3,4,4
low_affiliation|open_behavior|n06,low_affiliation,n06,noneducation,glm-5.2,deepseek-v4-pro,3,3,3,3,5
low_affiliation|open_behavior|n03,low_affiliation,n03,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,4,5,5,4,5
low_affiliation|open_behavior|n03,low_affiliation,n03,noneducation,deepseek-v4-pro,deepseek-v4-pro,4,5,4,3,5
low_affiliation|open_behavior|n03,low_affiliation,n03,noneducation,MiniMax-M2.7,deepseek-v4-pro,3,3,3,3,3
low_affiliation|open_behavior|n03,low_affiliation,n03,noneducation,MiniMax-M3,deepseek-v4-pro,5,5,3,4,5
low_affiliation|open_behavior|n03,low_affiliation,n03,noneducation,glm-5.2,deepseek-v4-pro,2,5,5,1,4
low_affiliation|open_behavior|n05,low_affiliation,n05,noneducation,deepseek-v4-pro,deepseek-v4-pro,3,4,4,3,5
low_affiliation|open_behavior|n05,low_affiliation,n05,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,1,4,5,1,5
low_affiliation|open_behavior|n05,low_affiliation,n05,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,4,3,4,5
low_affiliation|open_behavior|n05,low_affiliation,n05,noneducation,glm-5.2,deepseek-v4-pro,4,4,4,3,5
low_affiliation|open_behavior|n05,low_affiliation,n05,noneducation,MiniMax-M3,deepseek-v4-pro,4,4,3,3,5
low_affiliation|open_behavior|n04,low_affiliation,n04,noneducation,glm-5.2,deepseek-v4-pro,1,3,5,1,4
low_affiliation|open_behavior|n04,low_affiliation,n04,noneducation,doubao-seed-2.0-lite,deepseek-v4-pro,1,3,5,1,4
low_affiliation|open_behavior|n04,low_affiliation,n04,noneducation,MiniMax-M2.7,deepseek-v4-pro,4,3,3,3,5
low_affiliation|open_behavior|n04,low_affiliation,n04,noneducation,MiniMax-M3,deepseek-v4-pro,2,3,4,2,5
low_affiliation|open_behavior|n04,low_affiliation,n04,noneducation,deepseek-v4-pro,deepseek-v4-pro,2,3,3,2,4
