classifier_variant,family,model,pair_id,target_act,generic,pedagogy,delta
hybrid_svm,standard,deepseek-v4-pro,23,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,24,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,25,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,26,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,27,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,28,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,29,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,30,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,31,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,32,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,33,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,34,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,35,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,36,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,37,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,38,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,39,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,40,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,41,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,42,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,43,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,44,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,45,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,46,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,47,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,48,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,49,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,50,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,51,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,52,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,53,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,54,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,55,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,56,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,57,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,58,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,59,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,60,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,61,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,62,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,63,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,64,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,65,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,66,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,67,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,68,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,69,generic,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,70,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,71,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,72,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,73,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,74,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,75,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,76,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,77,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,78,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,79,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,80,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,81,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,82,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,83,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,84,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,85,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,86,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,87,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,88,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,89,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,90,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,91,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,92,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,93,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,94,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,95,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,96,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,97,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,98,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,99,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,100,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,101,generic,0,1,1
hybrid_svm,standard,deepseek-v4-pro,102,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,103,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,104,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,105,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,106,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,107,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,108,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,109,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,110,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,111,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,112,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,113,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,114,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,115,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,116,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,117,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,118,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,119,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,120,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,121,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,122,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,123,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,124,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,125,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,126,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,127,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,128,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,129,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,130,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,131,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,132,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,133,generic,1,1,0
hybrid_svm,standard,deepseek-v4-pro,134,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,135,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,136,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,137,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,138,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,139,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,140,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,141,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,142,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,143,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,144,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,145,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,146,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,147,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,148,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,149,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,150,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,151,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,152,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,153,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,154,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,155,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,156,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,157,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,158,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,159,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,160,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,161,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,162,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,163,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,164,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,165,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,166,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,167,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,168,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,169,telling,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,170,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,171,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,172,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,173,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,174,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,175,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,176,telling,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,177,telling,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,178,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,179,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,180,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,181,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,182,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,183,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,184,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,185,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,186,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,187,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,188,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,189,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,190,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,191,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,192,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,193,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,194,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,195,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,196,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,197,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,198,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,199,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,200,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,201,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,202,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,203,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,204,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,205,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,206,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,207,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,208,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,209,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,210,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,211,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,212,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,213,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,214,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,215,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,216,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,217,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,218,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,219,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,220,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,221,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,222,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,223,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,224,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,225,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,226,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,227,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,228,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,229,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,230,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,231,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,232,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,233,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,234,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,235,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,236,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,237,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,238,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,239,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,240,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,241,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,242,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,243,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,244,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,245,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,246,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,247,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,248,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,249,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,250,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,251,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,252,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,253,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,254,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,255,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,256,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,257,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,258,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,259,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,260,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,261,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,262,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,263,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,264,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,265,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,266,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,267,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,268,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,269,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,270,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,271,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,272,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,273,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,274,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,275,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,276,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,277,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,278,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,279,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,280,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,281,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,282,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,283,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,284,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,285,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,286,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,287,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,288,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,289,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,290,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,291,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,292,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,293,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,294,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,295,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,296,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,297,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,298,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,299,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,300,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,301,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,302,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,303,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,304,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,305,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,306,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,307,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,308,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,309,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,310,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,311,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,312,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,313,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,314,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,315,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,316,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,317,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,318,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,319,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,320,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,321,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,322,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,323,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,324,telling,0,0,0
hybrid_svm,standard,deepseek-v4-pro,325,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,326,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,327,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,328,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,329,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,330,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,331,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,332,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,333,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,334,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,335,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,336,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,337,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,338,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,339,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,340,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,341,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,342,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,343,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,344,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,345,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,346,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,347,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,348,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,349,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,350,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,351,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,352,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,353,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,354,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,355,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,356,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,357,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,358,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,359,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,360,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,361,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,362,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,363,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,364,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,365,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,366,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,367,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,368,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,369,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,370,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,371,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,372,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,373,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,374,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,375,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,376,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,377,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,378,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,379,probing,1,1,0
hybrid_svm,standard,deepseek-v4-pro,380,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,381,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,382,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,383,probing,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,384,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,385,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,386,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,387,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,388,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,389,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,390,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,391,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,392,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,393,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,394,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,395,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,396,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,397,probing,0,1,1
hybrid_svm,standard,deepseek-v4-pro,398,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,399,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,400,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,401,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,402,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,403,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,404,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,405,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,406,generic,0,1,1
hybrid_svm,standard,deepseek-v4-pro,407,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,408,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,409,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,410,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,411,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,412,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,413,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,414,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,415,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,416,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,417,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,418,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,419,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,420,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,421,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,422,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,423,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,424,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,425,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,426,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,427,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,428,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,429,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,430,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,431,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,432,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,433,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,434,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,435,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,436,generic,0,0,0
hybrid_svm,standard,deepseek-v4-pro,437,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,438,focus,1,0,-1
hybrid_svm,standard,deepseek-v4-pro,439,focus,0,0,0
hybrid_svm,standard,deepseek-v4-pro,440,focus,1,1,0
hybrid_svm,standard,deepseek-v4-pro,441,focus,0,1,1
hybrid_svm,standard,deepseek-v4-pro,442,probing,0,0,0
hybrid_svm,standard,deepseek-v4-pro,443,probing,1,0,-1
