context_id,target_act,target_binary_action,model,ask_executor_question_realized,explain_executor_no_question_realized,single_pass_binary_action,single_pass_target_match,single_pass_response_sha256,ask_executor_response_sha256,explain_executor_response_sha256,selector_ask_first_selected_action,selector_ask_first_valid,selector_ask_first_target_match,selector_ask_first_composed_action,selector_ask_first_composed_target_match,selector_ask_first_response_sha256,selector_ask_first_composed_response_sha256,selector_explain_first_selected_action,selector_explain_first_valid,selector_explain_first_target_match,selector_explain_first_composed_action,selector_explain_first_composed_target_match,selector_explain_first_response_sha256,selector_explain_first_composed_response_sha256
scaffolding-60,telling,EXPLAIN,MiniMax-M2.7,1,1,ASK,0,ceb5dbbac01d605db694e4e9e97914a6b344ffd20994eb7c26fd0aeae73ccb97,91183ceb1fb9303291d66d60572c60fdee79be6581d001ecbee05becebaa2980,25d02257ab81b5283a1d0180f6af6c1616b07f6bc349a9a68f55f11440ab808d,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,91183ceb1fb9303291d66d60572c60fdee79be6581d001ecbee05becebaa2980,INVALID,0,0,INVALID,0,a5c6ca78a5105f3d44d60f73dc8bdb6000bbc71efc291e418e2cae843f9db6b8,
scaffolding-60,telling,EXPLAIN,glm-5.2,1,1,EXPLAIN,1,61fd2f11b688891057c54e2d9d497da5cadb1e708f7744b4756825139cd687bb,a44fc616a794e43547a9a2c68e0d2fffd612f406a56db83dfcbb1a96f2912726,f7deed2c69f233622402f92317a9ac0f55a2ef80e2cf390a0f8c374cb914c9c6,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a44fc616a794e43547a9a2c68e0d2fffd612f406a56db83dfcbb1a96f2912726,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a44fc616a794e43547a9a2c68e0d2fffd612f406a56db83dfcbb1a96f2912726
scaffolding-60,telling,EXPLAIN,deepseek-v4-pro,1,1,ASK,0,a9cfc87d5c59f5e188c9c7de8cb8786dc87d31cb7357f2e77547dfafe0e085f0,dca44a65ce85ea2b397017e0d274297824bd4b4c739af277d446a4bcd1444d08,8d3efebaac28dcdffcd873072e9e3136208cb3e049b751ea1691511ef309cb7d,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,dca44a65ce85ea2b397017e0d274297824bd4b4c739af277d446a4bcd1444d08,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,dca44a65ce85ea2b397017e0d274297824bd4b4c739af277d446a4bcd1444d08
scaffolding-60,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,7112f64508834689c5315278e380c7a591c65a9a75ce3adbbaab234ae10098be,2c84020ff136e793aebbf2543a491ba5b2aa7970c8d4ca8d26243c020c00ed5f,1f77ede5bb699a4322f7a537d0b5840f786ef1bcae05f36456fb6a79f75dd799,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2c84020ff136e793aebbf2543a491ba5b2aa7970c8d4ca8d26243c020c00ed5f,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2c84020ff136e793aebbf2543a491ba5b2aa7970c8d4ca8d26243c020c00ed5f
scaffolding-602,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,5b5a4e1e1ce249f667fb2d17642192bd895be9aed9354d117487d16085028bce,bd1d79bb32796c2fdc8fdd0cce3077f1a173d43142b4cd3246aa2f2df79b0d19,61628353309cd1abfda4f6de4c92d73e00bf3fe916d65d22ecb831318f0d0a61,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,bd1d79bb32796c2fdc8fdd0cce3077f1a173d43142b4cd3246aa2f2df79b0d19,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,61628353309cd1abfda4f6de4c92d73e00bf3fe916d65d22ecb831318f0d0a61
scaffolding-602,probing,ASK,MiniMax-M2.7,1,1,EXPLAIN,0,267d7267691785decc4459cc8b36762d52804a1bcc2a5c83ec50080050f47f57,9ed7c7a06117b1fbf2e6dd4895179e78278a4eee84d845a8191a80048129ebd7,5fe4ba0bc2c1d499093be6a83fba67bc248dcd96a2e6d6a1e4d0f9f1d2f27346,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,9ed7c7a06117b1fbf2e6dd4895179e78278a4eee84d845a8191a80048129ebd7,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,5fe4ba0bc2c1d499093be6a83fba67bc248dcd96a2e6d6a1e4d0f9f1d2f27346
scaffolding-602,probing,ASK,glm-5.2,1,1,EXPLAIN,0,b8f93981f1bb05685353b8b74b049316da9c75ca3aeaf369b1ba2f350f66fd85,59eac8ccc5e8f8e4e9d4274aca20898ce230e43babe61c00ebaad578d4e082c3,1783296e0f572c9d378cc87f50b722456d509a68c932a733fd1696a39336b9aa,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,59eac8ccc5e8f8e4e9d4274aca20898ce230e43babe61c00ebaad578d4e082c3,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,59eac8ccc5e8f8e4e9d4274aca20898ce230e43babe61c00ebaad578d4e082c3
scaffolding-602,probing,ASK,deepseek-v4-pro,1,1,ASK,1,daca63ea941364a0d354e6ee1f222e245135effe70a44b6c466ebe2e051efd90,ff7e83fe9bd1ceca54915dfd7c8b01c82da0e4adb721320c9a71846cd26cab6b,ecf8ca7fa98fb69588c2c40eb33f3f845e7b469fe535108888cbd8c4908403f3,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,ff7e83fe9bd1ceca54915dfd7c8b01c82da0e4adb721320c9a71846cd26cab6b,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,ff7e83fe9bd1ceca54915dfd7c8b01c82da0e4adb721320c9a71846cd26cab6b
scaffolding-602,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,c1cbf8d0b050f7286228a981e5cca336e07e96ee124a8df2cb95464339c1dfec,5b35e7f2d55871bfdeced738cd2c8453235086ce7e9db576b56242c5904e9544,6782abb6a33ee5639c60823ffe2b2b84d7c77c055154aa0a094e3dbb4ca4af5b,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,5b35e7f2d55871bfdeced738cd2c8453235086ce7e9db576b56242c5904e9544,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,5b35e7f2d55871bfdeced738cd2c8453235086ce7e9db576b56242c5904e9544
scaffolding-610,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,de5218372fed070729ad8e421d9f30825ea116aed5539a51c2707680ab9cebe0,3aa6678c4487abf895ae4fec520bc2d39eb2853985cff5421f4512df21bba714,393636e25631705aa324e21ecf78c8c1e81d953f69a0adf0ea855ab2a97fc03a,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,3aa6678c4487abf895ae4fec520bc2d39eb2853985cff5421f4512df21bba714,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,3aa6678c4487abf895ae4fec520bc2d39eb2853985cff5421f4512df21bba714
scaffolding-610,probing,ASK,MiniMax-M2.7,1,1,ASK,1,fe7bb5e8d3b930417dbfec9a81887dc7506e06c76fd30881513185ede1bd2590,be4bdc5021ef56b008ffab30f00077ebf43fd73f3eb3e3442906c25eae065b99,837b96a88e4f4e26b0047f8c164b4f96ba90dcf57db874f0d48807a2e9edd6fb,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,be4bdc5021ef56b008ffab30f00077ebf43fd73f3eb3e3442906c25eae065b99,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,be4bdc5021ef56b008ffab30f00077ebf43fd73f3eb3e3442906c25eae065b99
scaffolding-610,probing,ASK,glm-5.2,1,1,ASK,1,581337f9a69893df3ee724adea9f5f0fc81424859df4752f5e87193d3ad163ed,2707a60116aa9bb12fe4fd4b58adaaf60e0dd8501a0512c09da0ecca82a710d2,dd7b3bac6aa56b4e49ef7307fdc65e871941ca8f8e8adb3ca6e54b7cac42704c,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2707a60116aa9bb12fe4fd4b58adaaf60e0dd8501a0512c09da0ecca82a710d2,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,2707a60116aa9bb12fe4fd4b58adaaf60e0dd8501a0512c09da0ecca82a710d2
scaffolding-610,probing,ASK,deepseek-v4-pro,1,1,ASK,1,44721eeb9deb56bfaee4255537e1283addc614c09386d85f0b8a768adcf36890,ad142092dc9251b15d781628ef7e48b1042c74170f1cc848cecb712892eb673b,f6e3c2cdaf7d555dcd887d6c1562dc1919a89e3360052732efa2e27423375808,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,ad142092dc9251b15d781628ef7e48b1042c74170f1cc848cecb712892eb673b,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,ad142092dc9251b15d781628ef7e48b1042c74170f1cc848cecb712892eb673b
scaffolding-610,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,f7689928836696ae55de6604884c22d9a749c413e53a0d9f2c698c5f79405704,3c06781ad16177b366e5115b0f7da1226096464bf582cf26fba7366e68c0325f,c89ceb7b4d580dcefaa43383f759ba07ce6a1fdbcafc92e0ccfa32784a9f4ba4,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,3c06781ad16177b366e5115b0f7da1226096464bf582cf26fba7366e68c0325f,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,3c06781ad16177b366e5115b0f7da1226096464bf582cf26fba7366e68c0325f
scaffolding-619,probing,ASK,MiniMax-M3,1,1,ASK,1,7fc9152b9764081ae621bd933b1a238df6a7b19f491d64346a20ddb7839ec4eb,f3fdb6683d3bfb51a8bb30164a480e152d42724a789ab0c7facfdd48f203f139,ee526ea0278b92da9f1e1ac5d299220af3ae3975e03f0ab06acb09fe1f8e2fb6,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f3fdb6683d3bfb51a8bb30164a480e152d42724a789ab0c7facfdd48f203f139,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f3fdb6683d3bfb51a8bb30164a480e152d42724a789ab0c7facfdd48f203f139
scaffolding-619,probing,ASK,MiniMax-M2.7,1,1,ASK,1,9144b4ef6d3483333aee258b0825fb83e8acf9c27dece8ccd54f1eab06577c97,8eaca9e348b0bde74ec63276a2d8feac024860597d29bb22a30be63501e5ed3f,fcefd2c46e7a089fc7e18b73eda0c26658c1c750cbe5bb47a2c5654093a627f3,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,fcefd2c46e7a089fc7e18b73eda0c26658c1c750cbe5bb47a2c5654093a627f3,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,8eaca9e348b0bde74ec63276a2d8feac024860597d29bb22a30be63501e5ed3f
scaffolding-619,probing,ASK,glm-5.2,1,1,ASK,1,b89e106dd5b79559c71526796fc5f60250aa5c9c0e1b8d25a25415b548fe7be5,f9964b045f19f9965e42283f88829289c8a386d13f20dc857bd25807299e1638,0e7599f7407e35e770c5c2a9d0e9b95339b870fcf82b52b222358d61950a5800,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f9964b045f19f9965e42283f88829289c8a386d13f20dc857bd25807299e1638,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f9964b045f19f9965e42283f88829289c8a386d13f20dc857bd25807299e1638
scaffolding-619,probing,ASK,deepseek-v4-pro,1,1,ASK,1,abc4075155fcc8868af3c431630727e3e63ccd3b57add997e62387ead2c10339,8bf21d1ab2e47c5aeaeb815008cff812ee02fe77acc8b41e7411b65271a45a15,b780657f9312bfd47ffb53b21f9c84622158c079b36cdd006ab42026d151e5f7,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,8bf21d1ab2e47c5aeaeb815008cff812ee02fe77acc8b41e7411b65271a45a15,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,8bf21d1ab2e47c5aeaeb815008cff812ee02fe77acc8b41e7411b65271a45a15
scaffolding-619,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,5408439cecd6e5dc33b3afae8e1d77fd0c069e84ecad5b9734fa756c2460ec52,4fe37b741f7466c528445fc871d6b04f1295f3267b2f731dc4c370ec09afc3cd,0fc2823dd127298bb98ea8a8f0a661b4660ffa93303ffe1449ff5a35e3504dfb,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,4fe37b741f7466c528445fc871d6b04f1295f3267b2f731dc4c370ec09afc3cd,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,4fe37b741f7466c528445fc871d6b04f1295f3267b2f731dc4c370ec09afc3cd
scaffolding-623,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,a8213e043036e19ddd451580c992e082665330758e9e11e522b4fcc7a239dcae,944bc8df072b59fab3bbf9be8a7ecc66a506d8a64b788977b599cfac9f922cf8,9407cc731606b270e91c8227659361bfe95c63e0afed93e604ee6fa3d202e348,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,944bc8df072b59fab3bbf9be8a7ecc66a506d8a64b788977b599cfac9f922cf8,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,944bc8df072b59fab3bbf9be8a7ecc66a506d8a64b788977b599cfac9f922cf8
scaffolding-623,probing,ASK,MiniMax-M2.7,1,1,ASK,1,981408578fed0f3dd658bd9236f57b97f90737ee8da03d63bc0858f30d86ae68,cbc49694461614efc629bc675ccd433241259af8250f6c5c55c00d893a56fb17,afcd84098369aa73c41d4f4e902fa457dcd3f66db1782827c58443165fe06061,INVALID,0,0,INVALID,0,d9300402e69cdf839676c56931092ee5181505d7fc63e48cf9b44062f3c5fecd,,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,cbc49694461614efc629bc675ccd433241259af8250f6c5c55c00d893a56fb17
scaffolding-623,probing,ASK,glm-5.2,1,1,ASK,1,b9b0d42308564f92a477778f78cbc202e9f089e9760129e230b5616fee8a368c,eae222d585481f41cd65a960e0e971279eeaa12ce13abe6d26e7484306bd13f8,8dc8c436943f11bf4edc5aaf1632d40dcd61ccc1fcc9a71d8a3bb6d228bba6f1,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,eae222d585481f41cd65a960e0e971279eeaa12ce13abe6d26e7484306bd13f8,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,eae222d585481f41cd65a960e0e971279eeaa12ce13abe6d26e7484306bd13f8
scaffolding-623,probing,ASK,deepseek-v4-pro,1,1,ASK,1,72a58da8c6bd85e906e74802ce85a4f8e63639b4eaab2043f691e678e2719088,1632a8479897977e8f6d83b30b674d1262fde8f850796aca729683e21d935c4a,2d67e68f3a626ce568b0d9db1585c48ee71dc3330d0e3a117459e9e77fb29cd9,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,1632a8479897977e8f6d83b30b674d1262fde8f850796aca729683e21d935c4a,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,1632a8479897977e8f6d83b30b674d1262fde8f850796aca729683e21d935c4a
scaffolding-623,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,e22bdb165a06777be4908f670e28c1f01a62e98d44e076e28e0e1e5f2a632e67,d2ac21eeb7ad3779d9a380f27dd88e836c2984840afd69e800567df19848c6b2,24d7f33425724959f8c87950ad5c19410ea2ada3b1447d9bc63a070521b6a83c,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,d2ac21eeb7ad3779d9a380f27dd88e836c2984840afd69e800567df19848c6b2,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,d2ac21eeb7ad3779d9a380f27dd88e836c2984840afd69e800567df19848c6b2
scaffolding-640,telling,EXPLAIN,MiniMax-M3,1,1,EXPLAIN,1,26283f4ca3fbf239242e7c95c3e34ea587b1b68ad97df310c698d1487278a63c,a008e5d86623cddbfa56dfe44661373e47c971629c0e9c3b57d1fc17290680ab,1bdaa56fa2a6de0d42c940e014adaaa448b37bf4d4090950be3ed996ef0d2922,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,1bdaa56fa2a6de0d42c940e014adaaa448b37bf4d4090950be3ed996ef0d2922,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a008e5d86623cddbfa56dfe44661373e47c971629c0e9c3b57d1fc17290680ab
scaffolding-640,telling,EXPLAIN,MiniMax-M2.7,1,1,EXPLAIN,1,76f39b6a936ba62032b6c4cb56abc0b762813da3273845ef699529618d505a38,1616c8005b89abb1563a3220e18c7490d444cb31c3fe1849c692881fbaf0ebd3,7b3c40bcc3b13d39f55ccdc2651ab74349d512b25da53b98c87aa3463a1bc96a,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,7b3c40bcc3b13d39f55ccdc2651ab74349d512b25da53b98c87aa3463a1bc96a,EXPLAIN,1,1,EXPLAIN,1,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,7b3c40bcc3b13d39f55ccdc2651ab74349d512b25da53b98c87aa3463a1bc96a
scaffolding-640,telling,EXPLAIN,glm-5.2,1,1,EXPLAIN,1,c9a1b644f0cf3b4b1e27e52fa9024113a3fa605abdfb34dcb77177c674659144,0fb82ba6007d9dd5a678c5d0940e4976be94ec4b0571f13dd4b39c04c7b050a1,ad6d12a2ceb2bb82fb34e205f86a749879d971c218ca993955824447feb79cfb,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,0fb82ba6007d9dd5a678c5d0940e4976be94ec4b0571f13dd4b39c04c7b050a1,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,0fb82ba6007d9dd5a678c5d0940e4976be94ec4b0571f13dd4b39c04c7b050a1
scaffolding-640,telling,EXPLAIN,deepseek-v4-pro,1,1,EXPLAIN,1,63a7c35a47f9751afacf692c0c8f0613e7e762190c5c2068f70f579a028b05cf,06e2ffccc9a55884840fc223258f0551b16301b12a965e043df3523efd22a45f,09a940840ac490be7c8c8fd04209cda6e2ceb0c643752a18c7ff276063741686,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,06e2ffccc9a55884840fc223258f0551b16301b12a965e043df3523efd22a45f,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,06e2ffccc9a55884840fc223258f0551b16301b12a965e043df3523efd22a45f
scaffolding-640,telling,EXPLAIN,doubao-seed-2.0-lite,1,1,ASK,0,3bcebe2f974826a96f0dfb72b25a182b5612749639136f32c0833ef525a8228b,302505b6a45e37908ef73f1dc5de28a6cb4f115c0fa193283c4e2fc199f965c3,0f9739d04cbc49b63c7550ba5d5337d9ce998bf607e87e05c36ea3675c2d66b3,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,302505b6a45e37908ef73f1dc5de28a6cb4f115c0fa193283c4e2fc199f965c3,ASK,1,0,ASK,0,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,302505b6a45e37908ef73f1dc5de28a6cb4f115c0fa193283c4e2fc199f965c3
scaffolding-674,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,577b3e691d2900c086cb604de23acd6a90c3991586bf3f4505b9b064776121c2,298eb3c9664618fb5bff4d9330455722af19e1dc40dc59e89293e51be5b0773b,96be5088427a2bba06096b3ef34660968f97f2fff2680c424e3c430a027f4330,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,96be5088427a2bba06096b3ef34660968f97f2fff2680c424e3c430a027f4330,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,96be5088427a2bba06096b3ef34660968f97f2fff2680c424e3c430a027f4330
scaffolding-674,probing,ASK,MiniMax-M2.7,1,1,ASK,1,83d3e1e254cf8ad80c94f04f0419abfec2db85ac3ab801f381147e36fc2aa04b,b9d6e4770ba7f0760c5c72eeaa0865b0005955ddc73d66f48ba6f9b5741d4407,3ea36dfb554741bc420c4b7acdbcec5ee0b24381c9f65bc911c5aca1de50d6ee,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,3ea36dfb554741bc420c4b7acdbcec5ee0b24381c9f65bc911c5aca1de50d6ee,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,3ea36dfb554741bc420c4b7acdbcec5ee0b24381c9f65bc911c5aca1de50d6ee
scaffolding-674,probing,ASK,glm-5.2,1,1,ASK,1,d9a27d44d6aed3b605c6d4b03214581f8f6cdf6d447ad086f852da19940ad615,a7bb79387cf6b5bf2c8e4be60b1b42ba0366755b302d4116f3d0c5b22a91c9f1,9609a7d6ea2f3965b5219b93add7087b0211d438288031582dc60a67c869f599,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a7bb79387cf6b5bf2c8e4be60b1b42ba0366755b302d4116f3d0c5b22a91c9f1,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,a7bb79387cf6b5bf2c8e4be60b1b42ba0366755b302d4116f3d0c5b22a91c9f1
scaffolding-674,probing,ASK,deepseek-v4-pro,1,1,EXPLAIN,0,4694e87d9bae3b171c09d1af77be5260ffca6261a9c2ce9712cd2000e2c0bba2,213d16f0030f9ccbb0300446382d5c6da0ebff58cba5c3ff3c0e2f6ad94fdc15,9df13ca9811099ac3f6d4aef369d6c98bad10c0480c5a139e01757b3f93c44e8,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,213d16f0030f9ccbb0300446382d5c6da0ebff58cba5c3ff3c0e2f6ad94fdc15,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,213d16f0030f9ccbb0300446382d5c6da0ebff58cba5c3ff3c0e2f6ad94fdc15
scaffolding-674,probing,ASK,doubao-seed-2.0-lite,1,1,ASK,1,ee9755cfb79625b8e8e350d8eaf72ec82119663c200e9e08f19d900bff6c1d22,f5b06a5fd8d9a942bd64761faa8ec5c0a46e31794e6480b93b6d405b15483a72,3f81de63417447914ea4f50c1e9f5780200e43c5aeb038fb06d13a109a1168a7,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f5b06a5fd8d9a942bd64761faa8ec5c0a46e31794e6480b93b6d405b15483a72,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,f5b06a5fd8d9a942bd64761faa8ec5c0a46e31794e6480b93b6d405b15483a72
scaffolding-678,probing,ASK,MiniMax-M3,1,1,EXPLAIN,0,f50b8f5af6e4b3780abf087eb8334c52ec9c616627a1cdffcf05c593cfcd3ddc,6568580cb10e1eeb8106709a3718a2a81f12b6d30b2153ef9c7cd56307a3591c,088ab19b6a969006f093d85e65d4330051bd1b7f155e4cf9ae1b9081e1fbb2a3,EXPLAIN,1,0,EXPLAIN,0,a42f134d4d2368c38044ed4cc1c8c1f2bf2affd7d4c5bf490f6be947b06024e7,088ab19b6a969006f093d85e65d4330051bd1b7f155e4cf9ae1b9081e1fbb2a3,ASK,1,1,ASK,1,6d6125cc4538aaec9dbef490ab1091a6cb4af5348f96a5cb0bfeeeda6edfebbe,6568580cb10e1eeb8106709a3718a2a81f12b6d30b2153ef9c7cd56307a3591c
scaffolding-678,probing,ASK,MiniMax-M2.7,1,1,EXPLAIN,0,8591dd4858a3fc490efbaef68318573eae1dfcf1ca9d0861e3b6c7af9003d534,384adf61dc8a320117077f44e1d6a554b2bf7519f43b74609060d5d01689c175,721ce341055d52610718c30a97c3a80a7634446cbfc0601cedad2caae21a6a32,INVALID,0,0,INVALID,0,ab99ffcc6e46b5e41542a309054536d589b2562842283b16d5898a705d6a3d7d,,INVALID,0,0,INVALID,0,f11c35ae511f142b12470f7162f66b6dbcdeb7bd2e5fc80f85aeefb9d3ce38ec,
